Datetime,Serving_Cell_Id, Call_Id, ulRetransErrorNumber,ulCrcInitTransTotalNumber,dlRetransErrorNumber,dlCode0InitTransTotalNumber,dlCode1InitTransTotalNumber,ulRbUsedNumber,dlRbUsedNumber,dlWidebandCqiCode0,dlWidebandCqiCode1,rankIndication
2025-02-27 05:37:44.709,6436096,16291669,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:37:44.865,6436098,16168748,0,7,0,5,1,52,21,10,7,0,
2025-02-27 05:37:44.951,6436238,15886921,1,41,0,35,0,220,625,15,13,1,
2025-02-27 05:37:44.971,6436098,15941533,0,103,0,237,19,1020,9162,10,7,0,
2025-02-27 05:37:44.992,6436096,16169219,0,479,0,8,4,26,79,12,7,0,
2025-02-27 05:37:45.187,6436226,15941623,1,33,1,17,0,96,133,8,255,0,
2025-02-27 05:37:45.256,6436098,16291659,0,5,0,7,1,0,28,10,7,0,
2025-02-27 05:37:45.252,6436238,16291659,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:37:45.390,6436226,829019799,0,59,0,59,0,852,326,11,7,0,
2025-02-27 05:37:45.394,6436098,828964598,0,964,0,135,1,451,1954,6,7,0,
2025-02-27 05:37:45.429,6436098,16169220,0,10,0,10,10,18,29,8,12,1,
2025-02-27 05:37:45.453,6436097,828964380,0,692,0,596,45,1797,14257,8,9,1,
2025-02-27 05:37:45.694,6436138,829019893,0,845,0,1114,0,7449,25908,5,1,0,
2025-02-27 05:37:45.697,6436238,829019918,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,5,0,
2025-02-27 05:37:45.789,6436096,16169127,0,568,0,514,347,3955,30877,8,6,1,
2025-02-27 05:37:45.806,6436226,16169127,4294967295,4294967295,0,98,93,4294967295,7848,11,13,1,
2025-02-27 05:37:45.810,6436098,15797353,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,3,0,
2025-02-27 05:37:45.917,6436097,15941519,0,624,0,502,0,6933,11362,13,255,0,
2025-02-27 05:37:46.002,6436098,15797307,0,11,0,9,0,9,27,8,255,0,
2025-02-27 05:37:46.068,6436097,828962127,0,528,0,57,0,589,129,8,5,0,
2025-02-27 05:37:46.167,6436096,828959225,0,527,0,94,82,556,4776,6,4,1,
2025-02-27 05:37:46.274,6436238,15940897,0,45,0,86,86,160,1748,15,15,1,
2025-02-27 05:37:46.440,6436096,15796747,0,426,0,16,16,22,161,6,4,0,
2025-02-27 05:37:46.465,6436098,15941414,0,111,0,99,80,4182,1072,4,5,1,
2025-02-27 05:37:46.509,6436096,16291671,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:37:46.571,6436098,15886403,0,140,0,328,39,314,917,14,12,0,
2025-02-27 05:37:46.566,6436238,15885154,3,172,0,369,369,550,4348,15,15,1,
2025-02-27 05:37:46.599,6436096,16291636,0,481,0,7,0,11,34,9,4,0,
2025-02-27 05:37:46.765,6436137,15887080,0,565,0,246,0,1505,5569,9,6,0,
2025-02-27 05:37:46.815,6436097,16169212,0,486,1,8,0,0,96,13,11,0,
2025-02-27 05:37:46.870,6436096,16169176,0,470,0,10,0,11,60,6,255,0,
2025-02-27 05:37:46.969,6436098,15797354,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:37:47.069,6436098,16291672,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:37:47.421,6436226,829019919,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:37:47.425,6436238,16169223,0,9,0,10,0,12,31,15,255,255,
2025-02-27 05:37:47.714,6436238,15887128,0,5,0,10,0,10,36,8,255,255,
2025-02-27 05:37:47.721,6436238,16102365,0,132,0,88,88,322,138,15,15,255,
2025-02-27 05:37:47.804,6436096,829019858,0,501,0,25,4,38,186,9,6,0,
2025-02-27 05:37:47.877,6436098,15941618,0,18,0,5,0,6,41,11,8,0,
2025-02-27 05:37:47.978,6436096,16291600,0,482,0,13,0,156,34,12,7,0,
2025-02-27 05:37:48.080,6436238,828963725,0,50,0,128,119,171,4031,15,15,255,
2025-02-27 05:37:48.214,6436098,829019907,0,14,0,7,0,0,24,5,255,0,
2025-02-27 05:37:48.392,6436098,15887123,0,82,0,65,65,2746,558,8,12,1,
2025-02-27 05:37:48.411,6436097,16291244,0,662,0,488,87,3465,16652,12,8,0,
2025-02-27 05:37:48.532,6436097,16169234,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:37:48.615,6436097,829019896,0,680,0,805,0,3496,38693,8,8,0,
2025-02-27 05:37:48.704,6436098,15887130,0,12,0,9,1,22,47,12,15,0,
2025-02-27 05:37:48.789,6436096,15887137,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,255,0,
2025-02-27 05:37:48.806,6436097,16291673,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:37:48.816,6436098,16169200,0,241,0,666,0,2663,31076,6,5,0,
2025-02-27 05:37:48.888,6436238,15887138,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:37:49.035,6436098,16291647,0,15,0,12,6,98,52,9,11,1,
2025-02-27 05:37:49.047,6436097,15941631,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,7,1,
2025-02-27 05:37:49.134,6436238,15941590,2,182,4,411,12,587,13015,7,7,255,
2025-02-27 05:37:49.474,6436098,15797350,0,24,0,25,25,689,180,11,11,1,
2025-02-27 05:37:49.629,6436096,16291669,0,474,0,2,0,2,8,14,5,0,
2025-02-27 05:37:49.641,6436238,15797343,0,17,0,5,1,4,16,11,11,1,
2025-02-27 05:37:49.677,6436098,15797344,0,6,0,6,1,205,12,12,6,0,
2025-02-27 05:37:49.695,6436098,16291632,0,4,0,2,2,0,4,12,11,1,
2025-02-27 05:37:49.857,6436098,829019923,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:37:49.985,6436098,16168748,0,41,0,41,18,731,505,9,6,0,
2025-02-27 05:37:50.071,6436238,15886921,2,136,0,252,0,274,4884,15,13,1,
2025-02-27 05:37:50.091,6436098,15941533,0,159,0,293,17,2419,8919,10,5,0,
2025-02-27 05:37:50.112,6436096,16169219,0,513,0,11,0,21,22,13,10,0,
2025-02-27 05:37:50.298,6436098,16291672,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,5,0,
2025-02-27 05:37:50.298,6436138,16291672,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:37:50.510,6436226,829019799,0,42,0,41,0,308,171,10,7,0,
2025-02-27 05:37:50.514,6436098,828964598,0,647,0,193,0,336,2968,6,7,0,
2025-02-27 05:37:50.573,6436097,828964380,0,589,0,202,12,1970,3378,10,9,0,
2025-02-27 05:37:50.617,6436238,829019918,0,19,0,25,0,29,137,11,11,255,
2025-02-27 05:37:50.730,6436098,15797353,0,6,0,5,0,0,20,6,3,0,
2025-02-27 05:37:50.814,6436138,829019893,0,866,0,1338,0,8820,31267,6,3,0,
2025-02-27 05:37:50.883,6436238,15941634,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:37:50.909,6436096,16169127,0,686,0,1372,981,5025,107436,8,9,1,
2025-02-27 05:37:50.926,6436226,16169127,4294967295,4294967295,0,505,506,4294967295,38336,10,13,1,
2025-02-27 05:37:51.037,6436097,15941519,0,603,0,555,0,4718,10919,14,255,0,
2025-02-27 05:37:51.122,6436098,15797307,0,14,0,13,0,28,41,8,255,0,
2025-02-27 05:37:51.188,6436097,828962127,0,543,0,67,0,327,225,8,5,0,
2025-02-27 05:37:51.287,6436096,828959225,0,527,0,116,88,365,5281,4,6,1,
2025-02-27 05:37:51.330,6436098,15797355,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:37:51.390,6436098,15941636,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:37:51.394,6436238,15940897,0,43,0,79,79,139,1566,15,15,1,
2025-02-27 05:37:51.429,6436096,16291671,0,491,0,17,0,302,76,9,4,0,
2025-02-27 05:37:51.560,6436096,15796747,0,456,0,5,1,4,11,8,5,0,
2025-02-27 05:37:51.585,6436098,15941414,0,13,0,7,7,235,74,4,6,1,
2025-02-27 05:37:51.691,6436098,15886403,0,160,0,343,33,403,898,14,8,0,
2025-02-27 05:37:51.686,6436238,15885154,3,245,0,463,463,686,4923,15,15,1,
2025-02-27 05:37:51.719,6436096,16291636,0,499,0,2,0,0,4,9,4,0,
2025-02-27 05:37:51.885,6436137,15887080,0,607,0,377,1,2841,8764,7,6,1,
2025-02-27 05:37:51.889,6436098,15797354,0,7,0,9,0,302,23,14,255,0,
2025-02-27 05:37:51.990,6436096,16169176,0,470,0,10,0,19,76,3,255,0,
2025-02-27 05:37:52.341,6436226,829019919,1,14,0,15,11,30,61,5,5,0,
2025-02-27 05:37:52.835,6436238,15887128,0,14,0,19,1,45,32,13,13,255,
2025-02-27 05:37:52.842,6436238,16102365,0,142,0,169,172,531,454,15,15,255,
2025-02-27 05:37:52.849,6436098,16169240,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:37:52.924,6436096,829019858,0,492,0,34,0,61,209,6,2,0,
2025-02-27 05:37:53.098,6436096,16291600,0,474,0,11,0,29,26,11,9,0,
2025-02-27 05:37:53.201,6436238,828963725,0,63,0,124,115,294,3922,15,15,255,
2025-02-27 05:37:53.268,6436098,829019926,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:37:53.270,6436098,829019925,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,255,0,
2025-02-27 05:37:53.413,6436098,829019927,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:37:53.452,6436097,16169234,0,486,0,6,0,6,11,11,255,0,
2025-02-27 05:37:53.512,6436098,15887123,0,11,0,7,7,137,25,11,14,1,
2025-02-27 05:37:53.531,6436097,16291244,0,643,0,451,238,4331,15424,12,8,0,
2025-02-27 05:37:53.695,6436226,829019928,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:37:53.709,6436096,15887137,0,450,0,2,0,0,4,5,9,0,
2025-02-27 05:37:53.726,6436097,16291673,0,491,0,8,0,12,53,13,255,0,
2025-02-27 05:37:53.735,6436097,829019896,0,567,0,293,0,1117,13569,7,8,0,
2025-02-27 05:37:53.809,6436238,15887138,0,76,0,85,0,148,404,15,255,0,
2025-02-27 05:37:53.824,6436098,15887130,0,17,0,15,0,29,35,11,15,0,
2025-02-27 05:37:53.879,6436096,829019925,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,255,0,
2025-02-27 05:37:53.936,6436098,16169200,0,155,1,696,15,4960,35129,6,4,0,
2025-02-27 05:37:53.967,6436097,15941631,0,444,0,9,6,0,40,6,3,0,
2025-02-27 05:37:54.255,6436238,15941590,2,218,5,459,117,692,17444,8,255,0,
2025-02-27 05:37:54.514,6436238,15797362,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,255,255,
2025-02-27 05:37:54.594,6436098,15797350,0,24,0,22,22,887,113,11,10,1,
2025-02-27 05:37:54.777,6436098,829019923,0,6,0,7,0,0,20,6,255,0,
2025-02-27 05:37:54.815,6436098,16291632,0,20,0,76,80,1120,3846,11,10,1,
2025-02-27 05:37:55.105,6436098,16168748,0,29,0,41,17,564,546,8,5,0,
2025-02-27 05:37:55.192,6436238,15886921,0,86,0,69,0,165,167,15,13,1,
2025-02-27 05:37:55.211,6436098,15941533,0,62,0,141,0,973,4714,10,5,0,
2025-02-27 05:37:55.232,6436096,16169219,0,510,0,9,0,16,25,15,5,0,
2025-02-27 05:37:55.631,6436226,829019799,0,11,0,8,0,38,27,9,7,1,
2025-02-27 05:37:55.634,6436098,828964598,0,590,0,163,49,332,2360,9,5,0,
2025-02-27 05:37:55.693,6436097,828964380,0,544,0,45,0,482,120,12,9,0,
2025-02-27 05:37:55.738,6436238,829019918,0,14,1,23,3,25,89,9,6,255,
2025-02-27 05:37:55.804,6436238,15941634,0,11,0,19,1,23,51,15,15,255,
2025-02-27 05:37:56.029,6436096,16169127,0,582,0,470,97,5366,23271,11,6,0,
2025-02-27 05:37:56.047,6436226,16169127,4294967295,4294967295,0,112,117,4294967295,8296,10,13,1,
2025-02-27 05:37:56.157,6436097,15941519,0,626,0,593,0,4336,12108,14,255,0,
2025-02-27 05:37:56.242,6436098,15797307,0,7,0,5,0,6,18,8,255,0,
2025-02-27 05:37:56.250,6436098,15797355,0,5,0,6,0,4,18,11,255,0,
2025-02-27 05:37:56.308,6436097,828962127,0,534,0,69,0,236,163,9,5,0,
2025-02-27 05:37:56.310,6436098,15941636,0,6,0,2,0,0,4,13,8,0,
2025-02-27 05:37:56.407,6436096,828959225,0,514,0,82,67,309,5086,8,4,0,
2025-02-27 05:37:56.515,6436238,15940897,0,34,0,69,69,96,1528,15,15,1,
2025-02-27 05:37:56.549,6436096,16291671,0,496,0,8,0,16,35,8,4,0,
2025-02-27 05:37:56.680,6436096,15796747,0,440,0,10,5,10,73,6,4,0,
2025-02-27 05:37:56.705,6436098,15941414,0,149,0,622,360,6628,31626,7,5,0,
2025-02-27 05:37:56.811,6436098,15886403,0,180,0,464,113,1522,11836,9,7,1,
2025-02-27 05:37:56.807,6436238,15885154,3,250,0,432,433,1127,5509,13,13,1,
2025-02-27 05:37:56.839,6436096,16291636,0,472,0,28,0,270,399,9,3,0,
2025-02-27 05:37:57.005,6436137,15887080,0,494,0,9,6,27,73,9,6,0,
2025-02-27 05:37:57.009,6436098,15797354,0,4,0,2,0,0,4,14,255,0,
2025-02-27 05:37:57.110,6436096,16169176,0,446,0,4,0,0,12,5,255,0,
2025-02-27 05:37:57.197,6436096,15941643,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:37:57.462,6436226,829019919,0,13,0,13,0,33,62,6,3,0,
2025-02-27 05:37:57.769,6436098,16169240,0,24,0,42,0,663,789,12,255,0,
2025-02-27 05:37:57.821,6436097,16169246,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,10,1,
2025-02-27 05:37:57.964,6436238,16102365,0,163,1,209,207,1208,1473,15,15,255,
2025-02-27 05:37:58.044,6436096,829019858,0,432,0,44,0,107,436,6,4,0,
2025-02-27 05:37:58.122,6436238,15941646,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,255,
2025-02-27 05:37:58.134,6436238,16291685,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:37:58.188,6436098,829019926,0,7,0,4,0,0,12,10,8,0,
2025-02-27 05:37:58.194,6436098,16169247,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,12,1,
2025-02-27 05:37:58.218,6436096,16291600,0,472,0,9,0,183,25,10,9,0,
2025-02-27 05:37:58.323,6436238,828963725,0,70,0,149,121,308,3924,15,15,255,
2025-02-27 05:37:58.333,6436098,829019927,0,41,0,56,0,1986,238,9,255,0,
2025-02-27 05:37:58.528,6436098,15887150,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,8,0,
2025-02-27 05:37:58.616,6436226,829019928,0,5,0,6,0,9,32,8,255,0,
2025-02-27 05:37:58.651,6436097,16291244,0,671,0,481,45,3469,16505,10,7,1,
2025-02-27 05:37:58.799,6436096,829019925,0,436,0,13,3,22,126,10,3,0,
2025-02-27 05:37:58.846,6436097,16291673,0,527,0,84,0,257,3667,12,255,0,
2025-02-27 05:37:58.855,6436097,829019896,0,674,0,879,0,3847,48335,7,8,0,
2025-02-27 05:37:58.931,6436238,15887138,0,22,0,20,0,26,42,15,255,0,
2025-02-27 05:37:58.944,6436098,15887130,0,7,0,5,0,5,15,11,15,0,
2025-02-27 05:37:59.056,6436098,16169200,1,226,0,794,163,3394,42578,6,4,0,
2025-02-27 05:37:59.377,6436238,15941590,4,216,21,400,126,768,16172,7,6,255,
2025-02-27 05:37:59.436,6436238,15797362,0,17,0,12,0,7,56,255,255,255,
2025-02-27 05:37:59.714,6436098,15797350,0,3,0,2,2,0,4,12,12,1,
2025-02-27 05:37:59.935,6436098,16291632,0,5,0,2,2,0,4,13,12,1,
2025-02-27 05:38:00.146,6436097,16169250,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,12,1,
2025-02-27 05:38:00.225,6436098,16168748,0,42,0,47,0,608,244,9,4,0,
2025-02-27 05:38:00.235,6436098,15941648,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:38:00.314,6436238,15886921,1,78,1,163,0,169,3721,15,13,1,
2025-02-27 05:38:00.331,6436098,15941533,0,158,0,361,10,2086,12341,10,6,0,
2025-02-27 05:38:00.352,6436096,16169219,0,502,0,6,0,9,14,15,4,0,
2025-02-27 05:38:00.752,6436226,829019799,0,14,0,13,0,51,40,12,6,0,
2025-02-27 05:38:00.754,6436098,828964598,0,768,0,209,27,320,3180,10,5,0,
2025-02-27 05:38:00.813,6436097,828964380,0,539,0,40,0,1329,107,9,9,0,
2025-02-27 05:38:00.860,6436238,829019918,5,26,0,32,6,62,149,10,10,255,
2025-02-27 05:38:01.149,6436096,16169127,0,489,0,72,39,361,489,9,7,1,
2025-02-27 05:38:01.168,6436226,16169127,4294967295,4294967295,0,0,0,4294967295,0,11,13,1,
2025-02-27 05:38:01.261,6436097,15887156,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,12,1,
2025-02-27 05:38:01.277,6436097,15941519,0,616,0,648,0,5342,11653,13,255,0,
2025-02-27 05:38:01.300,6436226,16291685,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:38:01.288,6436238,16291685,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:38:01.362,6436098,15797307,0,19,0,15,0,306,42,8,255,0,
2025-02-27 05:38:01.370,6436098,15797355,0,5,0,5,0,2,12,11,255,0,
2025-02-27 05:38:01.428,6436097,828962127,0,533,0,68,0,292,237,9,5,0,
2025-02-27 05:38:01.527,6436096,828959225,0,503,0,100,62,613,5780,6,7,1,
2025-02-27 05:38:01.637,6436238,15940897,0,47,0,94,94,242,1732,15,15,1,
2025-02-27 05:38:01.669,6436096,16291671,0,489,0,5,0,4,13,8,4,0,
2025-02-27 05:38:01.799,6436098,15941651,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,15,1,
2025-02-27 05:38:01.800,6436096,15796747,0,413,0,25,20,60,499,8,6,0,
2025-02-27 05:38:01.825,6436098,15941414,0,65,0,226,124,2968,10239,6,3,1,
2025-02-27 05:38:01.931,6436098,15886403,0,185,0,471,55,1165,10352,14,10,0,
2025-02-27 05:38:01.929,6436238,15885154,1,106,0,146,146,518,1366,15,15,1,
2025-02-27 05:38:01.959,6436096,16291636,0,456,0,5,0,24,42,10,4,0,
2025-02-27 05:38:02.117,6436096,15941643,0,472,0,3,0,0,8,10,8,0,
2025-02-27 05:38:02.125,6436137,15887080,0,659,0,519,0,4751,9666,9,6,0,
2025-02-27 05:38:02.129,6436098,15797354,0,7,0,5,0,145,8,13,255,0,
2025-02-27 05:38:02.230,6436096,16169176,0,411,0,13,0,28,208,4,255,0,
2025-02-27 05:38:02.549,6436238,15941653,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:38:02.583,6436226,829019919,0,17,0,21,0,35,113,6,3,0,
2025-02-27 05:38:02.889,6436098,16169240,0,13,0,22,0,207,85,11,9,0,
2025-02-27 05:38:03.043,6436238,15941646,0,5,0,10,0,10,36,15,255,255,
2025-02-27 05:38:03.085,6436238,16102365,0,149,0,164,164,383,400,15,15,255,
2025-02-27 05:38:03.114,6436098,16169247,0,28,0,43,31,131,796,9,11,1,
2025-02-27 05:38:03.125,6436097,15887161,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,12,1,
2025-02-27 05:38:03.164,6436096,829019858,0,458,0,26,0,92,470,3,3,0,
2025-02-27 05:38:03.332,6436098,829019931,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,1,1,1,
2025-02-27 05:38:03.338,6436096,16291600,0,454,0,12,0,108,32,9,7,0,
2025-02-27 05:38:03.448,6436098,15887150,0,15,0,12,2,118,54,10,8,0,
2025-02-27 05:38:03.444,6436238,828963725,0,75,0,115,115,371,4044,15,15,255,
2025-02-27 05:38:03.453,6436098,829019927,0,16,0,21,0,566,96,10,255,0,
2025-02-27 05:38:03.544,6436238,829019925,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:38:03.568,6436098,16169257,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:38:03.618,6436098,829019933,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,255,0,
2025-02-27 05:38:03.644,6436238,15941643,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:38:03.737,6436226,829019928,0,6,0,8,0,14,36,5,255,0,
2025-02-27 05:38:03.771,6436097,16291244,0,622,0,475,219,2757,15891,12,8,0,
2025-02-27 05:38:03.936,6436098,16291692,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:38:03.966,6436097,16291673,0,512,0,2,0,0,4,10,9,0,
2025-02-27 05:38:03.975,6436097,829019896,0,613,0,590,0,1777,31082,7,8,0,
2025-02-27 05:38:04.052,6436238,15887138,0,53,0,56,0,126,251,15,255,0,
2025-02-27 05:38:04.064,6436098,15887130,0,26,0,20,0,502,243,11,15,0,
2025-02-27 05:38:04.176,6436098,16169200,0,164,0,626,0,3051,27300,6,4,0,
2025-02-27 05:38:04.346,6436097,15887156,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,8,0,
2025-02-27 05:38:04.353,6436226,15887156,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:38:04.498,6436238,15941590,3,218,2,351,27,751,13004,6,6,255,
2025-02-27 05:38:04.557,6436238,15797362,0,16,0,3,1,2,12,13,13,255,
2025-02-27 05:38:04.977,6436098,16291693,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:38:05.155,6436098,15941648,0,4,0,2,0,0,4,12,255,0,
2025-02-27 05:38:05.224,6436098,15887166,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,10,1,
2025-02-27 05:38:05.228,6436097,16169261,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,14,1,
2025-02-27 05:38:05.345,6436098,16168748,0,19,0,16,1,150,48,10,5,0,
2025-02-27 05:38:05.435,6436238,15886921,0,51,0,89,0,164,2347,15,13,1,
2025-02-27 05:38:05.451,6436098,15941533,0,72,0,282,45,557,13613,10,6,0,
2025-02-27 05:38:05.472,6436096,16169219,0,504,0,4,0,0,16,13,4,0,
2025-02-27 05:38:05.873,6436226,829019799,0,27,0,27,0,453,102,12,6,0,
2025-02-27 05:38:05.874,6436098,828964598,0,736,0,242,27,315,3032,9,7,0,
2025-02-27 05:38:05.933,6436097,828964380,0,590,0,266,3,2429,10546,12,0,0,
2025-02-27 05:38:05.981,6436238,829019918,0,42,0,36,14,175,151,9,6,255,
2025-02-27 05:38:06.221,6436226,16291685,4294967295,4294967295,0,22,0,4294967295,1469,9,13,1,
2025-02-27 05:38:06.209,6436238,16291685,0,49,0,76,76,117,1308,13,13,1,
2025-02-27 05:38:06.269,6436096,16169127,0,488,0,41,31,108,156,8,8,1,
2025-02-27 05:38:06.289,6436226,16169127,4294967295,4294967295,0,0,0,4294967295,0,11,13,1,
2025-02-27 05:38:06.397,6436097,15941519,0,589,0,652,0,3193,10318,13,255,0,
2025-02-27 05:38:06.482,6436098,15797307,0,9,0,8,0,149,22,8,255,0,
2025-02-27 05:38:06.490,6436098,15797355,0,9,0,6,0,4,15,13,255,0,
2025-02-27 05:38:06.548,6436097,828962127,0,529,0,53,0,228,116,8,5,0,
2025-02-27 05:38:06.647,6436096,828959225,0,497,0,89,77,315,5430,6,7,1,
2025-02-27 05:38:06.695,6436098,15797377,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,11,1,
2025-02-27 05:38:06.719,6436098,15941651,0,4,0,2,2,0,4,14,15,1,
2025-02-27 05:38:06.758,6436238,15940897,0,36,0,71,71,135,1583,15,15,1,
2025-02-27 05:38:06.920,6436096,15796747,0,412,0,10,2,19,52,7,6,0,
2025-02-27 05:38:06.945,6436098,15941414,0,6,0,3,1,0,8,4,6,1,
2025-02-27 05:38:07.051,6436098,15886403,0,153,0,378,24,447,2365,13,7,0,
2025-02-27 05:38:07.050,6436238,15885154,0,30,0,31,30,89,148,13,13,1,
2025-02-27 05:38:07.079,6436096,16291636,0,442,0,17,0,19,84,10,5,0,
2025-02-27 05:38:07.245,6436137,15887080,0,552,0,146,0,1048,2001,9,6,0,
2025-02-27 05:38:07.249,6436098,15797354,0,8,0,8,0,343,21,13,255,0,
2025-02-27 05:38:07.263,6436226,15941658,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:38:07.350,6436096,16169176,0,418,0,12,0,104,142,5,255,0,
2025-02-27 05:38:07.470,6436238,15941653,0,12,0,17,0,33,60,15,15,255,
2025-02-27 05:38:07.655,6436097,16291695,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,10,1,
2025-02-27 05:38:07.704,6436226,829019919,0,12,0,14,0,25,83,9,6,0,
2025-02-27 05:38:07.824,6436097,15797378,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,255,0,
2025-02-27 05:38:08.009,6436098,16169240,0,16,0,11,0,328,55,12,9,0,
2025-02-27 05:38:08.096,6436098,16291693,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:38:08.091,6436238,16291693,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:38:08.206,6436238,16102365,0,144,2,165,129,423,785,15,15,255,
2025-02-27 05:38:08.346,6436097,16169261,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,14,1,
2025-02-27 05:38:08.341,6436238,16169261,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:38:08.458,6436096,16291600,0,470,0,11,0,350,21,10,7,0,
2025-02-27 05:38:08.464,6436238,829019925,2,12,0,13,8,29,78,13,13,255,
2025-02-27 05:38:08.488,6436098,16169257,0,28,0,29,4,740,133,6,8,1,
2025-02-27 05:38:08.564,6436238,828963725,0,156,0,178,175,2827,4369,15,15,255,
2025-02-27 05:38:08.564,6436238,15941643,0,2,0,4,0,6,20,10,10,255,
2025-02-27 05:38:08.858,6436226,829019928,0,4,0,4,0,11,24,7,255,0,
2025-02-27 05:38:08.856,6436098,16291692,5,14,0,10,0,14,17,11,255,0,
