Datetime,Serving_Cell_Id, Call_Id, ulDataVolumePerUe,ulDataVolumeLastTtiPerUe,ulDataTransmissionTimePerUe,dlDataVolumePerUe,dlDataVolumeLastTtiPerUe,dlDataTransmissionTimePerUe,eRabCount,eRabThroughputStatList[0].eRabId,eRabThroughputStatList[0].qci,eRabThroughputStatList[0].ulDataVolumePerERab,eRabThroughputStatList[0].ulDataTransmissionTimePerERab,eRabThroughputStatList[0].dlDataVolumePerERab,eRabThroughputStatList[0].dlDataTransmissionTimePerERab,eRabThroughputStatList[1].eRabId,eRabThroughputStatList[1].qci,eRabThroughputStatList[1].ulDataVolumePerERab,eRabThroughputStatList[1].ulDataTransmissionTimePerERab,eRabThroughputStatList[1].dlDataVolumePerERab,eRabThroughputStatList[1].dlDataTransmissionTimePerERab,eRabThroughputStatList[2].eRabId,eRabThroughputStatList[2].qci,eRabThroughputStatList[2].ulDataVolumePerERab,eRabThroughputStatList[2].ulDataTransmissionTimePerERab,eRabThroughputStatList[2].dlDataVolumePerERab,eRabThroughputStatList[2].dlDataTransmissionTimePerERab,eRabThroughputStatList[3].eRabId,eRabThroughputStatList[3].qci,eRabThroughputStatList[3].ulDataVolumePerERab,eRabThroughputStatList[3].ulDataTransmissionTimePerERab,eRabThroughputStatList[3].dlDataVolumePerERab,eRabThroughputStatList[3].dlDataTransmissionTimePerERab,eRabThroughputStatList[4].eRabId,eRabThroughputStatList[4].qci,eRabThroughputStatList[4].ulDataVolumePerERab,eRabThroughputStatList[4].ulDataTransmissionTimePerERab,eRabThroughputStatList[4].dlDataVolumePerERab,eRabThroughputStatList[4].dlDataTransmissionTimePerERab,eRabThroughputStatList[5].eRabId,eRabThroughputStatList[5].qci,eRabThroughputStatList[5].ulDataVolumePerERab,eRabThroughputStatList[5].ulDataTransmissionTimePerERab,eRabThroughputStatList[5].dlDataVolumePerERab,eRabThroughputStatList[5].dlDataTransmissionTimePerERab,eRabThroughputStatList[6].eRabId,eRabThroughputStatList[6].qci,eRabThroughputStatList[6].ulDataVolumePerERab,eRabThroughputStatList[6].ulDataTransmissionTimePerERab,eRabThroughputStatList[6].dlDataVolumePerERab,eRabThroughputStatList[6].dlDataTransmissionTimePerERab,eRabThroughputStatList[7].eRabId,eRabThroughputStatList[7].qci,eRabThroughputStatList[7].ulDataVolumePerERab,eRabThroughputStatList[7].ulDataTransmissionTimePerERab,eRabThroughputStatList[7].dlDataVolumePerERab,eRabThroughputStatList[7].dlDataTransmissionTimePerERab
2025-02-27 05:48:40.965,6436238,829020507,0,3872,4,116,599,39,3,5,9,900,13,0,0,6,5,0,0,0,0,7,8,0,0,116,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:40.994,6436098,15887929,0,1792,0,0,112,0,3,5,9,224,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.000,6436098,829020464,0,8312,0,13923,842,9,2,5,8,1039,5,13923,9,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.001,6436098,15798176,0,2648,1,230,338,1,3,5,9,380,4,230,1,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.186,6436098,15798128,0,0,0,0,72,0,3,5,9,0,0,0,0,6,5,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.205,6436238,15798128,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.368,6436178,829020649,0,4824,0,56,539,13,2,5,8,549,8,56,13,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.391,6436178,829020648,0,72408,49,0,280,0,3,5,9,18290,83,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.442,6436097,828962127,0,10288,5,0,3604,0,3,5,9,1396,42,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.544,6436096,828959225,0,74656,18,84064,20211,94,2,5,9,13013,40,84064,94,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.825,6436097,16170036,0,1784,1,0,186,0,2,5,9,358,5,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.947,6436238,15797715,0,35120,11,0,5026,0,4,5,9,0,0,0,0,7,5,0,0,0,0,6,8,0,0,0,0,8,1,5186,138,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:41.940,6436096,829020690,0,2952,2,0,0,0,2,5,9,571,4,0,0,6,8,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:42.080,6436098,15798160,0,25112,5,117,3696,1,3,5,9,10100,10,0,0,6,5,0,0,0,0,7,8,0,0,117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:42.273,6436238,15887965,1105,1056,3,0,1929,0,3,5,9,2161,5,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:42.295,6436098,829020504,0,71888,23,44167,99705,25,2,5,9,18096,57,44167,25,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:42.412,6436098,16170022,0,6168,4,206,1727,9,2,5,9,1627,14,206,9,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:42.426,6436228,16170022,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:42.469,6436138,829020070,235402,47912,1153,228372,16769,1057,3,5,9,283314,1214,228372,1057,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:42.662,6436097,16169952,0,143080,42,189913,378311,1296,1,5,9,27297,196,189913,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:42.807,6436098,15942362,0,47400,3,5527,1691,2,3,5,9,7092,13,5527,2,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:42.851,6436096,15942377,0,22960,14,185293,4082,719,3,5,9,5786,38,185293,719,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.126,6436098,15942473,0,2656,1,249,386,1,2,5,9,406,3,249,1,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.398,6436178,16169896,0,18400,27,0,384,0,3,5,9,8768,44,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.464,6436178,829020684,0,864,0,0,52,0,3,5,9,54,4,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.518,6436178,829020685,0,33048,12,0,80,0,4,5,9,0,0,0,0,6,5,0,0,0,0,7,9,5631,28,0,0,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.547,6436238,15798162,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.547,6436228,15798162,0,646664,205,572591,186379,798,3,5,9,162650,323,572591,798,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.552,6436098,15886403,0,47480,3,179,23774,5,3,5,9,6344,73,32,1,6,8,0,0,127,3,7,7,0,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.552,6436096,829020453,0,153744,173,367741,55105,542,3,5,9,113675,238,348833,501,6,5,0,0,0,0,7,8,0,0,18908,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.720,6436096,16170024,0,0,0,0,0,0,2,5,8,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.833,6436238,15797458,0,175936,145,151445,226518,575,3,5,9,60654,260,151445,575,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:43.948,6436096,15887984,0,8728,5,0,695,0,2,5,8,1672,8,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.057,6436228,15941773,0,195864,144,11541,724429,41,2,5,9,50220,279,11541,41,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.145,6436097,829020692,0,57312,11,359183,81662,132,3,5,9,8951,43,0,0,6,8,0,0,359183,132,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.198,6436097,15942470,0,28480,16,118932,50399,49,3,5,9,5686,35,118932,49,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.376,6436096,16292527,0,0,1,0,1536,0,2,5,9,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.416,6436098,15887860,0,15304,2,0,4006,0,2,5,9,3579,6,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.467,6436097,16169997,0,94888,9,129081,134521,327,2,5,9,14118,30,129081,327,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.469,6436098,829020658,0,9568,2,0,98,0,2,5,9,1716,6,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.602,6436228,15886921,0,456,2,0,111,0,3,5,9,187,4,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.627,6436238,16102365,0,63224,72,212,17780,4,3,5,9,16336,150,212,4,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.641,6436238,15887689,0,110040,254,160757,562497,333,3,5,9,65709,357,160757,333,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.907,6436098,16292509,0,968,0,0,77,0,2,5,9,121,2,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.907,6436178,16292509,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.921,6436228,16292509,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.965,6436098,16170040,0,0,0,0,0,0,1,5,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:44.981,6436097,15798169,0,7680,3,0,0,0,2,5,9,1392,6,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:45.157,6436098,829020598,0,343320,7,456722,253613,1242,2,5,9,47339,188,456722,1242,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:45.204,6436096,15942475,0,24072,13,5415,5691,13,3,5,9,6551,34,5415,13,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:45.281,6436098,16292286,0,30760,5,18634,8893,7,3,5,9,4634,13,18634,7,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:45.452,6436098,16292458,0,249272,61,131870,559926,229,3,5,9,47673,186,131870,229,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:45.978,6436098,16170042,332,0,8,165,431,1,3,6,5,0,0,0,0,5,8,0,0,0,0,8,9,332,9,165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:46.086,6436238,829020507,0,13576,9,91351,382,548,3,5,9,3383,30,0,0,6,5,0,0,0,0,7,8,0,0,91351,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:46.114,6436098,15887929,0,1368,0,0,153,0,3,5,9,171,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:46.120,6436098,829020464,0,8824,2,1968,6387,1,2,5,8,1752,13,1968,1,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:46.251,6436097,15887986,0,768,3,0,308,0,3,5,9,211,5,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:46.306,6436098,15798128,0,0,0,0,216,0,3,5,9,0,0,0,0,6,5,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:46.325,6436238,15798128,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:46.511,6436178,829020648,0,100696,40,0,544,0,3,5,9,20375,82,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:46.562,6436097,828962127,0,9512,3,0,3923,0,3,5,9,1400,42,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:46.664,6436096,828959225,0,49704,6,91110,5704,242,2,5,9,8917,23,91110,242,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:46.920,6436098,16170043,0,20080,1,5315,5681,3,2,5,8,2518,14,5315,3,6,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.018,6436138,15798178,82,80,4,0,180,0,2,5,9,162,4,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.067,6436238,15797715,0,30488,7,3,5407,2,4,5,9,0,0,0,0,7,5,0,0,0,0,6,8,0,0,0,0,8,1,4530,117,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.059,6436097,15887988,0,0,0,0,107,0,1,5,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.200,6436098,15798160,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.393,6436238,15887965,0,15608,1,0,1929,0,3,5,9,2013,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.415,6436098,829020504,0,45664,9,31516,41836,9,2,5,9,15124,26,31516,9,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.532,6436098,16170022,0,4616,9,0,2159,0,2,5,9,2216,16,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.546,6436228,16170022,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.549,6436098,16170044,0,1288,6,0,179,0,2,5,9,220,9,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.589,6436138,829020070,170868,77352,879,350052,18951,905,3,5,9,248220,970,350052,905,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.645,6436097,15942479,0,2376,1,0,0,0,2,5,9,559,2,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.782,6436097,16169952,0,129424,56,452848,282253,2971,1,5,9,27501,178,452848,2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.927,6436098,15942362,0,1496,0,0,111,0,3,5,9,187,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:47.971,6436096,15942377,0,13768,15,142055,2052,448,3,5,9,4750,31,142055,448,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.246,6436098,15942473,0,0,0,0,0,0,2,5,9,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.518,6436178,16169896,0,7176,7,0,0,0,3,5,9,2429,11,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.584,6436238,15942481,0,2160,2,0,346,0,2,5,9,438,5,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.584,6436178,829020684,0,1184,0,0,72,0,3,5,9,148,4,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.585,6436178,829020700,0,16,0,0,0,0,3,5,9,0,2,0,0,6,8,0,2,0,0,7,5,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.638,6436178,829020685,0,35728,21,0,180,0,4,5,9,0,0,0,0,6,5,0,0,0,0,7,9,8430,37,0,0,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.667,6436238,15798162,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.667,6436228,15798162,0,394992,157,543865,171349,732,3,5,9,93713,281,543865,732,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.672,6436096,829020453,0,138384,526,368572,329693,478,3,5,9,84772,691,368572,478,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.672,6436098,15886403,0,90384,15,786,30810,11,3,5,9,14338,88,540,6,6,8,0,0,155,3,7,7,0,0,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:48.953,6436238,15797458,0,147568,131,31825,327573,145,3,5,9,53819,243,31825,145,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.068,6436096,15887984,0,936,3,0,1308,0,2,5,8,429,6,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.098,6436098,15887991,0,0,0,0,88,0,2,5,9,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.177,6436228,15941773,0,180928,138,20887,691710,120,2,5,9,47627,287,20887,120,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.265,6436097,829020692,0,10264,4,276,3707,5,3,5,9,2330,10,0,0,6,8,0,0,276,5,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.318,6436097,15942470,0,10392,17,154021,5094,371,3,5,9,4810,30,154021,371,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.496,6436096,16292527,0,0,0,0,789,0,2,5,9,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.536,6436098,15887860,0,87592,9,174154,35957,78,2,5,9,22655,26,174154,78,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.587,6436097,16169997,0,2400,1,0,360,0,2,5,9,442,7,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.589,6436098,829020658,0,1248,1,0,0,0,2,5,9,298,2,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.677,6436096,15798182,0,79136,29,245213,16045,352,2,5,9,17495,80,245213,352,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.722,6436228,15886921,0,63976,39,13945,177558,9,3,5,9,11374,79,13945,9,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.747,6436238,16102365,0,62736,64,725,11748,30,3,5,9,15071,145,725,30,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:49.761,6436238,15887689,0,132368,228,148747,547402,627,3,5,9,56648,323,148747,627,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:50.027,6436178,16292509,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:50.027,6436098,16292509,0,0,0,0,0,0,2,5,9,0,0,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:50.041,6436228,16292509,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:50.101,6436097,15798169,0,720,1,0,0,0,2,5,9,232,2,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:50.269,6436178,829020705,0,2784,1,0,635,0,2,5,8,490,7,0,0,6,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:50.277,6436098,829020598,0,346984,24,474795,248245,916,2,5,9,50925,204,474795,916,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:50.324,6436096,15942475,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:50.401,6436098,16292286,0,137640,16,271721,52437,269,3,5,9,32960,42,271721,269,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:50.572,6436098,16292458,0,209784,114,125661,629146,137,3,5,9,57550,233,125661,137,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.098,6436098,16170042,0,0,0,0,666,0,3,6,5,0,0,0,0,5,8,0,0,0,0,8,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.206,6436238,829020507,0,8824,10,122252,594,495,3,5,9,2440,24,0,0,6,5,0,0,0,0,7,8,0,0,122252,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.234,6436098,15887929,0,1872,2,0,432,0,3,5,9,492,5,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.240,6436098,829020464,0,512,0,0,89,0,2,5,8,64,1,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.426,6436098,15798128,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.446,6436238,15798128,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.631,6436178,829020648,0,98320,56,0,644,0,3,5,9,22818,98,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.645,6436238,15887995,0,48112,27,116746,22359,31,1,5,8,24974,45,116746,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.682,6436097,828962127,0,8656,7,0,4915,0,3,5,9,1398,45,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.784,6436096,828959225,0,65536,9,91113,6496,98,2,5,9,9258,23,91113,98,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:51.918,6436098,15942485,0,4736,1,0,542,0,3,5,9,736,5,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:52.188,6436238,15797715,0,23376,4,99,2557,4,4,5,9,0,0,0,0,7,5,0,0,0,0,6,8,0,0,0,0,8,1,3074,102,99,4,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:52.320,6436098,15798160,0,69656,13,22702,8997,8,3,5,9,21657,39,3662,2,6,5,0,0,0,0,7,8,0,0,19040,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:48:52.514,6436238,15887965,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
