Datetime,Serving_Cell_Id, Call_Id, ulRetransErrorNumber,ulCrcInitTransTotalNumber,dlRetransErrorNumber,dlCode0InitTransTotalNumber,dlCode1InitTransTotalNumber,ulRbUsedNumber,dlRbUsedNumber,dlWidebandCqiCode0,dlWidebandCqiCode1,rankIndication
2025-02-27 05:43:11.703,6436097,15797804,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,14,1,
2025-02-27 05:43:11.686,6436238,15797804,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:43:11.761,6436098,829020280,1,20,0,3,0,0,8,10,255,0,
2025-02-27 05:43:11.797,6436097,829020207,0,417,0,3,0,0,8,6,255,0,
2025-02-27 05:43:12.129,6436096,16292085,0,431,0,6,2,4,33,6,3,0,
2025-02-27 05:43:12.334,6436098,15942058,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,10,0,
2025-02-27 05:43:12.317,6436238,15942058,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:43:12.472,6436098,16292054,0,49,0,188,1,1286,10281,6,4,0,
2025-02-27 05:43:12.482,6436097,16292076,0,648,0,589,0,10344,13788,13,10,0,
2025-02-27 05:43:12.483,6436096,15797801,0,468,0,3,1,0,26,10,6,0,
2025-02-27 05:43:12.677,6436238,15942051,0,11,0,18,18,23,28,15,15,255,
2025-02-27 05:43:12.702,6436238,15886921,0,79,1,69,0,396,385,15,15,1,
2025-02-27 05:43:13.036,6436098,829020296,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:43:13.103,6436097,16169655,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,0,
2025-02-27 05:43:13.153,6436098,15797803,0,7,0,6,0,0,20,6,255,0,
2025-02-27 05:43:13.207,6436098,16169431,0,29,0,29,0,811,68,15,10,0,
2025-02-27 05:43:13.352,6436098,16169657,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:43:13.357,6436137,15942056,0,517,0,212,0,947,4504,9,255,0,
2025-02-27 05:43:13.384,6436098,829020298,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,9,1,
2025-02-27 05:43:13.531,6436238,16169646,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,13,1,
2025-02-27 05:43:13.581,6436098,829020300,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,4,1,
2025-02-27 05:43:13.626,6436098,15942061,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,15,1,
2025-02-27 05:43:13.763,6436097,828962127,0,518,0,59,0,167,141,8,11,0,
2025-02-27 05:43:13.862,6436096,828959225,0,498,0,82,48,631,4628,8,6,0,
2025-02-27 05:43:13.977,6436238,16169591,0,208,0,357,357,614,4820,15,15,1,
2025-02-27 05:43:13.992,6436238,15941773,3,255,1,490,503,749,10167,12,12,1,
2025-02-27 05:43:14.135,6436097,16292103,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,12,1,
2025-02-27 05:43:14.189,6436238,15797715,8,248,6,232,225,3207,4699,15,15,255,
2025-02-27 05:43:14.266,6436098,15886403,0,168,0,488,475,1221,10124,12,9,1,
2025-02-27 05:43:14.458,6436098,16169649,0,83,0,26,0,1034,131,15,255,0,
2025-02-27 05:43:14.789,6436138,829020070,3,1572,0,819,0,27749,17868,6,3,0,
2025-02-27 05:43:14.942,6436096,15942031,0,497,0,8,0,283,25,11,8,0,
2025-02-27 05:43:15.473,6436238,16102365,0,92,0,179,178,281,1723,15,15,255,
2025-02-27 05:43:15.488,6436096,16169421,0,716,0,528,129,11930,29479,6,3,0,
2025-02-27 05:43:15.568,6436096,829020302,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,5,1,
2025-02-27 05:43:15.632,6436098,16291742,0,161,0,571,15,5586,24925,6,3,0,
2025-02-27 05:43:15.649,6436098,15942064,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:43:15.719,6436238,829019968,4,300,5,632,240,982,31496,6,11,255,
2025-02-27 05:43:15.798,6436096,829020168,0,519,0,71,41,678,508,6,5,1,
2025-02-27 05:43:15.805,6436098,829020036,0,230,0,440,440,1840,12457,7,8,1,
2025-02-27 05:43:15.899,6436098,15797798,0,6,0,5,0,0,12,13,255,0,
2025-02-27 05:43:15.893,6436238,15797798,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:43:16.075,6436238,15797458,0,216,6,308,151,910,11807,14,7,255,
2025-02-27 05:43:16.173,6436138,829020303,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:43:16.245,6436097,829020304,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:43:16.251,6436098,15797579,0,59,0,76,0,3031,1954,8,255,0,
2025-02-27 05:43:16.500,6436096,16169662,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,9,1,
2025-02-27 05:43:16.550,6436098,15885154,0,40,0,87,80,95,1398,15,14,1,
2025-02-27 05:43:16.559,6436238,15887564,0,10,0,11,11,22,28,13,13,255,
2025-02-27 05:43:16.599,6436096,15941872,0,518,0,35,17,754,253,13,6,0,
2025-02-27 05:43:16.613,6436097,15797804,0,496,0,18,18,183,83,13,14,1,
2025-02-27 05:43:16.607,6436238,15797804,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:43:16.679,6436098,829020300,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,5,0,
2025-02-27 05:43:16.679,6436138,829020300,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:43:16.761,6436098,15887580,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:43:16.769,6436097,15887221,0,555,0,167,163,1559,6091,9,9,1,
2025-02-27 05:43:16.871,6436098,829020280,0,74,0,7,0,285,8,10,255,0,
2025-02-27 05:43:16.907,6436097,829020207,0,503,0,12,0,190,64,6,255,0,
2025-02-27 05:43:17.239,6436096,16292085,0,476,0,18,0,43,106,6,3,0,
2025-02-27 05:43:17.242,6436097,16292103,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,13,0,
2025-02-27 05:43:17.255,6436238,16292103,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:43:17.244,6436098,15942058,0,25,0,35,3,356,145,11,10,0,
2025-02-27 05:43:17.258,6436238,15942058,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:43:17.592,6436098,16292054,0,99,0,276,0,2084,10767,6,5,0,
2025-02-27 05:43:17.597,6436096,15797812,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,7,0,
2025-02-27 05:43:17.602,6436097,16292076,0,562,0,536,0,7294,10994,13,10,0,
2025-02-27 05:43:17.612,6436098,16292110,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:43:17.806,6436238,15797813,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:43:17.818,6436238,15942051,0,6,0,8,8,15,13,15,15,255,
2025-02-27 05:43:17.843,6436238,15886921,1,79,0,141,0,264,3594,15,15,1,
2025-02-27 05:43:17.956,6436098,829020296,0,4,0,3,1,0,8,9,6,0,
2025-02-27 05:43:18.023,6436097,16169655,0,395,0,7,0,9,17,11,6,0,
2025-02-27 05:43:18.272,6436098,16169657,0,9,0,7,7,26,9,15,15,1,
2025-02-27 05:43:18.304,6436098,829020298,0,4,0,4,0,0,8,6,10,1,
2025-02-27 05:43:18.327,6436098,16169431,0,31,0,30,0,1357,51,15,10,0,
2025-02-27 05:43:18.472,6436238,16169646,0,3,0,6,1,3,20,15,15,255,
2025-02-27 05:43:18.477,6436137,15942056,0,577,0,362,0,2855,7921,10,255,0,
2025-02-27 05:43:18.546,6436098,15942061,0,7,0,7,7,60,29,13,14,1,
2025-02-27 05:43:18.855,6436098,15942066,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:43:18.883,6436097,828962127,0,377,0,52,0,164,130,8,11,0,
2025-02-27 05:43:18.982,6436096,828959225,0,522,0,98,51,267,5530,6,6,1,
2025-02-27 05:43:19.118,6436238,16169591,0,41,0,81,81,107,797,15,15,1,
2025-02-27 05:43:19.133,6436238,15941773,4,267,0,521,517,753,8711,13,13,1,
2025-02-27 05:43:19.330,6436238,15797715,2,292,0,317,88,3770,6633,10,255,0,
2025-02-27 05:43:19.386,6436098,15886403,0,161,1,474,463,841,7787,12,10,1,
2025-02-27 05:43:19.531,6436098,16169664,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:43:19.578,6436098,16169649,1,5,0,4,0,50,6,13,255,0,
2025-02-27 05:43:19.909,6436138,829020070,5,1285,0,738,0,19847,14499,6,3,0,
2025-02-27 05:43:19.929,6436238,16292114,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:43:20.062,6436096,15942031,0,509,0,19,0,728,36,11,8,0,
2025-02-27 05:43:20.488,6436096,829020302,0,454,0,27,18,92,397,4,4,0,
2025-02-27 05:43:20.569,6436098,15942064,0,6,0,5,0,2,7,10,255,0,
2025-02-27 05:43:20.614,6436238,16102365,0,105,0,157,162,1144,336,15,15,255,
2025-02-27 05:43:20.608,6436096,16169421,0,751,0,547,86,11020,32974,6,2,0,
2025-02-27 05:43:20.752,6436098,16291742,1,167,0,474,0,6877,19377,10,3,0,
2025-02-27 05:43:20.860,6436238,829019968,4,300,3,712,201,1047,36431,10,10,255,
2025-02-27 05:43:20.918,6436096,829020168,0,518,0,94,73,375,754,6,6,1,
2025-02-27 05:43:20.925,6436098,829020036,0,225,0,430,421,2349,11710,8,8,1,
2025-02-27 05:43:21.216,6436238,15797458,2,199,0,444,66,733,17715,14,7,255,
2025-02-27 05:43:21.204,6436097,15797818,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,10,1,
2025-02-27 05:43:21.371,6436098,15797579,0,60,0,104,0,2495,1912,8,255,0,
2025-02-27 05:43:21.420,6436096,16169662,0,487,0,4,3,0,20,8,8,1,
2025-02-27 05:43:21.670,6436098,15885154,0,50,0,131,127,148,2439,14,12,1,
2025-02-27 05:43:21.681,6436098,15887580,0,8,0,7,0,0,24,6,255,0,
2025-02-27 05:43:21.700,6436238,15887564,0,5,0,7,7,10,24,13,13,255,
2025-02-27 05:43:21.719,6436096,15941872,0,510,0,3,2,4,16,10,7,1,
2025-02-27 05:43:21.889,6436097,15887221,0,181,0,164,170,1257,4810,9,9,1,
2025-02-27 05:43:21.991,6436098,829020280,0,13,0,2,0,0,4,8,8,0,
2025-02-27 05:43:22.027,6436097,829020207,0,125,0,11,0,156,52,6,255,0,
2025-02-27 05:43:22.065,6436098,15942070,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,0,
2025-02-27 05:43:22.359,6436096,16292085,0,415,0,15,0,74,38,6,3,0,
2025-02-27 05:43:22.364,6436098,15942058,0,31,0,39,2,769,208,10,9,0,
2025-02-27 05:43:22.379,6436238,15942058,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:43:22.517,6436096,15797812,0,481,0,7,2,29,41,9,7,0,
2025-02-27 05:43:22.532,6436098,16292110,0,7,0,2,0,0,4,10,7,0,
2025-02-27 05:43:22.712,6436098,16292054,0,50,0,208,0,502,11141,6,5,0,
2025-02-27 05:43:22.727,6436238,15797813,0,13,0,18,0,20,47,15,255,0,
2025-02-27 05:43:22.722,6436097,16292076,0,213,0,70,0,3667,804,13,10,0,
2025-02-27 05:43:22.939,6436238,15942051,0,4,0,5,5,9,10,15,15,255,
2025-02-27 05:43:22.964,6436238,15886921,0,26,0,9,0,21,61,15,15,1,
2025-02-27 05:43:23.076,6436098,829020296,0,14,0,16,1,34,51,9,5,0,
2025-02-27 05:43:23.392,6436098,16169657,0,8,0,5,5,8,13,15,15,1,
2025-02-27 05:43:23.424,6436098,829020298,0,17,0,20,9,76,79,6,10,1,
2025-02-27 05:43:23.447,6436098,16169431,0,22,0,20,0,639,36,13,12,0,
2025-02-27 05:43:23.481,6436238,16169664,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:43:23.593,6436238,16169646,0,7,0,6,6,8,10,15,15,255,
2025-02-27 05:43:23.597,6436137,15942056,0,537,0,43,0,887,299,10,7,0,
2025-02-27 05:43:23.775,6436098,15942066,0,4,0,5,0,0,12,10,255,0,
2025-02-27 05:43:24.003,6436097,828962127,0,292,0,77,0,199,234,8,11,0,
2025-02-27 05:43:24.044,6436098,829020309,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,255,0,
2025-02-27 05:43:24.102,6436096,828959225,0,513,0,131,75,680,7113,7,7,1,
2025-02-27 05:43:24.239,6436238,16169591,0,187,0,289,289,1719,4058,15,15,1,
2025-02-27 05:43:24.254,6436238,15941773,4,253,0,482,454,742,9435,11,11,1,
2025-02-27 05:43:24.359,6436098,16169668,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:43:24.372,6436098,15887590,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,6,1,
2025-02-27 05:43:24.385,6436238,15887590,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:43:24.451,6436238,15797715,1,254,0,253,140,4112,6595,15,15,255,
2025-02-27 05:43:24.471,6436098,829020311,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,255,0,
2025-02-27 05:43:24.506,6436098,15886403,0,153,0,354,234,563,1466,13,8,0,
2025-02-27 05:43:24.599,6436098,16292121,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:43:24.698,6436098,16169649,0,2,0,2,0,0,4,13,255,0,
2025-02-27 05:43:24.744,6436098,829020312,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,5,255,0,
2025-02-27 05:43:24.850,6436238,16292114,1,39,0,36,24,114,129,15,15,1,
2025-02-27 05:43:24.887,6436097,829020313,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,255,0,
2025-02-27 05:43:25.021,6436097,15797824,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,10,1,
2025-02-27 05:43:25.029,6436138,829020070,4,1473,0,1035,0,25786,23118,6,5,0,
2025-02-27 05:43:25.182,6436096,15942031,0,500,0,15,0,753,23,8,8,0,
2025-02-27 05:43:25.212,6436096,829020312,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,255,0,
2025-02-27 05:43:25.249,6436098,16169669,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:43:25.608,6436096,829020302,0,472,0,12,0,21,113,5,1,0,
2025-02-27 05:43:25.735,6436238,16102365,0,76,0,131,139,161,370,15,15,255,
2025-02-27 05:43:25.728,6436096,16169421,0,743,0,671,159,10685,42515,6,3,0,
2025-02-27 05:43:25.872,6436098,16291742,0,95,0,329,0,4166,14096,10,3,0,
2025-02-27 05:43:25.981,6436238,829019968,2,314,0,635,192,1093,26003,11,11,255,
2025-02-27 05:43:26.038,6436096,829020168,0,500,0,9,7,25,57,9,6,0,
2025-02-27 05:43:26.045,6436098,829020036,0,205,0,427,425,1575,13188,8,7,1,
2025-02-27 05:43:26.124,6436097,15797818,0,452,0,7,2,25,12,14,9,0,
2025-02-27 05:43:26.337,6436238,15797458,1,189,1,357,45,689,11393,13,6,255,
2025-02-27 05:43:26.463,6436098,16292124,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,0,
2025-02-27 05:43:26.491,6436098,15797579,0,45,0,94,0,1510,1695,8,255,0,
2025-02-27 05:43:26.658,6436098,15797825,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:43:26.790,6436098,15885154,0,83,0,225,229,606,5064,11,12,1,
2025-02-27 05:43:26.839,6436096,15941872,0,502,0,11,7,16,53,9,6,1,
2025-02-27 05:43:26.983,6436098,16292125,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:43:26.985,6436098,15942070,0,17,0,16,14,16,48,6,10,1,
2025-02-27 05:43:27.009,6436097,15887221,0,551,0,134,65,1398,4767,9,9,1,
2025-02-27 05:43:27.147,6436097,829020207,0,505,0,23,0,260,297,6,255,0,
2025-02-27 05:43:27.219,6436097,15887596,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,12,1,
2025-02-27 05:43:27.479,6436096,16292085,0,444,0,9,0,9,22,6,3,0,
2025-02-27 05:43:27.484,6436098,15942058,0,28,0,32,9,431,109,10,7,0,
2025-02-27 05:43:27.500,6436238,15942058,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:43:27.610,6436098,16169674,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,12,1,
2025-02-27 05:43:27.637,6436096,15797812,0,506,0,14,3,212,93,9,6,0,
2025-02-27 05:43:27.832,6436098,16292054,0,41,0,163,24,144,8610,6,5,0,
2025-02-27 05:43:27.848,6436238,15797813,0,6,0,9,0,12,25,15,255,0,
2025-02-27 05:43:27.842,6436097,16292076,0,508,0,2,0,0,4,13,10,0,
2025-02-27 05:43:27.950,6436097,15887598,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,7,1,
2025-02-27 05:43:28.060,6436238,15942051,0,3,0,4,4,7,10,15,15,255,
2025-02-27 05:43:28.085,6436238,15886921,2,214,1,420,0,592,8172,15,15,1,
2025-02-27 05:43:28.196,6436098,829020296,0,8,0,5,0,0,16,9,6,0,
2025-02-27 05:43:28.402,6436238,16169664,0,54,0,52,30,842,575,15,15,255,
2025-02-27 05:43:28.512,6436098,16169657,0,7,0,4,4,0,12,15,15,1,
2025-02-27 05:43:28.544,6436098,829020298,0,8,0,11,1,10,26,11,9,0,
2025-02-27 05:43:28.567,6436098,16169431,0,34,0,41,0,1509,87,13,12,0,
2025-02-27 05:43:28.714,6436238,16169646,0,8,0,16,16,14,637,12,12,255,
2025-02-27 05:43:28.964,6436098,829020309,0,4,0,3,0,0,8,5,255,0,
2025-02-27 05:43:29.123,6436097,828962127,0,449,0,59,0,149,173,8,11,0,
2025-02-27 05:43:29.222,6436096,828959225,0,518,0,85,54,345,5850,6,7,1,
2025-02-27 05:43:29.279,6436098,16169668,0,10,0,10,2,102,61,7,9,1,
2025-02-27 05:43:29.292,6436098,15887590,0,249,0,440,163,8499,14298,9,8,1,
2025-02-27 05:43:29.306,6436238,15887590,4294967295,4294967295,0,62,62,4294967295,2715,12,12,1,
2025-02-27 05:43:29.360,6436238,16169591,0,265,0,432,432,737,4814,15,15,1,
2025-02-27 05:43:29.375,6436238,15941773,4,246,0,546,474,734,8502,15,15,255,
2025-02-27 05:43:29.519,6436098,16292121,0,6,0,7,0,15,13,13,255,0,
2025-02-27 05:43:29.572,6436238,15797715,2,184,0,160,161,2214,2308,15,15,255,
2025-02-27 05:43:29.599,6436137,15942079,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,6,0,
2025-02-27 05:43:29.626,6436098,15886403,0,150,0,367,114,582,1354,9,11,1,
2025-02-27 05:43:29.941,6436097,15797824,0,350,0,26,26,440,116,12,13,1,
2025-02-27 05:43:29.971,6436238,16292114,0,56,0,113,114,209,5013,13,13,1,
2025-02-27 05:43:30.132,6436096,829020312,0,402,0,69,3,771,3034,5,2,0,
2025-02-27 05:43:30.149,6436138,829020070,12,1468,0,651,0,24544,13013,6,3,0,
2025-02-27 05:43:30.169,6436098,16169669,0,119,0,446,20,1244,24386,11,9,0,
2025-02-27 05:43:30.302,6436096,15942031,0,522,0,16,0,721,37,12,9,0,
2025-02-27 05:43:30.856,6436238,16102365,0,76,0,141,146,171,312,15,15,255,
2025-02-27 05:43:30.848,6436096,16169421,1,723,5,736,7,11661,51318,4,3,0,
2025-02-27 05:43:30.992,6436098,16291742,0,66,0,133,0,1931,5030,11,3,0,
2025-02-27 05:43:31.102,6436238,829019968,0,310,0,651,635,1041,26790,11,11,255,
2025-02-27 05:43:31.158,6436096,829020168,0,532,0,60,46,365,472,7,5,1,
2025-02-27 05:43:31.244,6436097,15797818,0,244,0,3,0,0,4,14,10,0,
2025-02-27 05:43:31.272,6436097,15887596,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,12,1,
2025-02-27 05:43:31.285,6436238,15887596,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:43:31.383,6436098,16292124,0,6,0,6,0,64,18,10,255,0,
2025-02-27 05:43:31.458,6436238,15797458,3,194,0,364,18,764,14629,6,6,255,
2025-02-27 05:43:31.448,6436098,15942081,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,3,1,
2025-02-27 05:43:31.578,6436098,15797825,0,6,0,3,0,0,8,12,8,0,
2025-02-27 05:43:31.611,6436098,15797579,0,48,0,60,0,1851,1170,8,255,0,
2025-02-27 05:43:31.890,6436097,15887603,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:43:31.903,6436098,16292125,0,2,0,2,0,0,4,10,6,0,
2025-02-27 05:43:31.910,6436098,15885154,0,84,0,197,198,547,4236,10,12,1,
2025-02-27 05:43:31.959,6436096,15941872,0,516,0,26,3,167,189,14,7,0,
2025-02-27 05:43:31.966,6436097,15942082,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,12,1,
2025-02-27 05:43:32.105,6436098,15942070,0,5,0,3,3,0,8,9,13,1,
2025-02-27 05:43:32.129,6436097,15887221,0,208,0,125,90,2152,3678,13,7,0,
2025-02-27 05:43:32.267,6436097,829020207,0,145,0,11,0,173,22,6,255,0,
2025-02-27 05:43:32.530,6436098,16169674,0,6,0,3,1,0,4,13,13,1,
2025-02-27 05:43:32.599,6436096,16292085,0,453,0,10,0,0,44,6,3,0,
2025-02-27 05:43:32.757,6436096,15797812,0,510,0,8,3,10,45,8,5,0,
2025-02-27 05:43:32.870,6436097,15887598,0,59,0,3,0,0,12,9,6,1,
2025-02-27 05:43:32.952,6436098,16292054,0,41,0,176,0,1266,13057,6,5,0,
2025-02-27 05:43:32.969,6436238,15797813,0,3,0,4,0,6,12,15,255,0,
2025-02-27 05:43:33.181,6436238,15942051,0,21,0,22,22,111,45,15,15,255,
2025-02-27 05:43:33.206,6436238,15886921,1,95,11,129,0,336,6980,15,15,1,
2025-02-27 05:43:33.221,6436098,829020318,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,5,0,
2025-02-27 05:43:33.254,6436098,15797835,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,11,0,
2025-02-27 05:43:33.316,6436098,829020296,0,9,0,7,0,4,34,6,6,0,
2025-02-27 05:43:33.391,6436098,15797836,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:43:33.474,6436098,829020319,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,5,1,
2025-02-27 05:43:33.523,6436238,16169664,0,9,0,13,13,76,25,15,15,255,
2025-02-27 05:43:33.664,6436098,829020298,0,4,0,4,2,0,12,11,8,0,
2025-02-27 05:43:33.687,6436098,16169431,0,16,0,16,0,619,17,13,12,0,
2025-02-27 05:43:33.835,6436238,16169646,0,15,0,17,17,125,494,14,14,255,
2025-02-27 05:43:34.010,6436098,15887604,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:43:34.243,6436097,828962127,0,80,0,58,0,215,125,9,11,0,
2025-02-27 05:43:34.342,6436096,828959225,0,517,0,82,41,523,5315,9,7,0,
2025-02-27 05:43:34.412,6436098,15887590,0,274,0,537,227,11132,15905,12,7,0,
2025-02-27 05:43:34.427,6436238,15887590,4294967295,4294967295,0,26,26,4294967295,298,13,13,1,
2025-02-27 05:43:34.481,6436238,16169591,0,228,0,375,375,725,4698,15,15,1,
2025-02-27 05:43:34.496,6436238,15941773,1,217,2,364,331,1113,9552,12,12,1,
2025-02-27 05:43:34.519,6436137,15942079,0,524,0,228,4,1267,4990,7,8,1,
2025-02-27 05:43:34.693,6436238,15797715,1,43,0,50,46,203,258,15,15,255,
2025-02-27 05:43:34.746,6436098,15886403,0,135,0,399,74,300,1275,14,12,0,
2025-02-27 05:43:35.061,6436097,15797824,0,112,0,26,26,453,70,13,11,1,
2025-02-27 05:43:35.092,6436238,16292114,0,3,0,2,2,5,4,15,15,1,
2025-02-27 05:43:35.269,6436138,829020070,17,1495,0,759,0,25485,16235,6,3,0,
2025-02-27 05:43:35.289,6436098,16169669,0,11,0,15,2,42,63,10,9,0,
2025-02-27 05:43:35.400,6436096,15942085,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,8,1,
2025-02-27 05:43:35.422,6436096,15942031,0,509,0,8,0,207,19,10,9,0,
2025-02-27 05:43:35.508,6436096,15797838,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,9,1,
2025-02-27 05:43:35.977,6436238,16102365,0,87,0,150,154,340,387,15,15,255,
2025-02-27 05:43:35.968,6436096,16169421,1,736,0,698,0,11260,42349,5,3,0,
2025-02-27 05:43:36.112,6436098,16291742,0,39,0,148,0,1448,9276,10,8,0,
2025-02-27 05:43:36.223,6436238,829019968,3,334,1,564,119,1118,25081,11,10,255,
2025-02-27 05:43:36.278,6436096,829020168,0,530,0,67,37,213,528,8,6,1,
2025-02-27 05:43:36.368,6436098,15942081,0,6,0,6,1,0,24,9,5,0,
2025-02-27 05:43:36.394,6436098,15942088,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:43:36.579,6436238,15797458,1,185,2,365,134,693,14919,13,6,255,
2025-02-27 05:43:36.584,6436097,16169682,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,12,1,
2025-02-27 05:43:36.731,6436098,15797579,0,27,0,31,0,811,537,7,255,0,
2025-02-27 05:43:36.810,6436097,15887603,0,323,0,222,0,6227,6553,13,255,0,
2025-02-27 05:43:36.822,6436097,15887607,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,10,1,
2025-02-27 05:43:36.886,6436097,15942082,0,239,0,5,5,5,10,11,11,1,
2025-02-27 05:43:36.919,6436097,15942090,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:43:37.030,6436098,15885154,0,64,0,155,154,196,3473,11,13,1,
2025-02-27 05:43:37.249,6436097,15887221,0,249,0,60,0,160,3161,12,8,0,
2025-02-27 05:43:37.387,6436097,829020207,0,239,0,51,0,254,1557,6,255,0,
2025-02-27 05:43:37.540,6436238,15797843,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,255,255,
2025-02-27 05:43:37.719,6436096,16292085,0,487,0,9,0,14,26,6,3,0,
2025-02-27 05:43:37.738,6436096,15887608,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4,6,1,
