Datetime,Serving_Cell_Id, Call_Id, ulDataVolumePerUe,ulDataVolumeLastTtiPerUe,ulDataTransmissionTimePerUe,dlDataVolumePerUe,dlDataVolumeLastTtiPerUe,dlDataTransmissionTimePerUe,eRabCount,eRabThroughputStatList[0].eRabId,eRabThroughputStatList[0].qci,eRabThroughputStatList[0].ulDataVolumePerERab,eRabThroughputStatList[0].ulDataTransmissionTimePerERab,eRabThroughputStatList[0].dlDataVolumePerERab,eRabThroughputStatList[0].dlDataTransmissionTimePerERab,eRabThroughputStatList[1].eRabId,eRabThroughputStatList[1].qci,eRabThroughputStatList[1].ulDataVolumePerERab,eRabThroughputStatList[1].ulDataTransmissionTimePerERab,eRabThroughputStatList[1].dlDataVolumePerERab,eRabThroughputStatList[1].dlDataTransmissionTimePerERab,eRabThroughputStatList[2].eRabId,eRabThroughputStatList[2].qci,eRabThroughputStatList[2].ulDataVolumePerERab,eRabThroughputStatList[2].ulDataTransmissionTimePerERab,eRabThroughputStatList[2].dlDataVolumePerERab,eRabThroughputStatList[2].dlDataTransmissionTimePerERab,eRabThroughputStatList[3].eRabId,eRabThroughputStatList[3].qci,eRabThroughputStatList[3].ulDataVolumePerERab,eRabThroughputStatList[3].ulDataTransmissionTimePerERab,eRabThroughputStatList[3].dlDataVolumePerERab,eRabThroughputStatList[3].dlDataTransmissionTimePerERab,eRabThroughputStatList[4].eRabId,eRabThroughputStatList[4].qci,eRabThroughputStatList[4].ulDataVolumePerERab,eRabThroughputStatList[4].ulDataTransmissionTimePerERab,eRabThroughputStatList[4].dlDataVolumePerERab,eRabThroughputStatList[4].dlDataTransmissionTimePerERab,eRabThroughputStatList[5].eRabId,eRabThroughputStatList[5].qci,eRabThroughputStatList[5].ulDataVolumePerERab,eRabThroughputStatList[5].ulDataTransmissionTimePerERab,eRabThroughputStatList[5].dlDataVolumePerERab,eRabThroughputStatList[5].dlDataTransmissionTimePerERab,eRabThroughputStatList[6].eRabId,eRabThroughputStatList[6].qci,eRabThroughputStatList[6].ulDataVolumePerERab,eRabThroughputStatList[6].ulDataTransmissionTimePerERab,eRabThroughputStatList[6].dlDataVolumePerERab,eRabThroughputStatList[6].dlDataTransmissionTimePerERab,eRabThroughputStatList[7].eRabId,eRabThroughputStatList[7].qci,eRabThroughputStatList[7].ulDataVolumePerERab,eRabThroughputStatList[7].ulDataTransmissionTimePerERab,eRabThroughputStatList[7].dlDataVolumePerERab,eRabThroughputStatList[7].dlDataTransmissionTimePerERab
2025-02-27 05:59:39.952,6436238,829021264,0,122128,68,88748,207411,151,3,5,9,25991,127,88748,151,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:40.030,6436098,15798908,0,2736,0,0,374,0,3,5,9,342,4,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:40.099,6436228,16292742,0,55072,23,53572,152745,8,3,5,9,11131,43,0,0,6,5,0,0,0,0,7,8,0,0,53572,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:40.219,6436097,829021324,8732,240,186,19400,95630,7,3,5,9,8972,182,19400,7,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:40.438,6436098,16170749,0,4512,1,207,265,19,2,5,9,1000,5,207,19,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:40.534,6436238,16170799,1756,7400,12,52923,16258,33,2,5,8,9156,20,52923,33,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:40.974,6436097,16170800,0,33832,5,235366,1821,92,3,5,9,5047,13,0,0,6,8,0,0,235366,92,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.006,6436096,828959225,0,112240,17,94075,12605,118,3,5,9,15608,39,94075,118,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.050,6436098,16170779,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.183,6436096,15943131,0,36520,7,0,2637,0,3,5,9,5431,24,0,0,6,8,0,0,0,0,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.183,6436136,15943131,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.323,6436098,829021096,0,40232,5,162885,21733,393,3,5,9,3314,24,162885,393,7,5,0,0,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.412,6436098,15888716,0,91424,11,0,452,0,3,5,9,14847,40,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.537,6436238,16170752,0,53216,16,1003,4676,12,3,5,9,10986,53,0,0,6,8,0,0,1003,12,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.598,6436098,16170416,0,216656,43,1114378,349448,510,3,5,9,40575,132,1114255,506,6,8,0,0,90,3,7,7,0,0,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.638,6436097,15943215,0,2232,1,0,662,0,2,5,8,422,6,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.652,6436098,15888597,0,25312,1,80208,7248,32,3,5,9,3450,6,80208,32,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:41.902,6436098,16293320,0,113208,15,57,31963,1,3,5,9,31833,57,57,1,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:42.513,6436097,16170593,0,39616,29,244057,41874,887,3,5,9,8054,62,244057,887,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:42.536,6436238,829021350,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:42.626,6436097,16293288,0,9248,4,0,4269,0,3,5,9,1408,46,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:43.085,6436178,829021280,0,22928,11,133032,8088,33,2,5,9,4586,20,133032,33,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:43.085,6436238,16293309,0,23664,5,0,0,0,3,5,9,3446,12,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:43.125,6436097,15943166,2475,16696,33,0,1499,0,2,5,9,19171,47,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:43.231,6436097,16293208,4260,0,13,0,0,0,2,5,9,4260,5,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:43.802,6436137,16293089,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:43.802,6436097,16293089,0,107344,70,19215,139060,30,4,5,9,25418,152,19215,30,6,5,0,0,0,0,7,8,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:43.963,6436098,15798725,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.089,6436097,16170793,0,6848,5,0,0,0,3,5,9,1130,7,0,0,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.264,6436098,15798915,586,0,4,0,0,0,2,5,9,586,5,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.310,6436097,16170794,0,928,5,0,0,0,2,5,9,928,8,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.422,6436097,16293316,0,42096,10,47698,125704,61,2,5,9,7139,21,47698,61,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.439,6436228,829021338,0,48,0,0,0,0,3,5,9,0,1,0,0,6,5,0,1,0,0,7,8,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.617,6436096,829021345,83,64,3,0,130,0,4,5,9,147,5,0,0,6,5,0,0,0,0,7,8,0,0,0,0,8,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.606,6436238,16293311,0,0,0,0,0,0,2,5,9,0,0,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.664,6436098,16170780,0,57680,1,0,8731,0,2,5,9,7266,9,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.665,6436178,16170780,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.655,6436228,16170780,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.713,6436228,15943097,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:44.955,6436228,16102365,0,16776,11,980,19681,69,3,5,9,3644,49,980,69,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.042,6436097,829021228,5964,41040,313,23303,225446,103,3,5,9,47004,389,23303,103,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.030,6436228,15888763,0,57280,7,172,340,4,3,5,9,8216,18,172,4,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.073,6436238,829021264,0,58088,19,23039,73297,99,3,5,9,8697,43,23039,99,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.150,6436098,15798908,0,784,0,0,96,0,3,5,9,98,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.220,6436228,16292742,0,114736,42,30978,285098,43,3,5,9,23590,64,136,19,6,5,0,0,0,0,7,8,0,0,30842,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.339,6436097,829021324,36364,7352,766,194092,312837,269,3,5,9,43716,832,194092,269,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.548,6436097,15888776,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.536,6436228,15888776,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.536,6436238,15888776,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.630,6436097,16170804,0,0,0,0,88,0,2,5,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.655,6436238,16170799,0,2240,0,0,148,0,2,5,8,173,5,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:45.868,6436097,15888778,0,1048,1,0,170,0,2,5,9,178,3,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:46.126,6436096,828959225,0,44512,11,89543,7103,92,3,5,9,8714,26,89543,92,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:46.304,6436096,15943131,0,9440,5,2698,2511,1,3,5,9,1900,16,2698,1,6,8,0,0,0,0,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:46.304,6436136,15943131,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:46.443,6436098,829021096,0,33552,15,343504,40120,420,3,5,9,8845,51,343504,420,7,5,0,0,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:46.532,6436098,15888716,0,55432,19,0,172,0,3,5,9,9877,42,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:46.574,6436178,15888779,0,712,0,0,96,0,2,5,8,89,1,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:46.649,6436228,15888780,0,31368,68,1080854,20804,1040,3,5,9,17508,99,0,0,6,5,0,0,0,0,7,8,0,0,1080854,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:46.658,6436238,16170752,0,17728,13,90126,5813,199,3,5,9,4316,31,89986,141,6,8,0,0,140,58,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:46.718,6436098,16170416,0,171912,66,1551315,398645,500,3,5,9,44806,185,1551094,493,6,8,0,0,201,6,7,7,0,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:46.772,6436098,15888597,0,16560,8,89194,4406,47,3,5,9,3128,15,89194,47,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:47.022,6436098,16293320,0,1056,0,0,518,0,3,5,9,132,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:47.633,6436097,16170593,0,14128,26,120132,63676,41,3,5,9,6004,39,120132,41,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:47.746,6436097,16293288,0,9520,5,0,4295,0,3,5,9,1507,46,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:48.149,6436178,829021360,0,0,0,0,0,0,3,5,9,0,0,0,0,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:48.205,6436178,829021280,0,17552,8,105519,5713,33,2,5,9,3612,15,105519,33,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:48.206,6436238,16293309,0,21096,8,0,0,0,3,5,9,4021,19,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:48.238,6436098,16170807,0,0,0,0,156,0,1,5,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:48.243,6436178,829021361,0,0,0,0,0,0,2,5,8,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:48.245,6436097,15943166,0,0,0,0,0,0,2,5,9,0,0,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:48.351,6436097,16293208,4788,11056,73,216174,51925,147,2,5,9,15844,106,216174,147,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:48.922,6436097,16293089,0,147144,70,136453,306896,383,4,5,9,39593,199,136453,383,6,5,0,0,0,0,7,8,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:48.922,6436137,16293089,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:49.083,6436098,15798725,0,680,3,0,244,0,3,5,9,255,6,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:49.384,6436098,15798915,0,0,0,0,0,0,2,5,9,0,0,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:49.430,6436097,16170794,0,12472,6,0,0,0,2,5,9,2834,10,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:49.542,6436097,16293316,0,2888,2,3884,3601,115,2,5,9,716,7,3884,115,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:49.737,6436096,829021345,0,0,0,0,86,0,4,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,8,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:49.784,6436098,16170780,0,976,2,0,0,0,2,5,9,404,3,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:49.785,6436178,16170780,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:49.776,6436228,16170780,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:50.076,6436228,16102365,0,26304,23,1188,19428,10,3,5,9,5704,63,1188,10,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:50.162,6436097,829021228,0,19040,72,47,7041,1,3,5,9,10454,110,47,1,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:50.151,6436228,15888763,0,15872,4,0,220,0,3,5,9,2418,9,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:50.194,6436238,829021264,0,172656,60,42983,119784,931,3,5,9,31119,128,42983,931,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:50.270,6436098,15798908,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:50.341,6436228,16292742,0,280592,133,91647,497286,149,3,5,9,59400,249,0,0,6,5,0,0,0,0,7,8,0,0,91647,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:50.459,6436097,829021324,17250,3928,488,304826,114121,492,3,5,9,21178,497,304826,492,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:50.505,6436238,15943224,0,22248,25,219348,22662,612,3,5,9,9065,52,219348,612,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:51.246,6436096,828959225,0,78928,14,91251,5669,52,3,5,9,11471,28,91251,52,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:51.424,6436096,15943131,0,3024,0,0,231,0,3,5,9,378,4,0,0,6,8,0,0,0,0,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:51.424,6436136,15943131,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:51.563,6436098,829021096,0,20424,13,149477,8082,98,3,5,9,9038,31,147917,97,7,5,0,0,0,0,6,8,0,0,1560,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:51.652,6436098,15888716,0,65744,28,0,240,0,3,5,9,13616,53,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:51.770,6436228,15888780,0,9640,16,423197,24534,231,3,5,9,3899,37,0,0,6,5,0,0,0,0,7,8,0,0,423197,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:51.779,6436238,16170752,0,43608,17,161019,6977,183,3,5,9,8520,46,161019,183,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:51.838,6436098,16170416,0,63656,23,319299,110138,86,3,5,9,12017,115,319192,82,6,8,0,0,60,2,7,7,0,0,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:51.892,6436098,15888597,0,7088,8,89847,4329,38,3,5,9,2994,13,89847,38,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:52.142,6436098,16293320,0,0,0,0,0,0,3,5,9,0,0,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:52.596,6436097,15943227,0,31112,3,129296,51098,29,3,5,9,4388,11,0,0,6,8,0,0,129296,29,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:52.688,6436098,15798922,0,17176,7,77172,3304,115,2,5,9,2938,16,77172,115,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:52.763,6436097,16170593,0,15016,7,77844,32364,21,3,5,9,3416,15,77844,21,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:52.876,6436097,16293288,0,9984,2,0,4994,0,3,5,9,1400,43,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:53.155,6436096,16293330,0,1320,1,0,190,0,2,5,9,174,3,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:53.176,6436097,15943229,0,4336,14,0,0,0,3,5,9,1744,20,0,0,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:53.335,6436178,829021280,0,17800,7,105316,22460,18,2,5,9,3996,15,105316,18,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:53.327,6436238,16293309,0,3784,1,0,0,0,3,5,9,571,2,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:53.375,6436097,15943166,0,16744,24,409,3016,10,2,5,9,7014,50,409,10,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:53.481,6436097,16293208,0,8200,15,0,52,0,2,5,9,1823,31,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:54.052,6436137,16293089,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:54.052,6436097,16293089,0,474824,217,56603,686219,163,4,5,9,206394,504,56603,163,6,5,0,0,0,0,7,8,0,0,0,0,8,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:54.213,6436098,15798725,1157,792,44,0,377,0,3,5,9,1949,42,0,0,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:54.474,6436228,15888785,0,2208,0,0,288,0,3,5,9,270,4,0,0,6,5,0,1,0,0,7,8,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:54.560,6436097,16170794,0,2032,2,0,0,0,2,5,9,464,4,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:54.549,6436228,16293329,0,32,0,0,0,0,2,5,9,0,1,0,0,6,8,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:54.914,6436098,16170780,0,0,0,0,0,0,2,5,9,0,0,0,0,6,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:54.915,6436178,16170780,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:54.897,6436228,16170780,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:55.138,6436238,16170813,0,16496,3,0,3903,0,2,5,8,2335,8,0,0,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:55.197,6436228,16102365,0,40336,38,64,21376,1,3,5,9,9582,93,64,1,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:55.292,6436097,829021228,12406,42960,316,353969,109354,392,3,5,9,55366,376,353969,392,6,8,0,0,0,0,7,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:59:55.272,6436228,15888763,0,50656,30,651,14428,4,3,5,9,22994,51,651,4,6,5,0,0,0,0,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
