Datetime,Serving_Cell_Id, Call_Id, uePhr,dlWidebandCqiCode0,dlWidebandCqiCode1,ulDmrsSinr,taValue,preambleTaValue,ulSrsSinr
2025-02-27 05:37:23.957,6436238,15941597,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.023,6436098,16169149,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.026,6436097,828964611,26,8,11,680,64,72,2147483647,
2025-02-27 05:37:24.026,6436137,828964611,255,13,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.023,6436238,16169149,35,15,255,3388,32,48,220,
2025-02-27 05:37:24.036,6436226,16169149,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.035,6436097,16169192,31,7,9,2503,0,0,2147483647,
2025-02-27 05:37:24.058,6436097,16291173,45,11,15,2422,0,24,2147483647,
2025-02-27 05:37:24.096,6436097,15887091,31,12,13,1771,0,36,2147483647,
2025-02-27 05:37:24.124,6436098,15941572,36,12,9,2422,48,60,2147483647,
2025-02-27 05:37:24.168,6436096,16169118,27,5,4,1462,32,48,2147483647,
2025-02-27 05:37:24.168,6436098,829019725,28,8,6,1399,64,72,2147483647,
2025-02-27 05:37:24.188,6436096,829019882,28,8,255,2236,48,84,2147483647,
2025-02-27 05:37:24.193,6436238,15797071,30,14,14,1810,0,12,1257,
2025-02-27 05:37:24.197,6436238,15796595,20,4,255,2391,48,72,-565,
2025-02-27 05:37:24.213,6436097,829019783,16,10,13,2085,0,36,2147483647,
2025-02-27 05:37:24.253,6436098,15884461,27,14,11,2481,16,36,2147483647,
2025-02-27 05:37:24.321,6436238,15941584,27,11,11,2246,48,60,1371,
2025-02-27 05:37:24.385,6436097,15887038,15,11,7,802,80,108,2147483647,
2025-02-27 05:37:24.397,6436098,15941484,45,14,9,1503,48,72,2147483647,
2025-02-27 05:37:24.405,6436238,15941484,255,13,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.445,6436096,828963969,31,6,6,2420,64,96,2147483647,
2025-02-27 05:37:24.463,6436226,828963969,255,6,3,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.450,6436238,828963969,255,5,4,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.529,6436097,829019646,23,6,255,1197,48,84,2147483647,
2025-02-27 05:37:24.538,6436238,15941574,33,15,15,2960,16,24,2073,
2025-02-27 05:37:24.568,6436096,15887092,32,11,255,2201,16,48,2147483647,
2025-02-27 05:37:24.576,6436238,16169163,35,15,15,2296,0,24,1921,
2025-02-27 05:37:24.589,6436226,16169163,255,11,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.592,6436238,15884461,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.599,6436098,16169170,16,11,9,809,48,60,2147483647,
2025-02-27 05:37:24.731,6436226,15887096,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.718,6436238,15887096,27,15,255,1924,16,24,1421,
2025-02-27 05:37:24.784,6436098,15940963,28,12,12,2076,32,48,2147483647,
2025-02-27 05:37:24.815,6436098,16290361,27,10,6,2365,0,36,2147483647,
2025-02-27 05:37:24.836,6436238,16290361,255,12,12,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.853,6436098,829019810,36,10,12,2557,48,84,2147483647,
2025-02-27 05:37:24.855,6436098,829019885,29,10,255,1341,48,84,2147483647,
2025-02-27 05:37:24.855,6436098,16169194,35,11,255,2275,64,72,2147483647,
2025-02-27 05:37:24.849,6436238,16169194,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.859,6436238,829019810,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.860,6436238,829019825,29,15,15,1174,16,36,1122,
2025-02-27 05:37:24.901,6436098,15886738,11,11,10,1168,32,72,2147483647,
2025-02-27 05:37:24.902,6436138,15886738,255,12,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.919,6436226,829019811,30,5,6,1778,16,60,1126,
2025-02-27 05:37:24.923,6436138,829019706,255,10,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.923,6436098,829019706,22,9,4,1984,48,96,2147483647,
2025-02-27 05:37:24.936,6436138,15886005,255,6,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.936,6436096,15886005,31,8,9,2195,32,60,2147483647,
2025-02-27 05:37:24.938,6436238,829019706,255,8,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:24.944,6436238,15887093,33,15,255,2198,64,84,1466,
2025-02-27 05:37:24.964,6436238,15886005,255,14,12,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.019,6436097,15941598,28,15,15,1038,16,36,2147483647,
2025-02-27 05:37:25.029,6436096,15797306,15,9,8,985,0,24,2147483647,
2025-02-27 05:37:25.057,6436097,15796882,32,6,8,332,64,96,2147483647,
2025-02-27 05:37:25.057,6436137,15796882,16,12,9,1586,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.060,6436098,15887032,29,8,6,1419,16,36,2147483647,
2025-02-27 05:37:25.064,6436098,829019819,5,6,5,406,80,96,2147483647,
2025-02-27 05:37:25.075,6436226,15887032,255,4,2,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.062,6436238,15887032,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.136,6436226,829019715,18,5,3,326,64,72,518,
2025-02-27 05:37:25.169,6436226,16169179,28,11,10,2018,16,36,1234,
2025-02-27 05:37:25.159,6436238,15797324,33,15,255,3305,32,48,2526,
2025-02-27 05:37:25.179,6436098,16166663,51,10,10,2286,0,60,2147483647,
2025-02-27 05:37:25.184,6436098,16169106,9,11,8,1220,0,72,2147483647,
2025-02-27 05:37:25.200,6436226,16166663,255,12,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.187,6436238,16166663,255,15,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.211,6436097,15737616,51,13,7,2125,0,24,2147483647,
2025-02-27 05:37:25.217,6436098,16290850,34,11,10,1813,0,60,2147483647,
2025-02-27 05:37:25.237,6436226,16169138,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.224,6436238,16169138,33,15,15,2459,0,12,2323,
2025-02-27 05:37:25.233,6436098,828964299,30,11,6,1386,48,60,2147483647,
2025-02-27 05:37:25.229,6436238,828964299,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.245,6436136,15794626,255,12,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.245,6436096,15794626,38,9,12,2497,32,60,2147483647,
2025-02-27 05:37:25.248,6436098,15797323,14,11,255,1023,16,24,2147483647,
2025-02-27 05:37:25.242,6436238,15797323,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.259,6436098,15887094,9,8,5,1118,48,72,2147483647,
2025-02-27 05:37:25.267,6436226,15887047,35,10,11,2071,4294967295,2147483647,1253,
2025-02-27 05:37:25.254,6436238,15794626,255,15,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.254,6436238,15887047,29,11,11,2275,16,36,1280,
2025-02-27 05:37:25.303,6436226,829019877,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.290,6436238,829019877,33,14,11,2901,0,48,2465,
2025-02-27 05:37:25.302,6436238,16169171,30,8,11,2416,16,60,1984,
2025-02-27 05:37:25.328,6436226,828964829,28,6,5,2157,48,60,1062,
2025-02-27 05:37:25.335,6436238,16291476,30,15,15,1461,16,48,1457,
2025-02-27 05:37:25.361,6436097,16169189,36,8,11,2427,0,24,2147483647,
2025-02-27 05:37:25.371,6436097,15797325,40,13,255,2321,16,36,2147483647,
2025-02-27 05:37:25.374,6436238,828963441,29,8,255,1475,0,60,1714,
2025-02-27 05:37:25.384,6436096,15941586,27,9,6,953,32,60,2147483647,
2025-02-27 05:37:25.393,6436226,15941586,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.380,6436238,15941586,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.396,6436226,828964597,44,12,255,2629,16,24,1765,
2025-02-27 05:37:25.430,6436238,16169196,31,15,255,2808,64,84,2492,
2025-02-27 05:37:25.475,6436226,15941594,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.468,6436096,15941594,30,6,11,1794,32,48,2147483647,
2025-02-27 05:37:25.462,6436238,15941594,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.564,6436096,15797317,15,6,4,1377,48,72,2147483647,
2025-02-27 05:37:25.572,6436098,828964815,32,7,8,1670,0,60,2147483647,
2025-02-27 05:37:25.573,6436098,829019790,42,10,6,2265,48,84,2147483647,
2025-02-27 05:37:25.581,6436097,15886505,50,15,9,2174,0,24,2147483647,
2025-02-27 05:37:25.581,6436137,15886505,255,12,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.616,6436098,16291058,16,13,8,1860,48,60,2147483647,
2025-02-27 05:37:25.677,6436098,15887101,4,14,255,438,48,60,2147483647,
2025-02-27 05:37:25.671,6436238,15887101,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.690,6436096,829019802,24,6,12,1265,32,72,2147483647,
2025-02-27 05:37:25.714,6436098,16169185,255,7,3,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.709,6436238,16169185,12,4,255,1747,64,84,937,
2025-02-27 05:37:25.762,6436226,16169194,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.755,6436098,16169194,29,10,255,2153,48,72,2147483647,
2025-02-27 05:37:25.749,6436238,16169194,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.756,6436098,16169180,32,7,255,2312,0,24,2147483647,
2025-02-27 05:37:25.764,6436226,16169180,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.751,6436238,16169180,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.775,6436098,16290933,42,9,9,2360,0,48,2147483647,
2025-02-27 05:37:25.785,6436226,16290933,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.772,6436238,16290933,255,15,14,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.782,6436098,829019770,34,15,13,1987,48,72,2147483647,
2025-02-27 05:37:25.812,6436098,828960199,29,11,12,2409,0,24,2147483647,
2025-02-27 05:37:25.812,6436138,828960199,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.827,6436238,828960199,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.849,6436238,829019658,33,15,15,2252,16,36,1399,
2025-02-27 05:37:25.859,6436098,15797313,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.867,6436226,15797313,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:25.854,6436238,15797313,33,15,12,3500,32,48,3500,
2025-02-27 05:37:25.872,6436098,829019876,31,6,255,2268,64,84,2147483647,
2025-02-27 05:37:25.885,6436098,16291648,33,9,12,2966,48,60,2147483647,
2025-02-27 05:37:26.003,6436097,16169197,31,8,5,2509,0,12,2147483647,
2025-02-27 05:37:26.006,6436096,16169181,33,10,8,2496,16,24,2147483647,
2025-02-27 05:37:26.002,6436238,16169181,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:26.015,6436226,16169181,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:26.039,6436096,829019789,36,11,9,2134,0,48,2147483647,
2025-02-27 05:37:26.039,6436096,829019870,13,6,4,1607,48,72,2147483647,
2025-02-27 05:37:26.048,6436238,15797308,25,14,14,3147,32,48,2745,
2025-02-27 05:37:26.056,6436098,15887097,44,12,10,2356,48,60,2147483647,
2025-02-27 05:37:26.060,6436097,829019894,27,6,255,2287,48,60,2147483647,
2025-02-27 05:37:26.132,6436096,16291645,54,9,8,2235,16,36,2147483647,
2025-02-27 05:37:26.229,6436097,15797326,9,8,255,-501,64,84,2147483647,
2025-02-27 05:37:26.276,6436098,15884458,55,9,9,2356,16,36,2147483647,
2025-02-27 05:37:26.291,6436098,15872833,47,9,10,2064,2048,84,2147483647,
2025-02-27 05:37:26.289,6436238,15887098,30,9,9,2182,48,72,1681,
2025-02-27 05:37:26.296,6436096,16222942,28,7,7,2367,0,24,2147483647,
2025-02-27 05:37:26.297,6436136,16222942,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:26.304,6436097,15886887,26,7,3,1181,16,60,2147483647,
2025-02-27 05:37:26.305,6436137,15886887,255,8,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:26.338,6436097,16291558,31,10,7,2736,0,0,2147483647,
2025-02-27 05:37:26.346,6436238,15797319,26,255,255,796,48,84,141,
2025-02-27 05:37:26.369,6436238,16222942,255,12,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:26.380,6436098,15887102,11,9,255,1203,32,48,2147483647,
2025-02-27 05:37:26.393,6436097,15886799,30,10,6,2081,0,36,2147483647,
2025-02-27 05:37:26.393,6436137,15886799,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:26.399,6436238,15886417,29,15,15,2367,16,60,1429,
2025-02-27 05:37:26.410,6436098,16291649,10,12,255,1333,64,72,2147483647,
2025-02-27 05:37:26.442,6436238,828964258,29,12,12,1067,48,96,1292,
2025-02-27 05:37:26.474,6436098,15887099,12,12,255,1700,0,72,2147483647,
2025-02-27 05:37:26.499,6436098,15941577,36,15,255,2171,48,48,2147483647,
2025-02-27 05:37:26.498,6436238,16228853,33,12,12,2770,32,36,1907,
2025-02-27 05:37:26.509,6436238,15074519,37,15,15,2202,16,36,1496,
2025-02-27 05:37:26.538,6436096,15887048,22,4,2,1273,48,96,2147483647,
2025-02-27 05:37:26.546,6436096,16291637,31,6,2,2077,0,24,2147483647,
2025-02-27 05:37:26.554,6436098,16169198,48,15,255,3034,16,24,2147483647,
2025-02-27 05:37:26.564,6436097,16289530,31,5,5,2284,0,24,2147483647,
2025-02-27 05:37:26.564,6436137,16289530,255,9,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:26.637,6436238,16168879,31,15,15,1485,0,12,1423,
2025-02-27 05:37:26.670,6436096,16291459,28,10,9,1461,0,48,2147483647,
2025-02-27 05:37:26.690,6436226,16291459,255,10,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:26.677,6436238,16291459,255,11,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:26.720,6436098,16169182,44,13,13,2150,16,36,2147483647,
2025-02-27 05:37:26.842,6436238,828962054,34,13,13,2603,32,60,2032,
2025-02-27 05:37:26.859,6436098,15797311,25,6,255,1301,0,12,2147483647,
2025-02-27 05:37:26.945,6436098,15797327,15,9,11,1551,32,48,2147483647,
2025-02-27 05:37:26.939,6436238,15797327,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:26.954,6436098,16291599,37,13,12,2423,32,48,2147483647,
2025-02-27 05:37:27.037,6436096,829019895,20,3,255,831,112,120,2147483647,
2025-02-27 05:37:27.038,6436096,16291638,28,9,7,1563,16,96,2147483647,
2025-02-27 05:37:27.047,6436226,16291638,255,12,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:27.075,6436096,16291412,39,6,8,2224,0,24,2147483647,
2025-02-27 05:37:27.083,6436226,16291412,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:27.070,6436238,16291412,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:27.084,6436238,16289896,29,15,15,1847,0,24,1354,
2025-02-27 05:37:27.186,6436097,16169190,31,8,9,1861,16,36,2147483647,
2025-02-27 05:37:27.193,6436226,16169190,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:27.270,6436097,15940648,36,8,9,2196,0,36,2147483647,
2025-02-27 05:37:27.280,6436098,829019873,33,6,11,1947,16,24,2147483647,
2025-02-27 05:37:27.277,6436238,15797320,26,11,255,1227,16,48,1222,
2025-02-27 05:37:27.288,6436097,15887006,17,12,10,1674,0,24,2147483647,
2025-02-27 05:37:27.299,6436238,15940648,255,7,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:27.322,6436097,15887103,37,11,14,2349,48,60,2147483647,
2025-02-27 05:37:27.338,6436098,15887104,6,12,255,532,64,84,2147483647,
2025-02-27 05:37:27.340,6436098,15941602,8,8,255,733,16,36,2147483647,
2025-02-27 05:37:27.533,6436098,15729487,33,8,11,2021,48,72,2147483647,
2025-02-27 05:37:27.542,6436098,15797321,48,7,255,3151,32,24,2147483647,
2025-02-27 05:37:27.636,6436238,829019643,23,12,12,1770,16,36,1351,
2025-02-27 05:37:27.698,6436096,16291639,30,9,6,788,0,24,2147483647,
2025-02-27 05:37:27.742,6436097,15887105,8,3,255,-323,0,12,2147483647,
2025-02-27 05:37:27.797,6436137,15941601,4,1,255,-111,96,120,2147483647,
2025-02-27 05:37:27.841,6436096,15941589,28,5,5,1481,48,60,2147483647,
2025-02-27 05:37:27.858,6436238,15886646,34,15,15,2565,48,60,1264,
2025-02-27 05:37:27.929,6436098,16291581,30,11,13,2239,32,48,2147483647,
2025-02-27 05:37:28.035,6436238,15794397,38,14,14,2748,64,48,1706,
2025-02-27 05:37:28.083,6436138,15941508,255,13,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.083,6436098,15941508,25,6,8,2403,32,60,2147483647,
2025-02-27 05:37:28.117,6436097,15797314,31,12,10,1975,16,24,2147483647,
2025-02-27 05:37:28.147,6436096,15940019,21,9,4,811,0,24,2147483647,
2025-02-27 05:37:28.211,6436097,16169187,31,4,3,1409,0,24,2147483647,
2025-02-27 05:37:28.206,6436238,16169187,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.231,6436096,15818787,32,13,6,2889,16,48,2147483647,
2025-02-27 05:37:28.231,6436097,15797309,17,8,255,1479,0,48,2147483647,
2025-02-27 05:37:28.226,6436238,15797309,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.270,6436136,15941419,255,11,4,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.271,6436096,15941419,30,7,10,2427,48,72,2147483647,
2025-02-27 05:37:28.284,6436097,16168453,13,12,8,1833,0,24,2147483647,
2025-02-27 05:37:28.286,6436238,15941419,255,10,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.327,6436097,15941595,25,7,7,702,112,120,2147483647,
2025-02-27 05:37:28.348,6436098,15797329,42,15,14,3500,32,48,2147483647,
2025-02-27 05:37:28.368,6436238,828955565,30,12,12,1833,64,96,1918,
2025-02-27 05:37:28.450,6436238,15941596,28,15,15,2457,16,36,1473,
2025-02-27 05:37:28.463,6436097,828964548,26,6,5,896,32,60,2147483647,
2025-02-27 05:37:28.502,6436097,15797322,36,13,15,2170,0,24,2147483647,
2025-02-27 05:37:28.513,6436226,16291652,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.506,6436096,16291652,33,13,8,3210,16,36,2147483647,
2025-02-27 05:37:28.525,6436096,15797304,19,4,5,2037,32,48,2147483647,
2025-02-27 05:37:28.555,6436098,16288084,37,14,13,2115,16,12,2147483647,
2025-02-27 05:37:28.564,6436098,16289962,31,9,8,2310,32,72,2147483647,
2025-02-27 05:37:28.596,6436096,828963922,24,6,255,884,48,108,2147483647,
2025-02-27 05:37:28.663,6436097,828964624,31,5,3,1527,0,24,2147483647,
2025-02-27 05:37:28.668,6436098,829019583,29,7,6,1549,32,84,2147483647,
2025-02-27 05:37:28.673,6436097,828964411,9,7,5,470,64,84,2147483647,
2025-02-27 05:37:28.693,6436138,15941349,255,2,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.693,6436098,15941349,28,10,9,1296,48,96,2147483647,
2025-02-27 05:37:28.697,6436097,15887100,44,15,8,1861,0,24,2147483647,
2025-02-27 05:37:28.699,6436238,15941349,255,4,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.715,6436098,829019891,25,9,255,2235,0,48,2147483647,
2025-02-27 05:37:28.727,6436098,829019892,30,12,255,1760,48,60,2147483647,
2025-02-27 05:37:28.742,6436097,16169155,31,11,10,2128,16,24,2147483647,
2025-02-27 05:37:28.742,6436137,16169155,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.756,6436098,829019597,31,11,8,1664,64,84,2147483647,
2025-02-27 05:37:28.764,6436097,15797305,14,15,9,1323,0,0,2147483647,
2025-02-27 05:37:28.775,6436096,15941582,30,5,5,2201,48,72,2147483647,
2025-02-27 05:37:28.785,6436226,15941582,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.772,6436238,15941582,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.847,6436096,15797330,42,15,255,2613,16,36,2147483647,
2025-02-27 05:37:28.883,6436096,15941597,31,8,7,2210,16,48,2147483647,
2025-02-27 05:37:28.891,6436226,15941597,255,13,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.884,6436098,15797304,23,9,255,2631,32,48,2147483647,
2025-02-27 05:37:28.878,6436238,15941597,255,7,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:28.956,6436097,16169192,35,7,9,1999,0,0,2147483647,
2025-02-27 05:37:28.967,6436098,16291653,20,9,9,1044,64,72,2147483647,
2025-02-27 05:37:29.144,6436098,16169149,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.147,6436097,828964611,27,7,11,1158,64,72,2147483647,
2025-02-27 05:37:29.147,6436137,828964611,255,13,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.144,6436238,16169149,28,15,255,3343,32,48,220,
2025-02-27 05:37:29.157,6436226,16169149,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.179,6436097,16291173,45,14,15,2284,0,24,2147483647,
2025-02-27 05:37:29.217,6436097,15887091,31,9,13,1862,16,36,2147483647,
2025-02-27 05:37:29.245,6436098,15941572,36,12,5,2591,48,60,2147483647,
2025-02-27 05:37:29.289,6436096,16169118,20,5,7,1323,32,48,2147483647,
2025-02-27 05:37:29.289,6436098,829019725,16,9,7,1122,64,72,2147483647,
2025-02-27 05:37:29.309,6436096,829019882,27,6,255,2096,48,84,2147483647,
2025-02-27 05:37:29.314,6436238,15797071,30,14,14,1589,0,12,1578,
2025-02-27 05:37:29.318,6436238,15796595,24,4,255,2103,48,72,-536,
2025-02-27 05:37:29.334,6436097,829019783,15,9,11,1859,16,36,2147483647,
2025-02-27 05:37:29.357,6436097,16169187,30,4,3,1441,0,24,2147483647,
2025-02-27 05:37:29.357,6436137,16169187,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.351,6436238,16169187,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.374,6436098,15884461,28,12,11,2244,16,36,2147483647,
2025-02-27 05:37:29.451,6436098,15887102,16,9,6,617,32,48,2147483647,
2025-02-27 05:37:29.445,6436238,15887102,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.502,6436097,15941595,24,9,8,895,112,120,2147483647,
2025-02-27 05:37:29.502,6436137,15941595,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.506,6436097,15887038,14,11,7,607,80,108,2147483647,
2025-02-27 05:37:29.518,6436098,15941484,45,15,12,1455,48,72,2147483647,
2025-02-27 05:37:29.526,6436238,15941484,255,13,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.566,6436096,828963969,30,5,6,2431,64,96,2147483647,
2025-02-27 05:37:29.584,6436226,828963969,255,6,3,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.577,6436098,16291649,20,11,255,322,48,72,2147483647,
2025-02-27 05:37:29.571,6436238,828963969,255,5,4,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.577,6436138,16291649,255,10,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.636,6436238,15887107,20,11,255,2660,48,60,1806,
2025-02-27 05:37:29.639,6436238,15887096,29,15,15,1824,16,24,1465,
2025-02-27 05:37:29.652,6436226,15887096,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.650,6436097,829019646,27,8,255,1315,48,84,2147483647,
2025-02-27 05:37:29.659,6436238,15941574,33,15,15,2990,16,24,2218,
2025-02-27 05:37:29.709,6436226,16169163,255,11,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.697,6436238,16169163,38,15,15,2198,0,24,1657,
2025-02-27 05:37:29.713,6436238,15884461,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.905,6436098,15940963,33,10,12,2107,32,48,2147483647,
2025-02-27 05:37:29.936,6436098,16290361,30,6,7,2074,0,36,2147483647,
2025-02-27 05:37:29.940,6436097,15941598,31,15,14,1971,16,36,2147483647,
2025-02-27 05:37:29.957,6436238,16290361,255,12,12,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.974,6436098,829019810,35,11,12,2359,48,84,2147483647,
2025-02-27 05:37:29.976,6436098,829019885,28,10,255,1337,48,84,2147483647,
2025-02-27 05:37:29.980,6436238,829019810,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:29.981,6436238,829019825,31,15,15,1257,16,36,1096,
2025-02-27 05:37:30.022,6436098,15886738,21,11,10,1231,32,72,2147483647,
2025-02-27 05:37:30.023,6436138,15886738,255,12,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:30.039,6436226,829019811,29,9,6,1743,16,60,1336,
2025-02-27 05:37:30.044,6436138,829019706,255,9,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:30.044,6436098,829019706,14,8,4,2005,48,96,2147483647,
2025-02-27 05:37:30.057,6436138,15886005,255,5,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:30.057,6436096,15886005,29,11,7,2383,16,60,2147483647,
2025-02-27 05:37:30.059,6436238,829019706,255,8,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:30.080,6436238,15797324,37,15,15,2300,16,48,-108,
2025-02-27 05:37:30.085,6436238,15886005,255,14,12,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:30.150,6436096,15797306,14,8,7,1169,0,24,2147483647,
2025-02-27 05:37:30.169,6436098,15797323,15,10,255,694,16,24,2147483647,
2025-02-27 05:37:30.163,6436238,15797323,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:30.178,6436097,15796882,28,6,8,1346,64,96,2147483647,
2025-02-27 05:37:30.178,6436137,15796882,31,12,9,1689,4294967295,2147483647,2147483647,
2025-02-27 05:37:30.181,6436098,15887032,29,8,7,1553,16,36,2147483647,
2025-02-27 05:37:30.185,6436098,829019819,4,6,6,1028,48,96,2147483647,
2025-02-27 05:37:30.195,6436226,15887032,255,4,2,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:30.183,6436238,15887032,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:37:30.256,6436226,829019715,19,5,3,271,64,72,273,
2025-02-27 05:37:30.282,6436097,16169190,29,12,9,2774,16,36,2147483647,
