Datetime,Serving_Cell_Id, Call_Id, uePhr,dlWidebandCqiCode0,dlWidebandCqiCode1,ulDmrsSinr,taValue,preambleTaValue,ulSrsSinr
2025-02-27 05:42:13.149,6436096,15797478,35,9,9,2481,48,72,2147483647,
2025-02-27 05:42:13.151,6436098,829020130,26,7,255,1088,64,96,2147483647,
2025-02-27 05:42:13.163,6436097,15797713,17,14,12,2004,16,36,2147483647,
2025-02-27 05:42:13.151,6436238,15797478,255,10,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:13.153,6436238,16222942,255,13,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:13.226,6436238,828964258,29,12,12,841,0,96,1167,
2025-02-27 05:42:13.282,6436238,16228853,29,12,12,3088,32,36,2423,
2025-02-27 05:42:13.329,6436096,16291993,27,8,8,1369,0,24,2147483647,
2025-02-27 05:42:13.333,6436097,15797733,8,6,255,777,80,96,2147483647,
2025-02-27 05:42:13.389,6436226,15887488,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:13.376,6436238,15887488,35,13,13,2606,0,24,2448,
2025-02-27 05:42:13.427,6436098,16292004,7,10,7,127,64,84,2147483647,
2025-02-27 05:42:13.410,6436238,16292004,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:13.478,6436098,15797644,3,8,5,632,64,96,2147483647,
2025-02-27 05:42:13.509,6436097,15887486,28,12,7,1363,0,12,2147483647,
2025-02-27 05:42:13.524,6436097,16292010,19,11,255,2621,32,48,2147483647,
2025-02-27 05:42:13.606,6436098,15887495,30,14,255,2546,16,24,2147483647,
2025-02-27 05:42:13.652,6436226,829020131,28,9,255,2899,48,60,1879,
2025-02-27 05:42:13.677,6436098,829020237,12,5,255,1149,64,72,2147483647,
2025-02-27 05:42:13.786,6436097,15797693,39,13,255,2374,0,0,2147483647,
2025-02-27 05:42:13.820,6436096,16291412,45,12,7,2293,0,24,2147483647,
2025-02-27 05:42:13.845,6436097,15941982,36,8,255,2483,0,0,2147483647,
2025-02-27 05:42:13.871,6436098,829020231,28,13,255,2118,64,72,2147483647,
2025-02-27 05:42:13.854,6436238,16291412,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:13.868,6436238,16289896,31,15,15,2122,0,24,1328,
2025-02-27 05:42:13.921,6436238,15797734,20,13,255,2620,64,72,1751,
2025-02-27 05:42:13.956,6436096,829020219,37,6,9,666,64,96,2147483647,
2025-02-27 05:42:13.980,6436098,16291980,41,9,11,2208,32,36,2147483647,
2025-02-27 05:42:13.980,6436097,15797720,28,9,5,1435,32,48,2147483647,
2025-02-27 05:42:14.000,6436098,829020232,31,9,255,1905,48,84,2147483647,
2025-02-27 05:42:14.003,6436098,15887463,2,8,6,149,64,84,2147483647,
2025-02-27 05:42:14.016,6436097,15940648,42,9,9,2261,0,36,2147483647,
2025-02-27 05:42:14.031,6436096,829020238,29,4,255,840,64,84,2147483647,
2025-02-27 05:42:14.083,6436238,15940648,255,11,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.146,6436096,16169435,25,10,9,2617,16,24,2147483647,
2025-02-27 05:42:14.146,6436096,16169570,28,11,255,1437,16,36,2147483647,
2025-02-27 05:42:14.143,6436226,16169570,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.130,6436238,16169570,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.152,6436238,16169435,255,13,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.166,6436238,16292011,29,15,255,2739,64,84,2712,
2025-02-27 05:42:14.200,6436097,16289530,15,8,5,2167,0,24,2147483647,
2025-02-27 05:42:14.201,6436137,16289530,255,9,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.214,6436096,15941990,28,9,11,2205,32,48,2147483647,
2025-02-27 05:42:14.210,6436226,15941990,255,13,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.197,6436238,15941990,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.240,6436137,15941948,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.240,6436097,15941948,15,8,11,1149,16,24,2147483647,
2025-02-27 05:42:14.238,6436238,15887496,27,10,255,2447,64,72,2101,
2025-02-27 05:42:14.278,6436098,15729487,30,7,10,1746,48,72,2147483647,
2025-02-27 05:42:14.268,6436238,16291967,29,14,14,1679,48,84,1603,
2025-02-27 05:42:14.344,6436097,15887491,15,4,4,646,0,24,2147483647,
2025-02-27 05:42:14.327,6436238,15887491,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.408,6436097,16169488,32,13,4,2115,0,24,2147483647,
2025-02-27 05:42:14.450,6436096,15887487,28,10,8,1717,16,36,2147483647,
2025-02-27 05:42:14.434,6436238,15887487,255,8,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.447,6436226,15887487,255,10,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.461,6436238,15941958,41,15,15,2452,32,48,2298,
2025-02-27 05:42:14.483,6436096,829020237,30,7,255,2798,32,48,2147483647,
2025-02-27 05:42:14.473,6436238,16169571,29,9,255,2414,80,96,1305,
2025-02-27 05:42:14.531,6436098,16292012,12,10,255,1922,48,60,2147483647,
2025-02-27 05:42:14.541,6436096,829020233,0,6,7,574,32,108,2147483647,
2025-02-27 05:42:14.539,6436226,829020233,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.635,6436098,16169572,11,9,255,1199,80,96,2147483647,
2025-02-27 05:42:14.642,6436238,15886646,30,10,10,2792,48,60,1639,
2025-02-27 05:42:14.674,6436098,16291581,30,12,12,2324,32,48,2147483647,
2025-02-27 05:42:14.750,6436098,829020214,27,9,255,1429,48,84,2147483647,
2025-02-27 05:42:14.752,6436096,15941972,34,9,255,2264,16,36,2147483647,
2025-02-27 05:42:14.752,6436097,829020077,15,14,9,1731,16,24,2147483647,
2025-02-27 05:42:14.751,6436226,15941972,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.757,6436098,829020226,13,7,255,1089,16,84,2147483647,
2025-02-27 05:42:14.817,6436098,15887484,31,12,255,2118,48,72,2147483647,
2025-02-27 05:42:14.823,6436226,15941960,255,8,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.810,6436238,15941960,37,11,9,2120,0,24,1429,
2025-02-27 05:42:14.828,6436138,15941508,255,10,12,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:14.828,6436098,15941508,34,14,8,2541,48,60,2147483647,
2025-02-27 05:42:14.892,6436096,15940019,29,12,10,963,0,24,2147483647,
2025-02-27 05:42:14.917,6436098,15887497,11,8,255,738,64,84,2147483647,
2025-02-27 05:42:14.976,6436096,15818787,31,10,9,2932,0,48,2147483647,
2025-02-27 05:42:15.028,6436097,16168453,29,10,8,2121,16,24,2147483647,
2025-02-27 05:42:15.064,6436097,829020170,33,9,255,2188,32,72,2147483647,
2025-02-27 05:42:15.057,6436238,829020170,255,8,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:15.099,6436138,828960199,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:15.099,6436098,828960199,24,12,14,1601,0,24,2147483647,
2025-02-27 05:42:15.109,6436238,828960199,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:15.141,6436097,15797398,29,9,8,1939,0,48,2147483647,
2025-02-27 05:42:15.143,6436238,15941983,33,14,14,2165,32,72,1069,
2025-02-27 05:42:15.165,6436238,15797398,255,9,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:15.206,6436096,829020239,48,5,255,2549,48,60,2147483647,
2025-02-27 05:42:15.214,6436098,829019643,25,12,8,2056,16,36,2147483647,
2025-02-27 05:42:15.233,6436098,15887412,15,13,15,1154,16,36,2147483647,
2025-02-27 05:42:15.228,6436238,15887412,255,11,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:15.260,6436138,829020130,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:15.260,6436098,829020130,21,8,255,1113,64,96,2147483647,
2025-02-27 05:42:15.262,6436096,16169565,40,6,10,2049,16,36,2147483647,
2025-02-27 05:42:15.282,6436098,15887490,47,10,255,2842,48,36,2147483647,
2025-02-27 05:42:15.299,6436098,16288084,49,10,13,2117,16,12,2147483647,
2025-02-27 05:42:15.308,6436098,16289962,30,7,7,2245,32,72,2147483647,
2025-02-27 05:42:15.316,6436098,15884458,58,9,6,2398,16,48,2147483647,
2025-02-27 05:42:15.329,6436096,15887479,28,8,5,1123,48,72,2147483647,
2025-02-27 05:42:15.330,6436137,15887351,255,9,11,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:15.331,6436097,15887351,23,7,8,1302,32,36,2147483647,
2025-02-27 05:42:15.349,6436096,15941992,29,9,7,2324,16,24,2147483647,
2025-02-27 05:42:15.342,6436238,15887152,31,14,14,1965,16,36,1740,
2025-02-27 05:42:15.369,6436098,829019658,29,7,5,2340,16,36,2147483647,
2025-02-27 05:42:15.369,6436138,829019658,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:15.418,6436097,828964411,7,7,4,551,64,84,2147483647,
2025-02-27 05:42:15.423,6436097,16292007,28,15,11,2031,16,48,2147483647,
2025-02-27 05:42:15.446,6436096,828964597,49,8,5,2145,0,24,2147483647,
2025-02-27 05:42:15.577,6436096,829020193,25,6,9,2354,48,96,2147483647,
2025-02-27 05:42:15.581,6436226,829020193,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:15.568,6436238,829020193,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:15.617,6436096,829019948,2,4,2,5,48,72,2147483647,
2025-02-27 05:42:15.698,6436096,15886417,20,11,6,1849,32,48,2147483647,
2025-02-27 05:42:15.790,6436098,16292013,1,15,13,827,32,48,2147483647,
2025-02-27 05:42:15.808,6436096,829019789,36,11,8,2035,0,36,2147483647,
2025-02-27 05:42:15.872,6436097,16169573,5,9,255,100,48,84,2147483647,
2025-02-27 05:42:15.935,6436098,15887498,31,9,255,2700,16,36,2147483647,
2025-02-27 05:42:15.943,6436098,16169577,16,10,7,1632,48,60,2147483647,
2025-02-27 05:42:15.972,6436097,15797689,17,8,6,468,32,60,2147483647,
2025-02-27 05:42:15.962,6436238,828955565,30,10,10,1735,64,84,1776,
2025-02-27 05:42:16.066,6436238,829019941,30,6,6,2198,48,84,722,
2025-02-27 05:42:16.067,6436238,15074519,34,15,15,2423,16,36,1354,
2025-02-27 05:42:16.072,6436238,829019725,29,12,12,923,80,108,558,
2025-02-27 05:42:16.094,6436097,16291903,26,14,11,2459,32,48,2147483647,
2025-02-27 05:42:16.098,6436097,15941993,16,11,255,793,96,108,2147483647,
2025-02-27 05:42:16.089,6436238,15797723,29,14,14,1422,64,96,1200,
2025-02-27 05:42:16.117,6436137,15797720,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.117,6436097,15797720,25,6,5,705,32,48,2147483647,
2025-02-27 05:42:16.118,6436098,15884461,46,13,12,2463,16,36,2147483647,
2025-02-27 05:42:16.112,6436238,15941994,17,10,255,2753,64,72,473,
2025-02-27 05:42:16.147,6436238,15941985,30,13,13,3252,16,0,2393,
2025-02-27 05:42:16.221,6436098,15797737,16,15,255,2795,32,48,2147483647,
2025-02-27 05:42:16.287,6436098,15797683,30,12,8,1402,0,24,2147483647,
2025-02-27 05:42:16.283,6436238,15797682,28,14,14,750,16,60,651,
2025-02-27 05:42:16.306,6436097,16292014,8,10,7,170,80,96,2147483647,
2025-02-27 05:42:16.309,6436098,15887499,16,14,11,2248,16,24,2147483647,
2025-02-27 05:42:16.292,6436238,15887499,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.296,6436238,829019802,28,5,5,775,48,84,667,
2025-02-27 05:42:16.328,6436098,16291766,32,7,8,2365,0,0,2147483647,
2025-02-27 05:42:16.328,6436138,16291766,255,10,5,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.348,6436097,16169446,36,9,12,2519,0,12,2147483647,
2025-02-27 05:42:16.370,6436098,16169569,46,10,12,2422,48,60,2147483647,
2025-02-27 05:42:16.354,6436238,16169569,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.367,6436226,16169569,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.395,6436097,829019646,26,4,7,1057,48,84,2147483647,
2025-02-27 05:42:16.440,6436137,16169230,255,8,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.441,6436097,16169230,13,8,7,225,64,72,2147483647,
2025-02-27 05:42:16.470,6436226,15941914,255,11,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.457,6436238,15941914,31,15,15,1657,16,36,1535,
2025-02-27 05:42:16.482,6436137,16169531,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.482,6436097,16169531,31,7,8,1983,16,36,2147483647,
2025-02-27 05:42:16.486,6436098,16290933,17,10,12,2673,0,48,2147483647,
2025-02-27 05:42:16.496,6436226,16290933,255,6,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.483,6436238,16290933,255,15,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.504,6436097,16169480,15,15,9,903,16,36,2147483647,
2025-02-27 05:42:16.490,6436238,15941987,34,15,255,2983,32,24,2200,
2025-02-27 05:42:16.497,6436238,15884461,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.566,6436138,16169163,255,11,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.566,6436098,16169163,36,12,11,2362,0,12,2147483647,
2025-02-27 05:42:16.557,6436238,16292017,39,15,255,3101,64,72,3181,
2025-02-27 05:42:16.562,6436238,16291991,28,11,11,993,64,84,1085,
2025-02-27 05:42:16.590,6436097,16292001,28,7,11,1716,64,84,2147483647,
2025-02-27 05:42:16.630,6436096,15797717,29,11,8,2194,32,48,2147483647,
2025-02-27 05:42:16.650,6436098,15940963,31,10,12,2091,32,48,2147483647,
2025-02-27 05:42:16.732,6436096,828963969,31,7,6,2161,48,96,2147483647,
2025-02-27 05:42:16.741,6436226,828963969,255,4,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.728,6436238,828963969,255,5,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.767,6436098,15886738,4,10,8,928,32,72,2147483647,
2025-02-27 05:42:16.768,6436138,15886738,255,13,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.765,6436238,829019825,30,15,15,997,16,36,1087,
2025-02-27 05:42:16.816,6436097,16292008,37,9,10,2022,0,24,2147483647,
2025-02-27 05:42:16.834,6436097,15797738,28,8,4,1756,48,60,2147483647,
2025-02-27 05:42:16.846,6436096,15941995,53,10,10,2853,16,36,2147483647,
2025-02-27 05:42:16.852,6436238,15941964,29,12,12,1262,48,72,1065,
2025-02-27 05:42:16.896,6436238,15941784,30,12,12,2303,16,72,1229,
2025-02-27 05:42:16.922,6436098,16166663,52,10,11,2218,0,60,2147483647,
2025-02-27 05:42:16.918,6436238,16166663,255,2,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.931,6436226,16166663,255,2,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.939,6436096,15887368,20,7,9,129,32,60,2147483647,
2025-02-27 05:42:16.953,6436226,15887368,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.940,6436238,15887368,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.959,6436238,15887474,32,15,10,1989,0,12,2229,
2025-02-27 05:42:16.972,6436226,15887474,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:16.992,6436097,16169563,14,7,8,927,0,0,2147483647,
2025-02-27 05:42:16.978,6436238,16169563,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.046,6436096,829020217,15,7,7,2404,48,96,2147483647,
2025-02-27 05:42:17.047,6436226,829020217,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.034,6436238,829020217,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.055,6436098,15887492,13,9,255,1329,48,72,2147483647,
2025-02-27 05:42:17.078,6436097,16169578,17,10,8,1912,0,12,2147483647,
2025-02-27 05:42:17.084,6436098,16290850,29,9,8,1967,0,60,2147483647,
2025-02-27 05:42:17.095,6436138,15794397,255,6,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.095,6436098,15794397,32,10,7,2293,32,48,2147483647,
2025-02-27 05:42:17.110,6436096,15794626,46,13,8,2131,32,60,2147483647,
2025-02-27 05:42:17.111,6436136,15794626,255,13,12,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.111,6436097,16169574,9,5,255,106,80,96,2147483647,
2025-02-27 05:42:17.121,6436098,16292018,17,11,4,692,64,72,2147483647,
2025-02-27 05:42:17.130,6436098,15887500,33,255,255,2690,64,72,2147483647,
2025-02-27 05:42:17.113,6436238,15887500,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.159,6436238,15794626,255,15,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.171,6436238,15797739,22,12,255,2661,0,12,2035,
2025-02-27 05:42:17.211,6436098,15797740,33,11,8,2672,48,60,2147483647,
2025-02-27 05:42:17.225,6436097,16291758,37,13,13,2404,0,24,2147483647,
2025-02-27 05:42:17.225,6436097,15887406,31,7,4,1541,0,12,2147483647,
2025-02-27 05:42:17.239,6436098,16169579,24,12,255,1585,64,84,2147483647,
2025-02-27 05:42:17.240,6436097,15941988,16,8,255,1682,80,96,2147483647,
2025-02-27 05:42:17.260,6436097,15941996,15,255,255,1754,16,36,2147483647,
2025-02-27 05:42:17.279,6436238,828963441,30,7,255,1607,0,60,1679,
2025-02-27 05:42:17.305,6436098,16169553,33,8,6,2217,32,48,2147483647,
2025-02-27 05:42:17.293,6436238,16169553,255,12,13,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.355,6436238,16291998,30,14,14,1877,0,12,1717,
2025-02-27 05:42:17.378,6436097,16292009,39,14,255,1614,16,36,2147483647,
2025-02-27 05:42:17.396,6436097,15941989,16,3,255,117,80,108,2147483647,
2025-02-27 05:42:17.463,6436238,16169475,31,12,255,2316,32,48,1422,
2025-02-27 05:42:17.499,6436096,15941936,30,7,7,2164,16,48,2147483647,
2025-02-27 05:42:17.541,6436097,829020049,36,8,5,1395,16,48,2147483647,
2025-02-27 05:42:17.541,6436137,829020049,23,7,4,1436,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.628,6436137,16291999,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.628,6436097,16291999,13,6,7,1229,80,96,2147483647,
2025-02-27 05:42:17.686,6436097,15797732,23,12,9,2194,0,24,2147483647,
2025-02-27 05:42:17.726,6436098,15797726,56,15,255,2115,64,36,2147483647,
2025-02-27 05:42:17.864,6436097,829020240,15,6,255,1879,64,84,2147483647,
2025-02-27 05:42:17.892,6436098,16169575,34,9,9,2807,16,36,2147483647,
2025-02-27 05:42:17.932,6436098,15887444,27,11,255,1948,32,60,2147483647,
2025-02-27 05:42:17.922,6436238,15887444,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.962,6436138,15886005,255,12,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:17.962,6436096,15886005,32,12,8,2442,32,60,2147483647,
2025-02-27 05:42:17.968,6436238,15886005,255,15,15,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.012,6436098,15887494,6,9,9,1643,0,72,2147483647,
2025-02-27 05:42:18.082,6436098,829020241,13,6,255,2106,112,120,2147483647,
2025-02-27 05:42:18.146,6436097,16289530,34,6,5,2176,0,24,2147483647,
2025-02-27 05:42:18.146,6436137,16289530,255,9,6,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.129,6436238,16289530,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.157,6436098,15872833,35,8,9,2104,2048,84,2147483647,
2025-02-27 05:42:18.161,6436096,16222942,36,9,9,2371,0,24,2147483647,
2025-02-27 05:42:18.162,6436136,16222942,255,9,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.173,6436097,15797706,15,7,9,1467,16,36,2147483647,
2025-02-27 05:42:18.191,6436098,16169551,46,9,9,1701,48,60,2147483647,
2025-02-27 05:42:18.179,6436238,16169551,255,8,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.253,6436097,15797733,10,6,255,57,80,96,2147483647,
2025-02-27 05:42:18.269,6436136,15797478,255,10,12,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.269,6436096,15797478,35,9,7,2288,48,72,2147483647,
2025-02-27 05:42:18.279,6436096,15797741,17,11,255,2427,16,24,2147483647,
2025-02-27 05:42:18.283,6436097,15797713,23,13,11,2192,0,36,2147483647,
2025-02-27 05:42:18.272,6436238,15797478,255,12,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.274,6436238,16222942,255,13,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.310,6436226,15887488,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.297,6436238,15887488,33,15,15,2663,0,24,2460,
2025-02-27 05:42:18.403,6436238,16228853,31,9,9,2928,32,36,2392,
2025-02-27 05:42:18.423,6436097,15941988,31,10,7,501,80,96,2147483647,
2025-02-27 05:42:18.406,6436238,15941988,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.444,6436097,16292010,20,10,8,1770,32,48,2147483647,
2025-02-27 05:42:18.469,6436137,15941998,41,13,12,2605,16,24,2147483647,
2025-02-27 05:42:18.526,6436098,15887495,31,11,5,2661,48,24,2147483647,
2025-02-27 05:42:18.598,6436098,15797644,5,6,5,1188,32,96,2147483647,
2025-02-27 05:42:18.604,6436238,16292021,19,9,255,1707,80,96,1239,
2025-02-27 05:42:18.629,6436097,15887486,30,12,7,1601,0,12,2147483647,
2025-02-27 05:42:18.735,6436097,16292001,29,7,11,1681,64,84,2147483647,
2025-02-27 05:42:18.735,6436137,16292001,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.773,6436226,829020131,32,7,255,2844,48,60,1712,
2025-02-27 05:42:18.835,6436097,15797732,20,12,9,1684,0,24,2147483647,
2025-02-27 05:42:18.831,6436226,15797732,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.842,6436238,15797734,27,9,9,2646,48,72,1387,
2025-02-27 05:42:18.879,6436098,16292013,7,11,9,373,32,48,2147483647,
2025-02-27 05:42:18.862,6436238,16292013,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.906,6436097,15797693,39,13,255,2140,0,0,2147483647,
2025-02-27 05:42:18.940,6436096,16291412,39,9,7,2247,0,24,2147483647,
2025-02-27 05:42:18.991,6436098,829020231,29,12,8,2166,64,72,2147483647,
2025-02-27 05:42:18.975,6436238,16291412,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:18.989,6436238,16289896,33,15,15,2141,0,24,1632,
2025-02-27 05:42:19.052,6436096,15887502,35,0,3,2595,16,36,2147483647,
2025-02-27 05:42:19.048,6436226,15887502,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.076,6436096,829020219,33,6,9,645,64,96,2147483647,
2025-02-27 05:42:19.087,6436238,16292011,34,14,14,2447,48,84,1700,
2025-02-27 05:42:19.120,6436098,829020232,30,10,255,2061,48,84,2147483647,
2025-02-27 05:42:19.123,6436098,15887463,4,9,7,106,64,84,2147483647,
2025-02-27 05:42:19.134,6436096,15941990,28,10,8,2293,16,48,2147483647,
2025-02-27 05:42:19.136,6436097,15940648,43,5,3,2298,0,36,2147483647,
2025-02-27 05:42:19.131,6436226,15941990,255,13,10,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.118,6436238,15941990,255,7,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.159,6436238,15887496,30,10,255,2141,32,72,1331,
2025-02-27 05:42:19.177,6436096,829020130,27,8,255,2024,64,84,2147483647,
2025-02-27 05:42:19.160,6436238,829020130,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.173,6436226,829020130,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.181,6436096,16292022,31,13,255,2398,16,24,2147483647,
2025-02-27 05:42:19.204,6436238,15940648,255,10,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.266,6436096,16169435,17,9,9,2190,16,24,2147483647,
2025-02-27 05:42:19.273,6436238,16169435,255,9,9,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.360,6436137,15941948,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.360,6436097,15941948,28,7,10,1071,16,24,2147483647,
2025-02-27 05:42:19.398,6436098,15729487,31,7,11,2068,32,72,2147483647,
2025-02-27 05:42:19.403,6436096,829020237,36,9,255,2236,32,48,2147483647,
2025-02-27 05:42:19.389,6436238,16291967,29,14,14,1718,64,84,1509,
2025-02-27 05:42:19.412,6436238,829020243,21,7,255,3093,48,60,1475,
2025-02-27 05:42:19.439,6436098,15887499,27,15,12,2542,16,24,2147483647,
2025-02-27 05:42:19.422,6436238,15887499,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.435,6436226,15887499,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.451,6436098,16292012,11,10,255,1094,32,60,2147483647,
2025-02-27 05:42:19.528,6436097,16169488,37,12,9,2046,0,24,2147483647,
2025-02-27 05:42:19.542,6436096,16292023,25,7,6,1892,64,72,2147483647,
2025-02-27 05:42:19.570,6436096,15887487,28,9,11,1349,16,36,2147483647,
2025-02-27 05:42:19.555,6436238,15887487,255,8,8,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.568,6436226,15887487,255,10,7,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.582,6436238,15941958,40,15,15,2568,32,48,1715,
2025-02-27 05:42:19.594,6436238,16169571,30,10,10,2340,80,96,1500,
2025-02-27 05:42:19.661,6436096,829020233,0,6,7,753,32,108,2147483647,
2025-02-27 05:42:19.660,6436226,829020233,255,255,255,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.776,6436098,16169583,40,8,255,3275,16,24,2147483647,
2025-02-27 05:42:19.763,6436238,15886646,35,11,11,2710,48,60,1781,
2025-02-27 05:42:19.794,6436098,16291581,27,11,10,2329,32,48,2147483647,
2025-02-27 05:42:19.837,6436098,15887497,11,7,255,1150,64,84,2147483647,
2025-02-27 05:42:19.870,6436098,829020214,25,8,255,1890,48,84,2147483647,
2025-02-27 05:42:19.872,6436097,829020077,26,10,11,1916,16,24,2147483647,
2025-02-27 05:42:19.937,6436098,15887484,38,14,255,2038,48,72,2147483647,
2025-02-27 05:42:19.948,6436138,15941508,255,10,12,2147483647,4294967295,2147483647,2147483647,
2025-02-27 05:42:19.948,6436098,15941508,38,14,8,2764,48,60,2147483647,
2025-02-27 05:42:19.931,6436238,15941960,45,15,15,2764,0,24,2587,
