Datetime,Serving_Cell_Id, Call_Id, measurementId,rsrpRslt,rsrqRslt,nCellCount,pci_1,rsrp_1,rsrq_1,pci_2,rsrp_2,rsrq_2,pci_3,rsrp_3,rsrq_3,pci_4,rsrp_4,rsrq_4,pci_5,rsrp_5,rsrq_5,pci_6,rsrp_6,rsrq_6,pci_7,rsrp_7,rsrq_7,pci_8,rsrpv,rsrq_8
2025-02-27 05:36:32.215,6436096,829019831,11,45,10,2,11,42,7,389,41,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.215,6436096,828964299,8,47,13,1,389,45,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.215,6436098,15797244,9,34,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.235,6436238,15887021,8,51,26,1,253,31,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.355,6436097,15941526,9,41,16,2,389,39,10,387,36,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.395,6436098,829019583,15,34,3,4,11,34,8,387,33,6,117,32,5,241,28,0,,,,,,,,,,,,,
2025-02-27 05:36:32.415,6436096,15941514,8,57,16,1,389,52,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.455,6436097,828964411,14,31,20,1,226,27,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.495,6436098,829019597,8,43,17,1,225,37,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.535,6436096,16291412,10,53,19,1,389,46,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.595,6436098,16288084,3,59,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.655,6436097,16291575,8,42,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.655,6436097,16169102,11,49,18,3,226,43,6,338,41,6,389,41,2,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.715,6436098,16291532,13,38,18,1,338,31,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.745,6436098,16169109,8,60,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:36:32.825,6436096,16169079,9,38,14,2,10,39,16,117,34,8,,,,,,,,,,,,,,,,,,,
