Datetime,Serving_Cell_Id, Call_Id, measurementId,rsrpRslt,rsrqRslt,nCellCount,pci_1,rsrp_1,rsrq_1,pci_2,rsrp_2,rsrq_2,pci_3,rsrp_3,rsrq_3,pci_4,rsrp_4,rsrq_4,pci_5,rsrp_5,rsrq_5,pci_6,rsrp_6,rsrq_6,pci_7,rsrp_7,rsrq_7,pci_8,rsrpv,rsrq_8
2025-02-27 05:33:06.795,6436238,16228853,10,50,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.795,6436097,16168773,8,49,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.835,6436096,828963969,17,54,14,3,11,49,4,117,48,5,389,48,5,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.835,6436098,828964805,17,44,11,3,242,44,11,338,43,8,241,42,7,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.875,6436238,16291243,15,36,16,1,300,25,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.875,6436097,16291244,8,51,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.815,6436238,828964043,15,73,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.875,6436097,828964213,16,40,16,2,272,33,3,9,31,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.915,6436098,15886738,9,39,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.935,6436097,15941185,8,58,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.935,6436238,15886241,8,42,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.955,6436098,15886479,8,40,13,3,387,39,10,117,36,5,225,36,4,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.995,6436098,15886726,8,50,11,2,387,50,16,388,43,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.015,6436098,828964597,2,60,8,1,387,50,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.035,6436178,15941092,10,43,18,1,182,37,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.075,6436097,829019491,17,55,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.095,6436178,828964839,13,46,9,1,387,41,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.095,6436238,15886739,8,40,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.095,6436096,15940019,8,34,19,2,10,30,12,389,26,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.135,6436097,15796943,8,57,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.175,6436097,15796932,13,62,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.175,6436098,15941207,8,30,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.195,6436238,15941206,8,50,28,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.315,6436096,829019497,16,60,17,1,389,54,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.315,6436178,15796954,8,59,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.315,6436096,828963922,20,44,17,3,11,37,8,117,37,7,389,31,0,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.375,6436096,828964829,18,50,10,4,241,48,6,98,47,5,11,45,0,56,44,0,,,,,,,,,,,,,
2025-02-27 05:33:07.395,6436098,828964658,9,39,9,2,338,36,12,388,31,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.415,6436097,15886708,8,67,21,1,389,58,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.415,6436096,828964299,8,46,17,1,389,45,18,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.435,6436097,15886710,9,60,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.465,6436178,829019498,26,42,10,2,384,43,13,182,38,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.915,6436238,828955565,2,45,21,1,253,27,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:06.935,6436098,16289896,8,46,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.155,6436096,829019511,8,49,12,3,117,46,6,11,46,5,231,44,1,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.155,6436098,16168753,8,48,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.175,6436238,16168765,8,58,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.255,6436098,16168780,8,27,6,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.275,6436238,16168779,9,37,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.345,6436178,16291273,8,70,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.405,6436098,16168742,9,47,11,2,338,39,5,388,39,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.435,6436096,16168714,15,62,22,1,389,57,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.515,6436098,16289962,9,47,16,1,242,34,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.535,6436238,16291274,8,54,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.555,6436098,16168767,8,47,11,3,225,45,5,241,44,4,11,42,0,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.465,6436238,15796955,9,48,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.475,6436238,15796894,9,46,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.525,6436098,15886744,8,59,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.555,6436096,15886005,9,53,18,2,389,53,18,11,46,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.615,6436096,829019499,13,60,14,2,389,57,11,11,54,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.635,6436097,828964411,14,31,17,1,226,28,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.665,6436098,15886727,8,44,20,2,225,36,7,11,36,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.715,6436096,15886399,10,57,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.735,6436238,828964380,13,32,20,1,253,19,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.645,6436097,828964624,9,49,12,2,389,47,8,183,47,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.695,6436096,16168781,8,61,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.755,6436098,16288084,3,54,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.735,6436096,15941208,8,48,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.795,6436178,15796956,10,39,17,2,387,37,6,182,33,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.025,6436097,15796609,8,64,18,1,389,59,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.025,6436238,15796917,8,35,20,3,108,29,12,155,27,7,253,24,0,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.035,6436138,829019512,13,52,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.035,6436097,15886729,10,44,18,1,226,40,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.095,6436097,828964636,16,31,14,3,272,29,9,221,27,7,9,26,3,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.135,6436178,829019513,16,29,17,2,182,26,11,442,21,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.155,6436098,829019514,9,35,13,4,225,31,6,11,31,6,242,30,5,117,30,4,,,,,,,,,,,,,
2025-02-27 05:33:08.255,6436097,15796941,9,48,22,2,336,38,5,226,38,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.255,6436238,15796595,5,43,16,1,155,42,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.315,6436238,15796945,9,51,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.315,6436097,15796957,9,57,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.335,6436097,15941197,8,58,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.355,6436098,15886118,9,59,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.375,6436178,15941209,10,51,12,3,442,52,6,182,52,6,384,51,3,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.375,6436098,829019501,24,44,17,2,11,39,8,387,38,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.375,6436098,15941136,8,67,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.375,6436098,15796938,8,44,16,2,225,44,11,11,42,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:07.895,6436178,16168768,8,68,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.035,6436178,828964698,11,46,17,1,182,44,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.055,6436097,16291275,8,50,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.115,6436097,16291173,8,66,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.145,6436097,16168453,8,56,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.225,6436097,16168782,8,48,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.275,6436096,828964574,1,35,12,2,389,32,7,31,28,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.375,6436096,16291276,8,49,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.455,6436238,16168783,8,38,24,1,253,20,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.475,6436098,16168748,8,31,16,1,225,29,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.415,6436098,829019502,27,40,7,3,225,43,12,242,40,6,11,38,2,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.455,6436178,15941188,8,47,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.495,6436097,15796947,8,52,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.495,6436238,15796958,8,48,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.535,6436098,15941198,5,68,18,1,388,62,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.595,6436137,15941103,10,30,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.615,6436238,829019515,15,41,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.635,6436098,15886745,10,44,19,2,183,36,3,225,36,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.655,6436098,829019504,17,57,8,3,225,58,11,11,57,8,387,56,7,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.495,6436098,829019503,24,78,22,1,387,69,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.515,6436238,16168756,8,44,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.575,6436238,16168740,13,43,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.675,6436238,16291277,8,35,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.695,6436238,829019516,9,34,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.715,6436178,828964318,17,34,9,5,79,33,5,78,32,4,384,30,0,182,30,1,367,30,0,,,,,,,,,,
2025-02-27 05:33:08.805,6436097,16291270,9,50,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.845,6436097,16168784,8,48,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.675,6436097,15940648,11,50,17,2,183,43,0,338,43,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.735,6436138,828964785,23,37,21,1,302,33,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.735,6436098,829019494,28,38,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.755,6436238,15940662,14,47,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.795,6436238,15796946,9,51,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.835,6436098,15940963,8,55,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.835,6436096,15941201,8,54,14,2,11,54,14,389,48,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.855,6436238,15794397,9,50,21,1,253,37,2,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.855,6436178,15796944,22,40,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.955,6436097,15940562,10,42,16,1,387,36,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.015,6436178,828964808,8,43,9,2,442,39,8,387,37,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.035,6436096,15796849,10,52,14,3,231,46,7,117,45,7,389,42,0,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.075,6436178,15941106,17,44,15,2,182,40,6,387,37,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.955,6436238,16168766,10,59,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.955,6436178,16168739,10,51,19,3,442,44,11,387,42,11,367,40,12,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.965,6436097,828964548,16,38,14,2,272,37,12,9,33,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:08.985,6436098,16291266,8,57,13,1,387,56,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.005,6436096,16166533,8,39,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.005,6436098,829019484,19,39,17,1,11,30,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.045,6436097,16291030,8,48,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.095,6436097,16168774,8,59,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.105,6436098,16168693,8,71,13,1,387,68,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.135,6436238,829019487,2,47,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.155,6436097,828964611,18,37,14,1,226,33,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.225,6436096,16291259,9,52,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.255,6436238,16168732,17,51,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.285,6436238,16291058,8,47,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.315,6436098,16290850,8,58,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.345,6436097,829019505,28,56,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.155,6436238,15941202,8,48,24,1,108,37,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.195,6436178,15885868,17,51,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.215,6436097,15886740,11,60,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.255,6436178,15796948,8,50,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.295,6436098,828964258,14,44,17,1,225,37,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.315,6436097,15737616,15,73,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.335,6436097,15886505,10,67,18,2,387,48,0,9,46,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.335,6436098,828964815,8,58,9,1,387,51,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.355,6436178,15886746,8,44,12,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.395,6436097,15796882,9,36,20,1,226,29,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.395,6436098,15872833,5,52,13,3,252,47,0,225,45,0,183,37,0,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.455,6436096,829019486,1,59,18,2,11,53,8,389,51,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.535,6436178,15729487,16,35,9,2,182,32,4,384,31,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.365,6436238,828963441,10,36,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.485,6436097,16168785,8,38,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.615,6436096,16168770,8,55,18,1,389,47,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.625,6436096,16291267,8,63,12,1,389,60,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.665,6436097,16291203,9,52,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.665,6436098,16168775,8,61,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.785,6436097,828962127,23,40,17,1,272,31,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.785,6436097,16289530,9,54,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.835,6436097,16168060,11,45,22,1,338,27,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.595,6436178,828964434,10,44,8,2,442,40,4,182,34,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.645,6436097,15886199,9,44,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.645,6436098,828960199,8,44,13,2,388,42,8,387,39,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.685,6436238,15796949,8,59,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.765,6436178,829019517,18,45,19,2,442,39,4,384,36,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.795,6436097,828964661,19,38,15,1,226,38,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.815,6436238,15940897,17,64,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.835,6436098,15940943,8,51,10,1,387,49,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.895,6436098,15796898,8,45,10,2,387,44,11,11,40,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.935,6436137,828964612,6,42,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.955,6436238,828964377,9,38,13,2,155,40,16,108,35,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.955,6436097,15941210,9,46,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.975,6436096,828964753,9,41,8,3,389,38,11,11,38,1,117,36,0,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.995,6436098,15941095,9,54,13,1,388,49,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.995,6436098,15884461,9,58,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.135,6436097,15886747,8,57,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.135,6436238,15885154,15,54,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.135,6436098,15886403,8,55,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.175,6436238,828964758,15,43,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.195,6436238,15886734,8,46,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.255,6436098,15796928,10,39,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.255,6436096,829019496,16,57,13,2,98,57,11,389,54,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.275,6436097,15886741,8,66,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.295,6436098,15796950,8,42,13,1,387,40,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.295,6436238,15796255,2,37,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.295,6436098,15818787,11,70,10,1,387,73,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.295,6436136,828964706,21,31,15,4,104,30,11,302,28,7,151,28,6,138,25,1,,,,,,,,,,,,,
2025-02-27 05:33:10.325,6436096,15886709,9,61,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.415,6436238,15886417,10,57,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.455,6436238,15886748,8,40,26,1,155,31,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.495,6436098,15796951,8,59,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.515,6436097,828964378,14,50,21,1,338,42,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.515,6436098,828959225,9,54,11,1,387,56,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.535,6436238,15074519,10,59,27,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.575,6436098,15941203,8,36,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.575,6436098,15884458,9,63,15,1,387,66,17,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.575,6436097,15886706,8,54,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.635,6436098,828964844,10,56,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.635,6436238,15941183,9,68,30,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.675,6436096,15794626,11,63,19,1,389,58,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.945,6436238,828962054,3,53,29,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.965,6436097,16291278,9,44,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.965,6436096,16291268,8,54,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:09.965,6436238,16291201,13,41,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.115,6436238,16291046,9,69,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.145,6436238,16291263,8,39,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.165,6436098,16290933,11,59,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.185,6436097,16291211,8,55,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.185,6436238,16167919,9,49,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.265,6436098,16168769,9,42,11,3,388,40,10,338,39,9,226,35,0,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.365,6436096,16291269,8,42,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.445,6436238,16168750,10,51,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.565,6436178,16168706,8,42,9,2,182,43,11,367,33,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.585,6436178,16291240,9,44,7,1,182,44,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.585,6436097,16291192,9,51,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.605,6436097,16168776,8,49,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.645,6436238,16290488,9,62,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.685,6436098,16291253,10,63,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.745,6436097,16291264,8,60,17,1,387,55,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.815,6436178,828964691,14,48,6,2,182,47,5,442,45,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.825,6436098,16166663,10,65,16,1,387,63,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.825,6436098,16168714,8,62,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.715,6436097,15796912,8,58,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.735,6436097,15886742,8,57,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.735,6436097,15886749,10,44,13,3,9,39,5,226,38,13,44,37,1,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.775,6436098,15941149,12,55,11,3,338,55,12,225,50,1,10,48,0,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.935,6436098,15941166,8,64,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.985,6436096,15941211,9,52,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.985,6436238,15941212,8,44,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:10.985,6436098,15796960,8,42,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.105,6436098,15886161,8,60,17,2,387,56,10,338,51,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.115,6436178,828963725,11,49,15,1,182,45,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.155,6436097,15886750,8,54,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.175,6436238,15796923,8,37,19,1,108,29,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.195,6436096,15796961,9,55,13,2,389,55,8,334,54,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.235,6436096,15886677,8,49,16,1,389,42,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.235,6436178,828964848,8,51,16,2,186,54,17,190,46,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.235,6436238,15886751,9,43,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.285,6436097,15796942,8,57,19,1,387,55,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.285,6436098,15796952,8,43,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:33:11.315,6436097,15796957,9,56,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
