Datetime,Serving_Cell_Id, Call_Id, ta
2025-02-27 05:43:44.651,6436098,15887590,16,
2025-02-27 05:43:44.723,6436238,16169591,16,
2025-02-27 05:43:44.738,6436238,15941773,32,
2025-02-27 05:43:44.756,6436238,16169696,48,
2025-02-27 05:43:44.935,6436238,15797715,64,
2025-02-27 05:43:44.985,6436098,15886403,0,
2025-02-27 05:43:44.999,6436098,15942098,16,
2025-02-27 05:43:45.300,6436097,15797824,16,
2025-02-27 05:43:45.508,6436138,829020070,112,
2025-02-27 05:43:45.528,6436098,16169669,48,
2025-02-27 05:43:45.602,6436097,15887620,48,
2025-02-27 05:43:45.661,6436096,15942031,0,
2025-02-27 05:43:46.145,6436098,16292141,32,
2025-02-27 05:43:46.181,6436097,16169698,0,
2025-02-27 05:43:46.219,6436238,16102365,64,
2025-02-27 05:43:46.207,6436096,16169421,48,
2025-02-27 05:43:46.254,6436098,15942092,64,
2025-02-27 05:43:46.362,6436238,15942100,48,
2025-02-27 05:43:46.351,6436098,16291742,48,
2025-02-27 05:43:46.465,6436238,829019968,48,
2025-02-27 05:43:46.517,6436096,829020168,16,
2025-02-27 05:43:46.519,6436098,16292143,48,
2025-02-27 05:43:46.623,6436097,16169682,0,
2025-02-27 05:43:46.821,6436238,15797458,48,
2025-02-27 05:43:46.970,6436098,15797579,64,
2025-02-27 05:43:47.049,6436097,15887603,16,
2025-02-27 05:43:47.269,6436098,15885154,32,
2025-02-27 05:43:47.345,6436097,16169687,0,
2025-02-27 05:43:47.488,6436097,15887221,0,
2025-02-27 05:43:47.619,6436097,15942103,16,
2025-02-27 05:43:47.661,6436098,829020333,96,
2025-02-27 05:43:47.755,6436096,15797855,48,
2025-02-27 05:43:47.958,6436096,16292085,32,
2025-02-27 05:43:48.013,6436098,16169692,48,
2025-02-27 05:43:48.025,6436097,15887616,16,
2025-02-27 05:43:48.089,6436097,16292151,16,
2025-02-27 05:43:48.147,6436096,16169700,48,
2025-02-27 05:43:48.166,6436137,16169683,96,
2025-02-27 05:43:48.299,6436098,829020330,48,
2025-02-27 05:43:48.386,6436098,15942104,16,
2025-02-27 05:43:48.431,6436096,829020327,48,
2025-02-27 05:43:48.537,6436238,15942088,48,
2025-02-27 05:43:48.537,6436238,15887604,48,
2025-02-27 05:43:48.569,6436238,15886921,16,
2025-02-27 05:43:48.675,6436098,829020296,0,
2025-02-27 05:43:49.046,6436098,16169431,48,
2025-02-27 05:43:49.160,6436098,15942097,16,
2025-02-27 05:43:49.171,6436096,829020328,32,
2025-02-27 05:43:49.535,6436098,16169695,32,
2025-02-27 05:43:49.602,6436097,828962127,80,
2025-02-27 05:43:49.677,6436238,16169696,16,
2025-02-27 05:43:49.701,6436096,828959225,48,
2025-02-27 05:43:49.771,6436098,15887590,16,
2025-02-27 05:43:49.790,6436096,829020336,64,
2025-02-27 05:43:49.844,6436238,16169591,16,
2025-02-27 05:43:49.859,6436238,15941773,32,
2025-02-27 05:43:49.919,6436098,15942098,0,
2025-02-27 05:43:50.056,6436238,15797715,64,
2025-02-27 05:43:50.105,6436098,15886403,0,
2025-02-27 05:43:50.412,6436098,15887627,64,
2025-02-27 05:43:50.420,6436097,15797824,16,
2025-02-27 05:43:50.522,6436097,15887620,48,
2025-02-27 05:43:50.628,6436138,829020070,112,
2025-02-27 05:43:50.781,6436096,15942031,0,
2025-02-27 05:43:51.101,6436097,16169698,0,
2025-02-27 05:43:51.283,6436238,15942100,32,
2025-02-27 05:43:51.340,6436238,16102365,64,
2025-02-27 05:43:51.327,6436096,16169421,48,
2025-02-27 05:43:51.374,6436098,15942092,64,
2025-02-27 05:43:51.471,6436098,16291742,48,
2025-02-27 05:43:51.586,6436238,829019968,48,
2025-02-27 05:43:51.637,6436096,829020168,16,
2025-02-27 05:43:51.639,6436098,16292143,48,
2025-02-27 05:43:51.651,6436096,15942107,48,
2025-02-27 05:43:51.743,6436097,16169682,0,
2025-02-27 05:43:51.942,6436238,15797458,48,
2025-02-27 05:43:52.090,6436098,15797579,64,
2025-02-27 05:43:52.169,6436097,15887603,16,
2025-02-27 05:43:52.357,6436238,15797858,48,
2025-02-27 05:43:52.389,6436098,15885154,32,
2025-02-27 05:43:52.512,6436098,15797859,48,
2025-02-27 05:43:52.539,6436097,15942103,16,
2025-02-27 05:43:52.608,6436097,15887221,0,
2025-02-27 05:43:52.675,6436096,15797855,48,
2025-02-27 05:43:52.945,6436097,15887616,0,
2025-02-27 05:43:53.009,6436097,16292151,0,
2025-02-27 05:43:53.067,6436096,16169700,48,
2025-02-27 05:43:53.078,6436096,16292085,32,
2025-02-27 05:43:53.113,6436097,16169702,16,
2025-02-27 05:43:53.133,6436098,16169692,48,
2025-02-27 05:43:53.286,6436137,16169683,80,
2025-02-27 05:43:53.306,6436098,15942104,16,
