Datetime,Serving_Cell_Id, Call_Id, eRabCount,eRabThroughputStatList[0].eRabId,eRabThroughputStatList[0].qci,eRabThroughputStatList[0].ulDataVolume,eRabThroughputStatList[0].dlDataVolume,eRabThroughputStatList[1].eRabId,eRabThroughputStatList[1].qci,eRabThroughputStatList[1].ulDataVolume,eRabThroughputStatList[1].dlDataVolume,eRabThroughputStatList[2].eRabId,eRabThroughputStatList[2].qci,eRabThroughputStatList[2].ulDataVolume,eRabThroughputStatList[2].dlDataVolume,eRabThroughputStatList[3].eRabId,eRabThroughputStatList[3].qci,eRabThroughputStatList[3].ulDataVolume,eRabThroughputStatList[3].dlDataVolume,eRabThroughputStatList[4].eRabId,eRabThroughputStatList[4].qci,eRabThroughputStatList[4].ulDataVolume,eRabThroughputStatList[4].dlDataVolume,eRabThroughputStatList[5].eRabId,eRabThroughputStatList[5].qci,eRabThroughputStatList[5].ulDataVolume,eRabThroughputStatList[5].dlDataVolume,eRabThroughputStatList[6].eRabId,eRabThroughputStatList[6].qci,eRabThroughputStatList[6].ulDataVolume,eRabThroughputStatList[6].dlDataVolume,eRabThroughputStatList[7].eRabId,eRabThroughputStatList[7].qci,eRabThroughputStatList[7].ulDataVolume,eRabThroughputStatList[7].dlDataVolume
2025-02-27 05:31:49.624,6436238,16291144,2,5,9,115,40,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:49.841,6436178,16291135,3,5,9,0,0,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:49.850,6436097,16290888,2,5,9,5415,545,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:49.994,6436098,16168528,3,5,9,7172,107024,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:50.035,6436178,828962359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:50.042,6436098,828962359,2,5,9,65180,660270,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:50.552,6436238,828963169,3,5,9,16548,330813,6,5,0,0,7,8,0,47605,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:50.753,6436098,15796826,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:50.759,6436238,15796826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:50.855,6436097,16291146,3,5,9,3680,7994,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:50.879,6436097,16291088,3,5,9,31906,478,6,5,0,0,7,8,0,2420305,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:50.932,6436096,828964724,3,5,9,2265,0,6,5,0,0,7,8,0,124,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:50.977,6436097,16166899,3,5,9,45923,648665,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:50.979,6436098,16168650,3,5,9,47934,168831,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:51.057,6436098,15796819,3,5,9,781,561,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:51.117,6436097,15796609,2,5,9,34270,530178,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:51.678,6436098,16291147,2,5,9,2123,1848,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:51.684,6436238,16291147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:51.824,6436097,15886623,3,5,9,179,60,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:51.830,6436238,15886623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:51.859,6436097,15940829,3,5,9,2024,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:51.878,6436238,15940662,2,5,8,5460,302897,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:51.923,6436096,15940943,3,5,9,8617,7030,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:52.074,6436178,15886608,3,5,9,56274,52322,6,5,0,0,7,8,0,7508,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:52.184,6436097,16291030,3,5,9,20897,494348,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:52.247,6436096,15940981,2,5,8,209,225,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:52.258,6436097,15796833,3,5,9,17615,0,6,8,0,1266082,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:52.273,6436137,15886418,3,5,9,0,0,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:52.331,6436098,828963198,4,5,9,42914,59826,6,5,0,0,7,8,0,0,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:31:52.563,6436238,828963725,3,5,9,55082,596292,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:52.784,6436097,828962127,4,5,9,101005,2373,6,5,0,0,7,8,0,15504,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:31:52.855,6436097,828964446,3,5,9,14959,899,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.015,6436178,828964598,3,5,9,0,0,7,5,0,0,6,1,2969,3110,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.068,6436096,15796303,2,5,9,108,810,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.073,6436137,828964612,2,5,8,224520,300115,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.088,6436238,16102365,3,5,9,6332,18929,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.173,6436238,15886616,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.288,6436098,15886403,2,5,9,591,482,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.419,6436136,828964706,3,5,9,50507,118237,6,5,0,0,7,8,0,9282,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.518,6436098,15941049,1,5,8,4562,191688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.528,6436178,15941068,1,5,8,718,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.660,6436178,828964682,2,5,8,52501,1027260,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.663,6436096,828964727,2,5,8,226,396,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.668,6436098,16167876,2,5,9,8388,3767,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.669,6436098,828959225,3,5,9,6093,89350,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.742,6436098,828964711,3,5,9,21959,8232,6,8,0,226819,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.749,6436178,16168485,2,5,9,1704,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.798,6436097,16168661,3,5,9,2361,2439,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.817,6436238,15941089,3,5,9,4596,4778,7,5,0,0,6,8,0,1742,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.846,6436098,15796837,3,5,9,120,180,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:53.934,6436178,828964691,3,5,9,1983,288,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.123,6436098,15885154,3,5,9,49463,595,6,5,0,0,7,8,0,706825,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.156,6436096,15885868,3,5,9,28107,1739,6,5,0,0,7,8,0,1124187,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.211,6436098,15886161,3,5,9,47584,8084,6,5,0,0,7,8,0,135,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.234,6436098,15940897,2,5,9,39903,401341,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.289,6436098,16291151,2,5,9,176,98,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.301,6436238,16168654,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.354,6436178,15796489,3,5,9,11688,0,6,5,0,0,7,8,0,511535,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.430,6436098,15796747,2,5,9,5580,925,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.446,6436096,15886628,2,5,9,256,257,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.587,6436097,828964732,3,5,9,23448,364799,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.677,6436238,828964380,3,5,9,9181,52,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.745,6436238,16291144,2,5,9,334,286,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:54.980,6436097,16290888,2,5,9,1317,158,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:55.124,6436098,16168528,3,5,9,134081,599545,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:55.165,6436178,828962359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:55.172,6436098,828962359,2,5,9,33858,577548,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:55.617,6436097,15796839,2,5,9,8052,704,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:55.673,6436238,828963169,3,5,9,11125,223120,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.009,6436097,16291088,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.047,6436098,15941093,2,5,9,337,0,6,8,0,366,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.062,6436096,828964724,3,5,9,0,0,6,5,0,0,7,8,0,1114,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.107,6436097,16166899,3,5,9,8748,224359,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.109,6436098,16168650,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.133,6436178,16291154,2,5,8,2267,1239,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.187,6436098,15796819,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.247,6436097,15796609,2,5,9,22447,381597,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.264,6436097,15941094,2,5,9,5080,8477,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.448,6436098,16291155,2,5,9,308,490,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.954,6436097,15886623,3,5,9,0,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.951,6436238,15886623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.989,6436097,15940829,3,5,9,54,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:56.999,6436238,15940662,2,5,8,11326,327681,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.053,6436096,15940943,3,5,9,219,170,6,5,0,0,7,8,0,128,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.127,6436238,16291156,2,5,8,310,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.204,6436178,15886608,3,5,9,10552,10997,6,5,0,0,7,8,0,7372,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.223,6436238,15941098,3,5,9,584,40,6,8,0,0,7,5,0,88,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.314,6436097,16291030,3,5,9,20986,321079,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.377,6436096,15940981,2,5,8,3393,9455,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.388,6436097,15796833,3,5,9,0,0,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.414,6436097,15886632,2,5,8,256,257,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.461,6436098,828963198,4,5,9,81146,211823,6,5,0,0,7,8,0,0,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.681,6436238,828963725,3,5,9,59738,862458,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.903,6436178,15796840,2,5,9,14312,14573,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.903,6436098,15796840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.904,6436097,828962127,4,5,9,51072,12289,6,5,0,0,7,8,0,9129,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:31:57.975,6436097,828964446,3,5,9,78391,714879,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.135,6436178,828964598,3,5,9,0,0,7,5,0,0,6,1,8387,2625,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.188,6436096,15796303,2,5,9,0,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.193,6436137,828964612,2,5,8,232673,311966,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.206,6436238,16102365,3,5,9,6535,17681,6,5,0,0,7,8,0,4783,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.408,6436098,15886403,2,5,9,5348,6916,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.539,6436136,828964706,3,5,9,59967,135902,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.638,6436098,15941049,1,5,8,222,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.648,6436178,15941068,1,5,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.780,6436178,828964682,2,5,8,50493,1926668,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.788,6436098,16167876,2,5,9,40035,658497,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.789,6436098,828959225,3,5,9,13425,108695,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.862,6436098,828964711,3,5,9,9372,7482,6,8,0,1158,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:58.869,6436178,16168485,2,5,9,1238,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.054,6436178,828964691,3,5,9,2161,386,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.132,6436097,15886635,2,5,8,263,294,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.193,6436238,16291161,3,5,9,178,0,6,8,0,200,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.243,6436098,15885154,3,5,9,19364,0,6,5,0,0,7,8,0,356951,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.276,6436096,15885868,3,5,9,8550,128,6,5,0,0,7,8,0,2987,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.331,6436098,15886161,3,5,9,47300,733384,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.354,6436098,15940897,2,5,9,85885,924757,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.409,6436098,16291151,2,5,9,0,88,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.474,6436178,15796489,3,5,9,15140,277,6,5,0,0,7,8,0,495425,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.550,6436098,15796747,2,5,9,2792,104,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.596,6436098,15941101,3,5,9,287,352,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.707,6436097,828964732,3,5,9,2746,524,6,5,0,0,7,8,0,271,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.795,6436238,828964380,3,5,9,2556,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:31:59.863,6436238,16291144,2,5,9,156,214,6,8,0,40,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:00.099,6436097,16290888,2,5,9,3204,1189,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:00.243,6436098,16168528,3,5,9,156248,577283,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:00.284,6436178,828962359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:00.292,6436098,828962359,2,5,9,34405,571613,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:00.528,6436238,16291166,2,5,8,148,204,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:00.730,6436178,15796844,2,5,9,62,118,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:00.791,6436238,828963169,3,5,9,1139,14611,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:00.941,6436096,16291167,2,5,8,193,470,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:00.934,6436238,16291167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:00.966,6436178,828964754,3,5,9,5590,161900,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:01.128,6436097,16291088,3,5,9,6850,6739,6,5,0,0,7,8,0,6870,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:01.226,6436097,16166899,3,5,9,28383,389374,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:01.252,6436178,16291154,2,5,8,828,52,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:01.306,6436098,15796819,3,5,9,187,144,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:01.366,6436097,15796609,2,5,9,30406,350482,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:01.384,6436097,15941094,2,5,9,3864,14485,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:01.478,6436096,15886641,2,5,8,0,88,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:01.568,6436098,16291155,2,5,9,174,168,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:01.938,6436137,15941103,3,5,9,36132,605337,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.060,6436098,15796842,3,5,9,4238,236,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.054,6436238,15796842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.108,6436097,15940829,3,5,9,1142,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.117,6436238,15940662,2,5,8,1005,290678,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.158,6436178,15886642,2,5,9,189,294,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.172,6436096,15940943,3,5,9,270,288,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.245,6436238,16291156,2,5,8,118,0,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.323,6436178,15886608,3,5,9,16187,18585,6,5,0,0,7,8,0,521,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.344,6436238,15941098,3,5,9,0,0,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.402,6436178,15941104,1,5,9,134,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.433,6436097,16291030,3,5,9,2256,5634,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.496,6436096,15940981,2,5,8,19594,58498,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.580,6436098,828963198,4,5,9,14773,285608,6,5,0,0,7,8,0,0,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:32:02.802,6436238,828963725,3,5,9,25426,386548,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.022,6436178,15796840,2,5,9,39297,24280,6,8,0,28696,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.022,6436098,15796840,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.023,6436097,828962127,4,5,9,20541,2827,6,5,0,0,7,8,0,18761,8,7,0,0,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.094,6436097,828964446,3,5,9,64090,207038,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.254,6436178,828964598,3,5,9,0,0,7,5,0,0,6,1,7278,1661,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.312,6436137,828964612,2,5,8,212209,302288,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.327,6436238,16102365,3,5,9,1350,19790,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.527,6436098,15886403,2,5,9,0,0,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.533,6436238,828964759,2,5,9,40988,623308,7,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.658,6436136,828964706,3,5,9,73193,123455,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.757,6436098,15941049,1,5,8,148,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.824,6436098,828964751,3,5,9,0,0,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.818,6436238,828964751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.899,6436178,828964682,2,5,8,2979,241422,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.908,6436098,828959225,3,5,9,10798,100363,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.981,6436098,828964711,3,5,9,1611,111,6,8,0,73,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:03.988,6436178,16168485,2,5,9,3223,124,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.173,6436178,828964691,3,5,9,28256,9042,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.314,6436238,16291161,3,5,9,185,170,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.375,6436096,15886643,3,5,9,2643,2589,6,8,0,0,7,5,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.395,6436096,15885868,3,5,9,7434,434,6,5,0,0,7,8,0,8819,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.450,6436098,15886161,3,5,9,43653,525946,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.473,6436098,15940897,2,5,9,29344,669990,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.593,6436178,15796489,3,5,9,28702,160,6,5,0,0,7,8,0,498916,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.669,6436098,15796747,2,5,9,1604,554,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.695,6436097,16168674,2,5,9,1096,1046,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.826,6436097,828964732,3,5,9,33754,366911,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.911,6436096,15941106,2,5,9,78740,530120,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.911,6436096,15796852,3,5,9,827,0,6,5,0,0,7,8,0,52,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.916,6436238,828964380,3,5,9,2254,0,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:04.984,6436238,16291144,2,5,9,0,52,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:05.219,6436097,16290888,2,5,9,117324,492957,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:05.404,6436178,828962359,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:05.411,6436098,828962359,2,5,9,11008,239928,6,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:05.912,6436238,828963169,3,5,9,12810,247406,6,5,0,0,7,8,0,0,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:06.060,6436096,16291167,2,5,8,0,637,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:32:06.055,6436238,16291167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
