Datetime,Serving_Cell_Id, Call_Id, measurementId,rsrpRslt,rsrqRslt,nCellCount,pci_1,rsrp_1,rsrq_1,pci_2,rsrp_2,rsrq_2,pci_3,rsrp_3,rsrq_3,pci_4,rsrp_4,rsrq_4,pci_5,rsrp_5,rsrq_5,pci_6,rsrp_6,rsrq_6,pci_7,rsrp_7,rsrq_7,pci_8,rsrpv,rsrq_8
2025-02-27 05:50:07.898,6436098,16292660,8,53,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:07.978,6436096,16222942,9,59,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.098,6436228,16170129,8,63,30,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.138,6436097,16170138,8,38,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.228,6436098,16170035,8,39,18,3,387,36,12,11,34,8,117,31,4,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.238,6436097,16170139,8,56,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.188,6436098,829020464,15,46,14,4,225,42,7,242,41,4,241,40,2,11,40,2,,,,,,,,,,,,,
2025-02-27 05:50:08.188,6436098,15941508,10,58,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.208,6436097,15942209,9,41,18,2,241,35,7,183,34,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.238,6436097,15887942,9,53,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.248,6436137,15887981,19,30,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.268,6436098,15798245,13,33,17,1,338,29,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.288,6436097,15798271,8,49,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.408,6436097,15942583,9,52,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.368,6436097,16292666,8,61,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.378,6436098,16170129,29,63,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.408,6436238,828963441,10,36,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.438,6436098,16169896,22,52,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.518,6436096,16170130,8,56,17,3,389,57,14,11,55,10,117,52,5,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.568,6436096,829020804,9,45,16,2,117,39,4,11,38,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.578,6436238,829020805,23,45,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.508,6436097,15888079,8,35,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.548,6436096,15888069,9,58,21,1,389,52,10,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.548,6436238,15887474,18,44,26,1,253,28,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.548,6436098,15798158,8,48,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.618,6436098,15942595,8,46,12,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.618,6436238,15798269,17,43,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.638,6436097,15942589,10,50,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.678,6436096,829020217,18,45,13,4,389,43,10,11,41,7,117,40,8,231,38,1,,,,,,,,,,,,,
2025-02-27 05:50:08.708,6436098,15942590,22,56,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.748,6436098,829020801,17,54,23,1,11,48,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.768,6436238,829020651,2,50,25,1,155,35,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.828,6436096,829020784,1,53,18,2,11,46,3,389,45,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.618,6436228,16170122,8,54,24,1,155,40,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.698,6436238,829020732,2,45,27,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.738,6436097,16292487,10,49,21,1,389,38,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.818,6436238,16292621,10,62,24,1,155,47,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.848,6436096,16292661,8,54,16,3,389,53,15,11,53,7,117,48,4,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.888,6436097,828962127,23,40,17,1,52,32,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.868,6436098,15884461,9,56,19,1,10,49,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.888,6436098,15798270,14,56,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.888,6436096,15797938,9,52,16,1,389,46,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.908,6436098,829020675,19,43,6,5,225,40,9,242,40,5,241,39,3,11,37,4,117,37,0,,,,,,,,,,
2025-02-27 05:50:08.908,6436096,15888089,8,45,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.968,6436096,15888075,10,47,21,2,388,38,10,9,37,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.988,6436096,15798264,8,56,17,2,11,55,14,389,48,1,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.008,6436098,15888086,9,40,19,1,387,34,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.168,6436096,829020779,16,59,15,2,11,60,12,389,57,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.188,6436097,15888052,9,37,12,2,226,38,10,394,33,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.188,6436098,15888084,10,71,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.208,6436098,15798160,8,51,15,1,387,50,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.208,6436238,829020697,8,47,23,1,75,33,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.328,6436238,829020796,16,34,20,1,253,32,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.368,6436097,15941948,10,44,24,3,226,31,1,394,30,0,338,27,0,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.408,6436097,15942515,8,60,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.448,6436097,15942411,8,66,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.478,6436097,829020290,16,51,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.928,6436098,16292638,19,55,20,1,388,54,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:08.928,6436238,16170131,8,33,25,2,155,31,13,115,27,4,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.138,6436096,829020632,18,63,21,1,11,54,1,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.138,6436098,16288084,15,56,24,1,388,43,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.178,6436238,16292590,17,36,28,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.218,6436097,16292667,8,47,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.258,6436096,829020685,11,35,14,3,389,36,16,11,28,7,117,27,5,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.278,6436098,16292504,8,60,15,3,387,58,9,117,57,6,11,56,4,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.358,6436097,16292656,9,37,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.378,6436098,16170140,10,53,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.788,6436098,16292644,11,55,23,1,225,47,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.788,6436097,16170132,8,43,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.478,6436238,15942563,8,38,27,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.568,6436098,829020802,13,36,16,2,225,34,11,183,32,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.648,6436096,15888035,8,43,23,1,10,32,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.668,6436138,829020070,10,23,4,5,151,25,9,302,24,7,138,23,5,152,23,9,102,22,7,,,,,,,,,,
2025-02-27 05:50:09.728,6436098,15888060,12,44,15,2,11,43,9,225,43,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.748,6436096,15942596,8,46,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.768,6436138,15798272,11,63,27,1,102,56,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.788,6436238,15942387,8,56,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.808,6436096,15888068,9,52,22,1,389,45,2,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.828,6436098,15886005,13,65,17,2,117,60,3,387,59,9,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.868,6436098,15888076,8,50,23,1,387,39,1,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.868,6436097,15942591,11,60,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.888,6436098,15888090,8,43,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.928,6436096,829020633,1,62,15,1,389,57,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.948,6436098,15942362,8,71,17,1,387,68,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.948,6436096,15942377,8,41,8,3,11,40,8,117,37,6,389,37,1,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.028,6436097,15888082,9,45,22,1,226,37,7,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.048,6436096,15942574,10,66,18,1,389,65,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.088,6436096,829020798,11,66,20,1,389,61,18,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.948,6436238,16292458,17,59,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:09.988,6436096,829020803,21,63,13,4,389,61,9,241,58,8,117,57,3,11,56,1,,,,,,,,,,,,,
2025-02-27 05:50:10.048,6436098,16292616,10,60,23,1,387,52,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.068,6436097,16170133,8,32,15,4,226,29,9,394,28,8,52,27,4,272,24,0,,,,,,,,,,,,,
2025-02-27 05:50:10.108,6436096,16292662,10,51,12,3,231,46,6,117,45,5,389,43,0,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.128,6436098,15888022,9,57,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.128,6436098,15798265,8,63,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.128,6436096,15888085,8,51,17,1,389,45,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.148,6436096,829020767,2,49,15,3,117,47,7,11,42,0,231,42,0,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.148,6436098,15887891,9,59,18,1,388,55,12,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.148,6436097,829020707,23,51,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.178,6436238,15798193,9,36,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.208,6436098,15794397,12,55,20,2,225,52,15,183,47,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.378,6436238,15886921,11,51,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.408,6436098,15942597,8,55,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.408,6436098,15798266,10,39,19,1,225,33,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.228,6436096,16292668,8,36,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.248,6436097,829020669,15,57,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.308,6436097,829020049,9,41,20,2,272,34,5,9,31,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.508,6436097,16292665,9,56,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.508,6436097,16292663,8,51,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.528,6436097,16170082,9,48,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.548,6436097,16170124,8,62,20,1,387,56,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.548,6436098,16170134,8,48,18,3,387,44,12,11,41,11,117,23,0,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.628,6436098,16170141,8,52,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.648,6436097,16168453,8,49,21,1,387,43,4,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.508,6436098,829020671,9,41,14,2,225,40,14,183,36,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.608,6436098,15798257,9,49,19,4,338,43,7,388,42,6,226,41,4,225,40,0,,,,,,,,,,,,,
2025-02-27 05:50:10.648,6436098,15729487,12,48,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.728,6436098,15886403,15,57,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.728,6436097,15798273,9,50,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.748,6436098,15888010,16,59,18,1,387,57,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.768,6436098,15942577,7,77,24,1,387,71,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.828,6436138,15888091,11,42,15,1,202,37,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.858,6436097,15942598,13,63,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.708,6436097,829020746,16,39,20,1,272,40,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.728,6436098,16292458,15,64,16,1,387,57,2,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.768,6436096,16292645,8,64,14,3,117,62,7,11,60,6,389,60,6,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.788,6436096,16292669,8,48,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.788,6436097,16292646,8,50,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.848,6436098,16102365,23,53,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.878,6436098,829020440,19,60,13,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.908,6436098,15942567,4,56,13,1,225,50,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.928,6436098,15798274,8,57,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.928,6436098,15942329,9,55,18,1,225,48,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.968,6436097,829020624,14,35,15,1,226,34,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.968,6436098,15797715,14,59,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:10.988,6436137,15942569,12,38,13,5,25,37,6,214,34,2,323,34,0,98,33,5,156,32,0,,,,,,,,,,
2025-02-27 05:50:10.988,6436097,16289530,9,49,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.028,6436096,16170142,8,49,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.028,6436096,16170131,15,52,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.098,6436097,16169943,8,60,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.198,6436097,829020790,8,32,14,1,226,28,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.228,6436097,829019646,16,40,17,1,226,37,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.428,6436098,829020511,14,45,13,1,225,41,8,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.148,6436098,15888077,10,67,16,1,387,63,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.168,6436096,15798272,17,45,14,2,389,40,9,11,38,5,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.168,6436097,15798267,11,54,22,1,242,46,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.208,6436096,15940019,8,48,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.228,6436098,15872833,5,52,16,4,252,46,4,225,43,0,388,39,0,183,35,0,,,,,,,,,,,,,
2025-02-27 05:50:11.428,6436097,15942554,9,34,21,1,52,27,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.528,6436098,15887860,8,57,18,2,387,56,15,388,50,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.528,6436098,15798268,8,29,7,1,441,24,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.728,6436096,15794626,9,61,13,3,389,57,16,11,55,4,117,54,4,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.728,6436098,15886738,9,36,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.528,6436096,16291412,8,55,16,1,389,56,18,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.598,6436098,16170135,11,40,18,2,388,33,6,338,31,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.708,6436097,16292647,8,51,8,6,404,51,10,341,46,0,203,45,0,78,45,0,318,45,0,17,44,0,,,,,,,
2025-02-27 05:50:11.888,6436097,16292670,9,60,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.908,6436097,15798275,8,49,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.908,6436098,15942586,8,46,9,2,387,47,14,11,42,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:11.948,6436098,15942599,13,62,15,1,387,61,17,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.028,6436096,15818787,10,73,18,1,389,68,16,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.088,6436097,15888053,8,63,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.108,6436097,15942593,8,57,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.128,6436098,15942592,9,50,12,1,387,50,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.148,6436096,15942286,8,48,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.208,6436097,15888087,8,63,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.268,6436098,15884458,9,67,19,1,387,63,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.288,6436096,828964597,12,64,21,1,389,41,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.358,6436097,15798262,8,64,16,1,389,64,18,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.358,6436098,15942600,8,44,21,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.368,6436097,15942587,8,65,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.568,6436096,15798276,8,65,20,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.668,6436098,15798255,8,45,12,1,225,38,2,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.708,6436097,15942514,8,60,27,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.018,6436098,829020806,14,43,10,3,225,42,7,390,39,0,11,37,0,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.038,6436098,16169577,8,35,17,1,225,29,3,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.038,6436097,16292648,8,53,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.038,6436098,16292664,8,32,12,3,225,28,5,242,27,2,11,26,2,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.098,6436097,16170067,8,52,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.278,6436098,16292431,8,54,18,2,387,47,4,225,46,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.348,6436097,16170136,8,48,18,1,389,46,14,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.398,6436098,16292671,9,47,15,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.418,6436096,16170143,8,52,10,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.478,6436096,16169832,11,71,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.698,6436098,16292611,8,40,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.698,6436098,16170128,8,67,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.718,6436096,16170062,9,48,11,4,241,42,5,389,42,5,394,41,1,242,40,1,,,,,,,,,,,,,
2025-02-27 05:50:12.838,6436098,16170089,8,52,15,2,387,51,12,11,46,2,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.838,6436096,16292672,8,51,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.858,6436136,829020807,20,51,12,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.768,6436098,15942594,8,45,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.848,6436096,828959225,13,56,19,1,389,51,13,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.848,6436098,15888093,5,67,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.928,6436097,15888088,8,76,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.968,6436096,829020453,11,58,19,1,389,52,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:12.968,6436136,829020808,20,59,14,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.008,6436098,15942451,14,42,13,1,387,41,17,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.008,6436097,829020755,16,41,14,4,338,38,8,389,36,4,226,35,3,225,34,0,,,,,,,,,,,,,
2025-02-27 05:50:13.028,6436097,829020794,16,49,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.048,6436098,828960199,7,42,17,2,388,42,20,170,35,6,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.048,6436097,15888048,8,52,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.078,6436097,15798250,8,62,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.108,6436096,16222942,9,61,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.288,6436097,16170138,8,39,20,1,389,33,9,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.348,6436098,16170035,8,39,19,3,387,35,10,11,35,11,117,30,0,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.368,6436097,16170139,8,56,26,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.408,6436098,829020809,27,41,8,3,225,43,10,242,39,3,11,39,6,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.488,6436097,16292666,8,60,22,1,387,54,11,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.288,6436098,829020464,15,45,10,3,225,44,8,242,41,3,241,40,1,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.308,6436098,15941508,10,59,22,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.328,6436097,15887942,9,54,25,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.348,6436097,15942209,9,42,16,1,242,35,0,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.348,6436137,15887981,19,30,19,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.408,6436097,15798271,8,43,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.528,6436098,829020810,18,39,8,3,387,42,16,11,40,12,117,39,9,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.668,6436096,15888069,9,58,18,2,389,53,9,117,51,7,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.668,6436098,15798158,8,48,18,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.708,6436098,829020811,17,49,11,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.708,6436097,15798273,9,51,23,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.708,6436098,15942601,8,50,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.508,6436098,16170129,29,63,20,1,387,55,6,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.558,6436098,16169896,22,52,20,2,225,44,7,183,42,3,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.648,6436097,16292673,9,47,21,2,221,44,13,9,41,8,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.868,6436097,16292487,10,51,24,1,389,37,5,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.888,6436098,16170144,8,38,16,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.748,6436098,15942595,8,46,12,2,11,46,13,387,45,12,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.788,6436096,829020217,18,47,14,4,389,41,9,231,39,6,11,39,6,117,39,9,,,,,,,,,,,,,
2025-02-27 05:50:13.828,6436098,15942590,22,58,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.878,6436098,15798277,10,56,24,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.888,6436098,829020801,17,54,20,1,11,48,15,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.968,6436096,829020784,1,53,18,2,11,46,3,389,44,0,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:13.988,6436098,15884461,9,56,17,0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27 05:50:14.028,6436098,829020675,19,43,7,4,225,42,9,241,41,4,117,40,3,11,39,5,,,,,,,,,,,,,
