Datetime,Serving_Cell_Id, Call_Id, ulRetransErrorNumber,ulCrcInitTransTotalNumber,dlRetransErrorNumber,dlCode0InitTransTotalNumber,dlCode1InitTransTotalNumber,ulRbUsedNumber,dlRbUsedNumber,dlWidebandCqiCode0,dlWidebandCqiCode1,rankIndication
2025-02-27 05:48:33.424,6436178,829020684,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:48:33.478,6436178,829020685,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:48:33.480,6436096,16170024,0,484,0,13,1,34,42,8,5,1,
2025-02-27 05:48:33.533,6436098,15798168,0,5,0,4,0,5,7,11,255,0,
2025-02-27 05:48:33.591,6436238,15797458,3,276,11,446,147,2116,13784,13,6,255,
2025-02-27 05:48:33.782,6436098,829020664,0,13,0,17,3,28,87,6,4,0,
2025-02-27 05:48:33.815,6436228,15941773,1,254,0,531,523,903,10186,15,15,255,
2025-02-27 05:48:33.816,6436098,16292485,0,8,0,7,0,8,20,10,9,0,
2025-02-27 05:48:33.904,6436096,16170025,0,460,0,6,0,2,28,10,5,0,
2025-02-27 05:48:33.995,6436238,15942460,0,41,0,45,0,170,722,13,255,0,
2025-02-27 05:48:34.158,6436097,15942470,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,8,0,
2025-02-27 05:48:34.176,6436098,15887860,0,21,0,66,0,137,3852,6,6,0,
2025-02-27 05:48:34.218,6436096,15942461,0,508,0,127,13,702,2035,9,3,0,
2025-02-27 05:48:34.227,6436097,16169997,0,31,0,82,76,508,2628,14,6,1,
2025-02-27 05:48:34.229,6436098,829020658,0,8,0,5,5,52,9,14,12,1,
2025-02-27 05:48:34.360,6436228,15886921,1,21,0,3,0,3,4,14,255,0,
2025-02-27 05:48:34.385,6436238,16102365,0,129,0,141,137,401,313,15,15,255,
2025-02-27 05:48:34.398,6436238,15887689,2,327,3,741,721,1003,35397,14,14,255,
2025-02-27 05:48:34.667,6436098,16292509,0,35,0,47,6,485,167,14,5,0,
2025-02-27 05:48:34.667,6436178,16292509,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:34.679,6436228,16292509,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:34.741,6436097,15798169,0,507,0,14,14,80,18,11,10,1,
2025-02-27 05:48:34.917,6436098,829020598,0,223,0,1152,193,8967,72452,4,2,0,
2025-02-27 05:48:35.041,6436098,16292286,0,12,0,12,4,299,63,9,6,0,
2025-02-27 05:48:35.213,6436098,16292458,0,134,0,290,203,1187,10519,8,10,1,
2025-02-27 05:48:35.408,6436096,829020677,0,438,0,35,15,68,322,6,3,0,
2025-02-27 05:48:35.524,6436098,15942464,0,3,0,2,0,0,4,9,255,0,
2025-02-27 05:48:35.609,6436098,15887978,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:48:35.844,6436238,829020507,0,27,11,84,51,88,8297,6,6,255,
2025-02-27 05:48:35.874,6436098,15887929,0,7,0,9,0,84,37,9,6,0,
2025-02-27 05:48:35.881,6436098,829020464,1,39,0,7,0,128,25,6,3,0,
2025-02-27 05:48:36.028,6436096,16170017,0,495,0,3,0,0,16,10,8,0,
2025-02-27 05:48:36.066,6436098,15798128,0,10,0,9,9,104,25,9,9,1,
2025-02-27 05:48:36.084,6436238,15798128,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:36.081,6436098,15798176,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,11,1,
2025-02-27 05:48:36.201,6436098,16170028,0,13,0,12,12,8,34,12,10,1,
2025-02-27 05:48:36.213,6436238,16170028,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:36.213,6436228,16170028,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:36.248,6436178,829020649,0,515,0,24,0,64,122,6,4,0,
2025-02-27 05:48:36.271,6436178,829020648,0,550,0,57,0,393,92,13,0,0,
2025-02-27 05:48:36.325,6436097,828962127,0,541,0,103,0,337,268,8,3,0,
2025-02-27 05:48:36.424,6436096,828959225,0,521,2,114,100,528,5600,6,7,1,
2025-02-27 05:48:36.789,6436097,829020676,0,476,0,43,0,360,404,4,255,0,
2025-02-27 05:48:36.801,6436228,829020676,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:36.826,6436238,15797715,0,245,0,125,0,471,1700,12,255,0,
2025-02-27 05:48:36.905,6436097,16170036,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,8,1,
2025-02-27 05:48:36.960,6436098,15798160,0,39,0,33,0,1008,188,12,10,0,
2025-02-27 05:48:37.020,6436096,829020690,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:48:37.152,6436238,15887965,0,4,0,4,4,27,17,15,15,1,
2025-02-27 05:48:37.175,6436098,829020504,0,44,0,66,0,244,1206,9,10,0,
2025-02-27 05:48:37.292,6436098,16170022,1,28,0,35,0,416,94,12,6,0,
2025-02-27 05:48:37.306,6436228,16170022,4294967295,4294967295,0,0,0,4294967295,0,10,7,0,
2025-02-27 05:48:37.350,6436138,829020070,8,1591,1,1746,0,28060,42990,4,2,0,
2025-02-27 05:48:37.543,6436097,16169952,0,634,0,490,9,5020,11834,14,11,0,
2025-02-27 05:48:37.606,6436097,15887967,0,489,0,6,0,0,20,11,255,0,
2025-02-27 05:48:37.606,6436137,15887967,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:37.687,6436098,15942362,0,9,0,11,0,8,51,10,8,0,
2025-02-27 05:48:37.717,6436098,15798173,0,13,0,22,1,337,142,11,8,0,
2025-02-27 05:48:37.731,6436096,15942377,0,433,0,388,0,1089,23201,5,255,0,
2025-02-27 05:48:38.206,6436098,15942473,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,9,1,
2025-02-27 05:48:38.261,6436178,829020682,0,473,0,16,0,6,68,6,255,0,
2025-02-27 05:48:38.278,6436178,16169896,0,510,0,19,19,158,48,9,9,1,
2025-02-27 05:48:38.303,6436098,829020683,0,5,0,3,0,0,8,8,255,0,
2025-02-27 05:48:38.344,6436178,829020684,2,489,0,4,0,4,11,9,255,0,
2025-02-27 05:48:38.398,6436178,829020685,0,523,0,33,0,2167,66,12,255,0,
2025-02-27 05:48:38.427,6436238,15798162,4294967295,4294967295,0,7,7,4294967295,112,9,9,1,
2025-02-27 05:48:38.427,6436228,15798162,1,320,0,659,661,8008,13780,13,13,255,
2025-02-27 05:48:38.432,6436098,15886403,0,127,0,349,183,561,961,9,6,1,
2025-02-27 05:48:38.433,6436096,829020453,0,532,0,99,41,1450,1335,7,6,1,
2025-02-27 05:48:38.600,6436096,16170024,0,496,0,4,1,2,10,13,9,0,
2025-02-27 05:48:38.713,6436238,15797458,2,279,12,470,95,2059,19392,13,5,255,
2025-02-27 05:48:38.902,6436098,829020664,0,10,0,13,1,18,59,6,4,0,
2025-02-27 05:48:38.937,6436228,15941773,0,275,0,525,514,994,9456,15,15,255,
2025-02-27 05:48:38.936,6436098,16292485,0,12,0,10,2,17,49,10,7,0,
2025-02-27 05:48:39.028,6436096,15887984,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:48:39.078,6436097,15942470,0,504,0,79,0,588,3299,12,10,0,
2025-02-27 05:48:39.225,6436097,829020692,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,8,1,
2025-02-27 05:48:39.296,6436098,15887860,0,14,0,27,0,47,1141,6,6,0,
2025-02-27 05:48:39.338,6436096,15942461,0,494,0,6,0,0,32,6,4,0,
2025-02-27 05:48:39.347,6436097,16169997,0,6,0,2,2,0,4,14,5,1,
2025-02-27 05:48:39.349,6436098,829020658,0,24,0,21,21,155,34,12,15,1,
2025-02-27 05:48:39.456,6436096,16292527,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,6,1,
2025-02-27 05:48:39.482,6436228,15886921,0,138,0,255,0,671,6537,13,255,0,
2025-02-27 05:48:39.507,6436238,16102365,0,149,0,150,152,377,353,15,15,255,
2025-02-27 05:48:39.520,6436238,15887689,3,317,0,617,563,1606,27182,14,14,255,
2025-02-27 05:48:39.787,6436098,16292509,0,13,0,11,1,11,50,12,7,0,
2025-02-27 05:48:39.787,6436178,16292509,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:39.801,6436228,16292509,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:39.861,6436097,15798169,0,516,0,9,9,37,17,12,12,1,
2025-02-27 05:48:40.037,6436098,829020598,1,233,0,1216,74,9867,80554,5,3,0,
2025-02-27 05:48:40.045,6436098,16170040,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,255,0,
2025-02-27 05:48:40.161,6436098,16292286,0,90,0,298,29,4544,15793,8,5,1,
2025-02-27 05:48:40.284,6436096,15942475,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:48:40.333,6436098,16292458,0,236,0,477,190,1705,13923,10,7,1,
2025-02-27 05:48:40.510,6436097,15798177,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,11,1,
2025-02-27 05:48:40.528,6436096,829020677,0,457,0,223,0,773,14706,7,4,0,
2025-02-27 05:48:40.529,6436098,15887978,0,4,0,5,0,5,7,11,255,0,
2025-02-27 05:48:40.966,6436238,829020507,0,17,0,26,26,35,162,6,6,255,
2025-02-27 05:48:40.994,6436098,15887929,0,12,0,6,0,112,11,10,6,0,
2025-02-27 05:48:41.001,6436098,829020464,0,44,0,28,1,375,890,5,3,0,
2025-02-27 05:48:41.001,6436098,15798176,0,5,0,6,6,18,12,10,10,1,
2025-02-27 05:48:41.058,6436098,16170042,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,11,0,
2025-02-27 05:48:41.186,6436098,15798128,0,6,0,5,5,96,14,10,6,0,
2025-02-27 05:48:41.206,6436238,15798128,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:41.331,6436097,15887986,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,12,1,
2025-02-27 05:48:41.368,6436178,829020649,0,514,0,22,1,24,74,6,7,0,
2025-02-27 05:48:41.391,6436178,829020648,0,541,0,40,5,340,63,13,11,0,
2025-02-27 05:48:41.445,6436097,828962127,0,513,0,84,0,211,216,8,3,0,
2025-02-27 05:48:41.544,6436096,828959225,0,526,0,93,51,316,4547,10,8,0,
2025-02-27 05:48:41.825,6436097,16170036,0,456,0,5,3,5,15,11,9,0,
2025-02-27 05:48:41.948,6436238,15797715,0,250,0,154,9,502,2096,13,7,0,
2025-02-27 05:48:41.940,6436096,829020690,0,427,0,12,0,20,50,5,6,0,
2025-02-27 05:48:42.000,6436098,16170043,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,6,6,1,
2025-02-27 05:48:42.080,6436098,15798160,0,26,0,24,0,344,156,12,10,0,
2025-02-27 05:48:42.098,6436138,15798178,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:48:42.139,6436097,15887988,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:48:42.274,6436238,15887965,0,7,0,5,5,30,22,15,15,1,
2025-02-27 05:48:42.295,6436098,829020504,0,73,0,115,0,431,2149,9,10,0,
2025-02-27 05:48:42.412,6436098,16170022,0,21,0,28,0,506,80,9,6,0,
2025-02-27 05:48:42.427,6436228,16170022,4294967295,4294967295,0,0,0,4294967295,0,10,7,0,
2025-02-27 05:48:42.470,6436138,829020070,1,1534,0,904,295,26126,19452,4,3,0,
2025-02-27 05:48:42.629,6436098,16170044,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:48:42.663,6436097,16169952,0,555,0,406,0,5216,9112,14,11,0,
2025-02-27 05:48:42.675,6436097,15798179,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,13,1,
2025-02-27 05:48:42.725,6436097,15942479,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,0,
2025-02-27 05:48:42.807,6436098,15942362,0,21,0,27,0,160,209,10,11,0,
2025-02-27 05:48:42.851,6436096,15942377,0,430,0,283,0,1026,21055,5,255,0,
2025-02-27 05:48:43.126,6436098,15942473,0,6,0,4,0,8,13,10,0,0,
2025-02-27 05:48:43.398,6436178,16169896,0,524,0,16,16,172,37,9,9,1,
2025-02-27 05:48:43.464,6436178,829020684,1,508,0,10,0,4,37,6,255,0,
2025-02-27 05:48:43.518,6436178,829020685,0,516,0,21,0,787,29,10,255,0,
2025-02-27 05:48:43.548,6436238,15798162,4294967295,4294967295,0,7,7,4294967295,224,9,9,1,
2025-02-27 05:48:43.548,6436228,15798162,1,375,0,834,793,7358,15855,12,12,255,
2025-02-27 05:48:43.552,6436098,15886403,0,121,0,324,219,256,816,8,8,1,
2025-02-27 05:48:43.553,6436096,829020453,0,598,0,438,171,2409,26120,6,4,1,
2025-02-27 05:48:43.607,6436097,15798177,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,11,0,
2025-02-27 05:48:43.619,6436238,15798177,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:48:43.665,6436238,15942481,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,255,
2025-02-27 05:48:43.665,6436178,829020700,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,255,0,
2025-02-27 05:48:43.720,6436096,16170024,0,503,0,3,0,0,8,13,6,0,
2025-02-27 05:48:43.770,6436097,829020701,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:48:43.834,6436238,15797458,7,273,4,542,50,1951,22280,11,7,255,
2025-02-27 05:48:43.948,6436096,15887984,0,464,0,9,0,282,53,12,6,0,
2025-02-27 05:48:44.058,6436228,15941773,0,284,0,481,481,854,9586,15,15,255,
2025-02-27 05:48:44.145,6436097,829020692,0,413,0,122,121,143,7063,8,10,1,
2025-02-27 05:48:44.178,6436098,15887991,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,12,1,
2025-02-27 05:48:44.198,6436097,15942470,0,440,0,62,0,339,2756,13,10,0,
2025-02-27 05:48:44.376,6436096,16292527,0,475,0,3,2,2,48,12,5,0,
2025-02-27 05:48:44.416,6436098,15887860,0,17,0,16,0,268,185,6,6,0,
2025-02-27 05:48:44.467,6436097,16169997,0,36,0,97,94,537,3006,15,12,1,
2025-02-27 05:48:44.469,6436098,829020658,0,10,0,7,7,43,10,12,12,1,
2025-02-27 05:48:44.603,6436228,15886921,1,24,0,5,0,6,8,9,9,1,
2025-02-27 05:48:44.628,6436238,16102365,0,160,0,161,159,372,380,15,15,255,
2025-02-27 05:48:44.641,6436238,15887689,0,358,0,623,643,1446,29908,14,14,255,
2025-02-27 05:48:44.757,6436096,15798182,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:48:44.907,6436178,16292509,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:44.907,6436098,16292509,0,11,0,7,1,6,16,14,7,0,
2025-02-27 05:48:44.922,6436228,16292509,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:44.965,6436098,16170040,0,2,0,2,0,0,4,8,255,0,
2025-02-27 05:48:44.981,6436097,15798169,0,416,0,5,5,22,8,11,12,1,
2025-02-27 05:48:45.157,6436098,829020598,2,203,0,931,72,12645,58057,5,3,0,
2025-02-27 05:48:45.204,6436096,15942475,0,469,0,46,0,813,425,11,255,0,
2025-02-27 05:48:45.281,6436098,16292286,0,27,0,42,0,838,929,10,7,0,
2025-02-27 05:48:45.349,6436178,829020705,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:48:45.453,6436098,16292458,0,189,0,429,180,850,13498,15,8,0,
2025-02-27 05:48:45.768,6436097,15798179,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,14,1,
2025-02-27 05:48:45.780,6436238,15798179,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:48:45.978,6436098,16170042,0,3,0,3,0,96,7,12,11,0,
2025-02-27 05:48:46.087,6436238,829020507,0,35,1,238,220,110,13654,6,6,255,
2025-02-27 05:48:46.114,6436098,15887929,0,14,0,11,5,81,34,5,7,1,
2025-02-27 05:48:46.121,6436098,829020464,0,46,0,41,0,909,564,6,3,0,
2025-02-27 05:48:46.251,6436097,15887986,0,425,0,2,2,0,4,11,12,1,
2025-02-27 05:48:46.306,6436098,15798128,0,9,0,10,7,198,50,7,6,1,
2025-02-27 05:48:46.326,6436238,15798128,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:46.511,6436178,829020648,0,538,0,49,0,378,84,12,11,0,
2025-02-27 05:48:46.565,6436097,828962127,0,471,0,82,0,198,235,8,3,0,
2025-02-27 05:48:46.664,6436096,828959225,0,521,0,112,62,432,5272,6,7,1,
2025-02-27 05:48:46.725,6436238,15887995,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,255,
2025-02-27 05:48:46.920,6436098,16170043,0,28,0,36,1,1100,471,8,7,0,
2025-02-27 05:48:46.998,6436098,15942485,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,10,1,
2025-02-27 05:48:47.018,6436138,15798178,0,92,0,9,3,0,22,8,5,0,
2025-02-27 05:48:47.068,6436238,15797715,0,255,0,163,3,496,1741,7,7,1,
2025-02-27 05:48:47.059,6436097,15887988,0,380,0,2,0,0,4,8,255,0,
2025-02-27 05:48:47.200,6436098,15798160,0,21,0,3,1,0,8,10,9,0,
2025-02-27 05:48:47.394,6436238,15887965,0,4,0,4,4,27,21,15,15,1,
2025-02-27 05:48:47.415,6436098,829020504,0,36,0,61,0,381,1012,10,10,0,
2025-02-27 05:48:47.532,6436098,16170022,0,23,0,21,0,373,73,10,6,0,
2025-02-27 05:48:47.547,6436228,16170022,4294967295,4294967295,0,0,0,4294967295,0,10,7,0,
2025-02-27 05:48:47.549,6436098,16170044,0,4,0,5,1,44,9,10,5,0,
2025-02-27 05:48:47.590,6436138,829020070,1,1308,0,841,8,20081,17910,5,3,0,
2025-02-27 05:48:47.645,6436097,15942479,0,378,0,3,1,0,4,14,13,0,
2025-02-27 05:48:47.759,6436096,15887997,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,12,255,0,
2025-02-27 05:48:47.783,6436097,16169952,0,475,0,541,0,5087,10356,14,11,0,
2025-02-27 05:48:47.927,6436098,15942362,0,6,0,6,3,7,22,13,10,0,
2025-02-27 05:48:47.971,6436096,15942377,0,433,0,181,0,697,12993,7,255,0,
2025-02-27 05:48:48.246,6436098,15942473,0,5,0,4,0,0,12,12,0,0,
2025-02-27 05:48:48.279,6436098,16170051,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:48:48.518,6436178,16169896,0,509,0,5,5,57,10,11,10,1,
2025-02-27 05:48:48.585,6436238,15942481,0,8,0,13,0,18,44,14,14,255,
2025-02-27 05:48:48.584,6436178,829020684,0,480,0,11,0,8,38,6,5,0,
2025-02-27 05:48:48.585,6436178,829020700,0,486,0,5,2,0,12,10,10,1,
2025-02-27 05:48:48.626,6436238,829020707,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,7,255,0,
2025-02-27 05:48:48.638,6436178,829020685,0,517,0,22,0,1137,51,11,255,0,
2025-02-27 05:48:48.668,6436238,15798162,4294967295,4294967295,0,0,0,4294967295,0,9,9,1,
2025-02-27 05:48:48.668,6436228,15798162,2,324,0,785,163,6053,16539,10,12,255,
2025-02-27 05:48:48.672,6436098,15886403,0,141,0,336,287,810,914,8,7,1,
2025-02-27 05:48:48.673,6436096,829020453,0,740,1,702,365,2486,37085,7,5,1,
2025-02-27 05:48:48.954,6436238,15797458,12,271,2,419,75,1851,13369,12,12,255,
2025-02-27 05:48:49.013,6436098,15942488,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,11,255,0,
2025-02-27 05:48:49.068,6436096,15887984,0,504,0,9,0,176,64,10,6,0,
2025-02-27 05:48:49.098,6436098,15887991,0,2,0,2,2,0,4,11,12,1,
2025-02-27 05:48:49.178,6436228,15941773,0,293,0,515,507,858,10253,15,15,255,
2025-02-27 05:48:49.265,6436097,829020692,0,407,0,21,24,48,185,10,11,1,
2025-02-27 05:48:49.318,6436097,15942470,0,422,0,53,0,113,2475,12,9,0,
2025-02-27 05:48:49.496,6436096,16292527,0,507,0,4,0,6,33,12,5,0,
2025-02-27 05:48:49.536,6436098,15887860,0,39,0,109,30,604,6138,8,7,1,
2025-02-27 05:48:49.587,6436097,16169997,0,15,0,9,7,21,18,15,12,1,
2025-02-27 05:48:49.589,6436098,829020658,0,6,0,3,3,5,7,15,14,1,
2025-02-27 05:48:49.677,6436096,15798182,0,468,0,302,5,2463,18907,4,3,1,
2025-02-27 05:48:49.723,6436228,15886921,2,98,0,135,0,232,3225,13,9,0,
2025-02-27 05:48:49.748,6436238,16102365,0,170,0,156,85,436,549,15,15,255,
2025-02-27 05:48:49.761,6436238,15887689,4,328,2,697,700,1092,34243,14,14,255,
2025-02-27 05:48:50.027,6436178,16292509,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:50.027,6436098,16292509,0,12,0,5,2,0,16,13,9,0,
2025-02-27 05:48:50.042,6436228,16292509,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:50.101,6436097,15798169,0,407,0,5,5,4,21,11,10,1,
2025-02-27 05:48:50.269,6436178,829020705,0,83,0,16,5,32,55,11,9,1,
2025-02-27 05:48:50.277,6436098,829020598,0,209,0,1006,16,11210,60703,6,3,0,
2025-02-27 05:48:50.324,6436096,15942475,0,507,0,9,0,0,28,9,7,0,
2025-02-27 05:48:50.401,6436098,16292286,0,56,0,251,7,2579,13863,6,5,0,
2025-02-27 05:48:50.573,6436098,16292458,0,238,0,444,285,1027,14551,15,14,0,
2025-02-27 05:48:51.098,6436098,16170042,0,7,0,8,0,480,21,12,11,0,
2025-02-27 05:48:51.207,6436238,829020507,0,30,3,179,62,83,11082,13,13,255,
2025-02-27 05:48:51.234,6436098,15887929,0,12,0,10,2,108,33,9,7,0,
2025-02-27 05:48:51.241,6436098,829020464,0,39,0,9,0,68,53,6,4,0,
2025-02-27 05:48:51.426,6436098,15798128,0,7,0,7,7,0,40,7,7,1,
2025-02-27 05:48:51.447,6436238,15798128,4294967295,4294967295,0,0,0,4294967295,0,255,255,255,
2025-02-27 05:48:51.631,6436178,829020648,0,553,0,52,0,446,78,13,11,0,
2025-02-27 05:48:51.646,6436238,15887995,1,48,0,57,30,432,1467,13,13,1,
2025-02-27 05:48:51.685,6436097,828962127,0,453,0,87,0,262,285,9,3,0,
2025-02-27 05:48:51.784,6436096,828959225,0,525,0,91,62,324,4677,6,7,1,
2025-02-27 05:48:51.918,6436098,15942485,0,2,0,2,2,0,4,11,10,1,
2025-02-27 05:48:51.918,6436096,15942491,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,8,255,0,
2025-02-27 05:48:52.189,6436238,15797715,0,196,0,95,1,360,887,12,8,0,
2025-02-27 05:48:52.320,6436098,15798160,0,67,0,66,0,1998,903,10,9,0,
2025-02-27 05:48:52.515,6436238,15887965,0,2,0,2,2,2,4,15,15,1,
2025-02-27 05:48:52.525,6436098,829020504,0,62,0,82,0,540,1371,12,10,0,
2025-02-27 05:48:52.642,6436098,16170022,0,24,0,32,0,814,451,10,6,0,
2025-02-27 05:48:52.668,6436228,16170022,4294967295,4294967295,0,0,0,4294967295,0,6,6,1,
2025-02-27 05:48:52.659,6436098,16170044,0,7,0,5,3,20,8,9,6,1,
2025-02-27 05:48:52.669,6436096,15887997,0,483,0,3,1,0,8,14,6,0,
2025-02-27 05:48:52.699,6436138,829020070,1,1274,0,732,0,18960,15724,6,3,0,
2025-02-27 05:48:52.893,6436097,16169952,0,624,0,644,0,9078,12413,13,10,0,
2025-02-27 05:48:53.006,6436098,15798187,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,14,255,0,
2025-02-27 05:48:53.028,6436238,15798187,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,255,255,
2025-02-27 05:48:53.037,6436098,15942362,0,49,0,70,21,211,1075,10,7,0,
2025-02-27 05:48:53.080,6436096,15942377,0,512,0,510,0,2400,40661,5,255,0,
2025-02-27 05:48:53.188,6436098,16170051,0,7,0,6,0,0,20,6,255,0,
2025-02-27 05:48:53.234,6436098,16170055,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,13,255,0,
2025-02-27 05:48:53.524,6436098,15888006,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,7,0,
2025-02-27 05:48:53.547,6436238,829020707,1,231,0,69,0,5404,460,8,255,255,
2025-02-27 05:48:53.627,6436178,16169896,0,515,0,5,5,31,9,10,10,1,
2025-02-27 05:48:53.713,6436228,829020714,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,9,9,1,
2025-02-27 05:48:53.693,6436178,829020684,2,516,0,49,1,151,418,7,4,0,
2025-02-27 05:48:53.747,6436178,829020685,0,507,0,29,0,1369,56,11,255,0,
2025-02-27 05:48:53.781,6436098,15886403,0,143,1,310,144,738,1338,13,8,0,
2025-02-27 05:48:53.782,6436096,829020453,0,608,0,295,98,911,17099,4,4,1,
2025-02-27 05:48:53.923,6436098,15942488,0,36,0,12,0,934,39,8,255,0,
2025-02-27 05:48:54.075,6436238,15797458,7,282,3,524,31,1228,19610,13,13,255,
2025-02-27 05:48:54.177,6436096,15887984,0,499,0,6,0,5,33,9,4,0,
2025-02-27 05:48:54.299,6436228,15941773,0,308,0,494,487,800,10590,15,15,255,
2025-02-27 05:48:54.279,6436098,16292547,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,15,255,0,
2025-02-27 05:48:54.374,6436097,829020692,0,524,0,130,87,189,7195,8,7,1,
2025-02-27 05:48:54.427,6436097,15942470,0,527,0,85,88,206,3124,7,9,1,
2025-02-27 05:48:54.606,6436096,16292527,0,491,0,7,0,2,36,11,4,0,
2025-02-27 05:48:54.645,6436098,15887860,0,103,0,292,237,1193,16940,8,6,0,
2025-02-27 05:48:54.697,6436097,16169997,0,133,0,360,82,1605,5951,15,11,0,
2025-02-27 05:48:54.698,6436098,829020658,0,7,0,5,5,13,8,14,13,1,
2025-02-27 05:48:54.787,6436096,15798182,0,448,0,5,0,0,16,6,5,0,
2025-02-27 05:48:54.844,6436228,15886921,0,91,1,126,0,371,4605,13,9,0,
2025-02-27 05:48:54.869,6436238,16102365,0,130,0,142,144,351,435,13,13,255,
2025-02-27 05:48:54.882,6436238,15887689,3,346,3,826,759,2413,39969,12,12,255,
2025-02-27 05:48:54.959,6436138,16292548,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,10,8,0,
2025-02-27 05:48:55.378,6436178,829020705,0,8,0,7,6,16,13,12,9,0,
2025-02-27 05:48:55.386,6436098,829020598,0,192,0,922,33,7766,49656,6,3,0,
